                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9575      5.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                   total_angular_momentum                              num_retries                              num_backups                                num_iters 
                                      26                                     1172                  7.4351446069549311E+003                  3.0909817671135662E+000                  3.4997588942327980E+001                 -5.9828620931112031E+000                  3.3643321132622560E+001                  6.7257686896431390E-001                  7.8142577186746109E-008                  9.9999999853128019E-001                  9.9999998258470846E-001                  6.9005329539622284E-001                  7.8142577186746109E-008                  9.9999999853128019E-001                  9.9999998258470846E-001                  5.5580006088983218E+000                 -2.5075565018811378E+001                  4.4145600620727682E-001                  5.5580039296625969E+000                  2.0870930737696058E+000                  5.5578537331095266E+000                 -2.5075565018811378E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4459291963849110E+034                  5.1277778261712273E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6650472838498054E+000                  5.5567211080455392E+000                  9.7152482277578422E-001                  4.1937501996293500E+000                  4.0360890526711205E-007                  7.6121256844078840E+000                  4.1289271005192302E-001                  1.6330547588706839E+001                  4.1289271005192302E-001                  7.6121256844078840E+000                  6.1635187849663453E-001                  8.5729404996827441E-001                  1.2767256666069791E+000                  7.1465030399730711E-001                  2.7107510290291886E-001                  6.3639800900435861E-005                  5.6360912832970327E-003                  2.3825110413126368E-003                  6.5335199888289430E-003                  3.5742097317571002E+001                  1.3537428169350711E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      27                                     1184                  8.9148082851420259E+003                  3.1701630131611909E+000                  3.4997575544297874E+001                 -5.9820025825330507E+000                  3.3625505080942979E+001                  6.7259761835098775E-001                  7.8144988591155595E-008                  9.9999999853218602E-001                  9.9999998265299783E-001                  6.9007458394079269E-001                  7.8144988591155595E-008                  9.9999999853218602E-001                  9.9999998265299783E-001                  5.5582769085263646E+000                 -2.5080156134150499E+001                  4.3926748777022051E-001                  5.5582802104972497E+000                  2.0802582932867821E+000                  5.5581324184771210E+000                 -2.5080156134150499E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4459546528036219E+034                  5.1275574268447879E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6650008790063975E+000                  5.5569123451689988E+000                  9.7171325102433004E-001                  4.1933599451021584E+000                  3.4697416132345710E-007                  7.6120272882631399E+000                  4.1258715079547809E-001                  1.6330109061450120E+001                  4.1258715079547809E-001                  7.6120272882631399E+000                  6.1643467880358604E-001                  8.5721496168620359E-001                  1.2769177952311426E+000                  7.1449213002891776E-001                  2.7123639733544846E-001                  6.3939159846279698E-005                  5.6116273832993507E-003                  2.3825110413126377E-003                  6.5335199888289404E-003                  3.5735508205685079E+001                  1.3542604714934603E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      28                                     1178                  1.0690404698966540E+004                  3.2493442592088155E+000                  3.4997559449162836E+001                 -5.9815448994314417E+000                  3.3615585984822403E+001                  6.7062763562222960E-001                  7.8147884718937632E-008                  9.9999999851723975E-001                  9.9999998241799093E-001                  6.9010015886724330E-001                  7.8147884718937632E-008                  9.9999999851723975E-001                  9.9999998241799093E-001                  5.5584280696042851E+000                 -2.5086135437329869E+001                  4.3646116066802343E-001                  5.5584313491656578E+000                  2.0769278285010371E+000                  5.5582847334539105E+000                 -2.5086135437329869E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4456901764557129E+034                  5.1271598243469256E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6649196522969305E+000                  5.5570211730308117E+000                  9.7193011837416987E-001                  4.1929101152674360E+000                  2.9880247917806236E-007                  7.6119005483277729E+000                  4.1218889496916111E-001                  1.6329543964190229E+001                  4.1218889496916111E-001                  7.6119005483277729E+000                  6.1653518317527101E-001                  8.5711957046500709E-001                  1.2771496233979158E+000                  7.1430135057090116E-001                  2.7143089625196232E-001                  6.4293878537542048E-005                  5.5824571536694035E-003                  2.3825110413126377E-003                  6.5335199888289413E-003                  3.5727598631017628E+001                  1.3548815781861899E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      29                                     1189                  1.2821120395555958E+004                  3.3285255052564406E+000                  3.4997540121057497E+001                 -5.9812491981686406E+000                  3.3607972063967914E+001                  6.7065748230589817E-001                  7.8151362825629178E-008                  9.9999999849993759E-001                  9.9999998216587649E-001                  6.9013087218719493E-001                  7.8151362825629178E-008                  9.9999999849993759E-001                  9.9999998216587649E-001                  5.5585149304269263E+000                 -2.5093398422080831E+001                  4.3306390127449745E-001                  5.5585181837834261E+000                  2.0749916907466224E+000                  5.5583722605112271E+000                 -2.5093398422080831E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4453215951953236E+034                  5.1266123584135247E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6648152490720625E+000                  5.5571070816129824E+000                  9.7218187911499310E-001                  4.1923872656804537E+000                  2.5758950640583569E-007                  7.6117469865222969E+000                  4.1170459961217687E-001                  1.6328858763749192E+001                  4.1170459961217687E-001                  7.6117469865222969E+000                  6.1665555852099718E-001                  8.5700548102498675E-001                  1.2774270290593266E+000                  7.1407317520427838E-001                  2.7166345912804168E-001                  6.4711100224101626E-005                  5.5480405813659048E-003                  2.3825110413126386E-003                  6.5335199888289421E-003                  3.5718105953290156E+001                  1.3556266655815048E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      30                                     1189                  1.5377979231463258E+004                  3.4077067513040653E+000                  3.4997516912322872E+001                 -5.9809895336854053E+000                  3.3599698585600756E+001                  6.7069332325734554E-001                  7.8155539595670120E-008                  9.9999999853309007E-001                  9.9999998212103436E-001                  6.9016775382608664E-001                  7.8155539595670120E-008                  9.9999999853309007E-001                  9.9999998212103436E-001                  5.5585882525757215E+000                 -2.5101953288078679E+001                  4.2905075992663433E-001                  5.5585914754636754E+000                  2.0733239701207506E+000                  5.5584461535578047E+000                 -2.5101953288078679E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4448450536288323E+034                  5.1259376400483420E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6646861374396877E+000                  5.5571963743571695E+000                  9.7248474875183577E-001                  4.1917583176721420E+000                  2.2229838603947395E-007                  7.6115657859138599E+000                  4.1113195430857030E-001                  1.6328048462097556E+001                  4.1113195430857030E-001                  7.6115657859138599E+000                  6.1679973162908919E-001                  8.5686864054361678E-001                  1.2777599467427383E+000                  7.1379949842952051E-001                  2.7194231398915958E-001                  6.5202978045072587E-005                  5.5074173571063832E-003                  2.3825110413126403E-003                  6.5335199888289413E-003                  3.5706714059544929E+001                  1.3565203884938095E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      31                                     1185                  1.8446209834552017E+004                  3.4868879973516900E+000                  3.4997489042067791E+001                 -5.9807068383699864E+000                  3.3590264119230987E+001                  6.7073636546619431E-001                  7.8160555361250772E-008                  9.9999999851665788E-001                  9.9999998183090588E-001                  6.9021204582001405E-001                  7.8160555361250772E-008                  9.9999999851665788E-001                  9.9999998183090588E-001                  5.5586682242423926E+000                 -2.5111895693598285E+001                  4.2436100312981662E-001                  5.5586714119281080E+000                  2.0715383569719235E+000                  5.5585267344246958E+000                 -2.5111895693598285E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4442726322642488E+034                  5.1251326222947489E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6645341138516203E+000                  5.5573002994231908E+000                  9.7284075846098050E-001                  4.1910184279987721E+000                  1.9201967242848448E-007                  7.6113544449386081E+000                  4.1046274049540304E-001                  1.6327100460637489E+001                  4.1046274049540304E-001                  7.6113544449386081E+000                  6.1697228253466196E-001                  8.5670445090108294E-001                  1.2781596787036722E+000                  7.1347112412654390E-001                  2.7227678454850368E-001                  6.5781781188298469E-005                  5.4595861431228536E-003                  2.3825110413126390E-003                  6.5335199888289421E-003                  3.5693043062341744E+001                  1.3575923172753802E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      32                                     1192                  2.2128086558258528E+004                  3.5660692433993151E+000                  3.4997455569941103E+001                 -5.9803763924844473E+000                  3.3579039380075280E+001                  6.7078806273322278E-001                  7.8166579653426993E-008                  9.9999999850647237E-001                  9.9999998211246677E-001                  6.9026524418270330E-001                  7.8166579653426993E-008                  9.9999999850647237E-001                  9.9999998211246677E-001                  5.5587639776956506E+000                 -2.5123353028742564E+001                  4.1891749816994406E-001                  5.5587671249820003E+000                  2.0694932789932654E+000                  5.5586231837409956E+000                 -2.5123353028742564E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4435998660041985E+034                  5.1241825552048688E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6643522849687207E+000                  5.5574248370545654E+000                  9.7326668504246749E-001                  4.1901331027091064E+000                  1.6604213719525025E-007                  7.6111097503241973E+000                  4.0968612864792420E-001                  1.6325998587387922E+001                  4.0968612864792420E-001                  7.6111097503241973E+000                  6.1717868365196171E-001                  8.5650743969258114E-001                  1.2786397132780143E+000                  7.1307710759850285E-001                  2.7267795516057997E-001                  6.6460752912214072E-005                  5.4034504574361486E-003                  2.3825110413126381E-003                  6.5335199888289387E-003                  3.5676636708839276E+001                  1.3588779003376185E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      33                                     1199                  2.6546338626706343E+004                  3.6452504894469397E+000                  3.4997415363404663E+001                 -5.9799811217388372E+000                  3.3565593160194283E+001                  6.7085016647683327E-001                  7.8173816531190710E-008                  9.9999999850480159E-001                  9.9999998196185658E-001                  6.8843595989904571E-001                  7.8173816531190710E-008                  9.9999999850480159E-001                  9.9999998196185658E-001                  5.5588830321701890E+000                 -2.5136483554162524E+001                  4.1262272610084966E-001                  5.5588861333179143E+000                  2.0670729203456624E+000                  5.5587430591981404E+000                 -2.5136483554162524E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4428157037903003E+034                  5.1230649621211709E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6641401894110137E+000                  5.5575741478153873E+000                  9.7376553153829248E-001                  4.1890952031810178E+000                  1.4373230583365335E-007                  7.6108276577903640E+000                  4.0878840306561004E-001                  1.6324722297186938E+001                  4.0878840306561004E-001                  7.6108276577903640E+000                  6.1742611414115689E-001                  8.5627041636802481E-001                  1.2792178095393776E+000                  7.1260306787200223E-001                  2.7316038074360766E-001                  6.7256322681817675E-005                  5.3376447167471875E-003                  2.3825110413126373E-003                  6.5335199888289369E-003                  3.5656947003447243E+001                  1.3604196276628430E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      34                                     1196                  3.1848241108843718E+004                  3.7244317354945644E+000                  3.4997367058334703E+001                 -5.9795105708278733E+000                  3.3549347293757492E+001                  6.7092478696550040E-001                  7.8182511797919574E-008                  9.9999999849017263E-001                  9.9999998162578285E-001                  6.8851253650334698E-001                  7.8182511797919574E-008                  9.9999999849017263E-001                  9.9999998162578285E-001                  5.5590268865702299E+000                 -2.5151379423399948E+001                  4.0540377119130439E-001                  5.5590299355860049E+000                  2.0643070488958308E+000                  5.5588878484169326E+000                 -2.5151379423399948E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4419024956668378E+034                  5.1217539417273735E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6638926961857283E+000                  5.5577543496727628E+000                  9.7435061891755104E-001                  4.1878767233525407E+000                  1.2456988151457466E-007                  7.6105053392992756E+000                  4.0775924715519907E-001                  1.6323255682133105E+001                  4.0775924715519907E-001                  7.6105053392992756E+000                  6.1772187974226345E-001                  8.5598596874294752E-001                  1.2799123867964199E+000                  7.1203418065781943E-001                  2.7373903120757676E-001                  6.8182113771508021E-005                  5.2610254719650442E-003                  2.3825110413126368E-003                  6.5335199888289343E-003                  3.5633315903061678E+001                  1.3622684137994529E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      35                                     1201                  3.8210524087408572E+004                  3.8036129815421895E+000                  3.4997309009981365E+001                 -5.9789478043393984E+000                  3.3529723288954052E+001                  6.7101446962007483E-001                  7.8192962771339580E-008                  9.9999999847449106E-001                  9.9999998174852600E-001                  6.8860457011602749E-001                  7.8192962771339580E-008                  9.9999999847449106E-001                  9.9999998174852600E-001                  5.5592047003993796E+000                 -2.5168101513097888E+001                  3.9718967457695464E-001                  5.5592076910645307E+000                  2.0611257365304212E+000                  5.5590667336827471E+000                 -2.5168101513097888E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4408483672361305E+034                  5.1202232501262753E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6636066656290520E+000                  5.5579726817985335E+000                  9.7503184609378890E-001                  4.1864562206467273E+000                  1.0809399416255219E-007                  7.6101402455156526E+000                  4.0658890800221892E-001                  1.6321582878085884E+001                  4.0658890800221892E-001                  7.6101402455156526E+000                  6.1807520573616415E-001                  8.5564465795801770E-001                  1.2807469776593383E+000                  7.1135156831686452E-001                  2.7443295409937035E-001                  6.9254090666731770E-005                  5.1722590511625952E-003                  2.3825110413126381E-003                  6.5335199888289361E-003                  3.5604952648508643E+001                  1.3644853015648026E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      36                                     1197                  4.5845263661686397E+004                  3.8827942275898142E+000                  3.4997239233541947E+001                 -5.9782740629011526E+000                  3.3506617305692608E+001                  6.6912590624260071E-001                  7.8205526055086239E-008                  9.9999999849768417E-001                  9.9999998152374503E-001                  6.8871521447637307E-001                  7.8205526055086239E-008                  9.9999999849768417E-001                  9.9999998152374503E-001                  5.5594255996658983E+000                 -2.5186682468999315E+001                  3.8790831585571806E-001                  5.5594285256068980E+000                  2.0574500280409844E+000                  5.5592888654813413E+000                 -2.5186682468999315E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4396375690186320E+034                  5.1184410678677124E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6632790874498689E+000                  5.5582366073142362E+000                  9.7581896521000733E-001                  4.1848122059748718E+000                  9.3915236000105456E-008                  7.6097300011965352E+000                  4.0526731891115386E-001                  1.6319687092241985E+001                  4.0526731891115386E-001                  7.6097300011965352E+000                  6.1849762773486483E-001                  8.5523462100897574E-001                  1.2817512843456900E+000                  7.1053150490723260E-001                  2.7526606520800168E-001                  7.0490061167785570E-005                  5.0698554104754313E-003                  2.3825110413126386E-003                  6.5335199888289404E-003                  3.5570906668007282E+001                  1.3671434864761851E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      37                                     1195                  5.5006951150819783E+004                  3.9619754736374388E+000                  3.4997155331780242E+001                 -5.9774698722639297E+000                  3.3478975364192472E+001                  6.6925518779687942E-001                  7.8220634747161455E-008                  9.9999999847446053E-001                  9.9999998139245205E-001                  6.8884828087322347E-001                  7.8220634747161455E-008                  9.9999999847446053E-001                  9.9999998139245205E-001                  5.5596973387211390E+000                 -2.5207028511595631E+001                  3.7753260854254761E-001                  5.5597001938002961E+000                  2.0532964605580677E+000                  5.5595619909509617E+000                 -2.5207028511595631E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4382559974051721E+034                  5.1163771918428422E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6629047826446035E+000                  5.5585564813059278E+000                  9.7672751181638207E-001                  4.1829112110004187E+000                  8.1708839132962407E-008                  7.6092744740414568E+000                  4.0379082572348218E-001                  1.6317559930946203E+001                  4.0379082572348218E-001                  7.6092744740414568E+000                  6.1900146005734391E-001                  8.5474301413913722E-001                  1.2829577531347864E+000                  7.0954830291021354E-001                  2.7626419839395255E-001                  7.1903650768658897E-005                  4.9526659091403491E-003                  2.3825110413126386E-003                  6.5335199888289395E-003                  3.5530034887339646E+001                  1.3703307594608161E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      38                                     1203                  6.6000976137779842E+004                  4.0411567196850635E+000                  3.4997054405003162E+001                 -5.9765082071284601E+000                  3.3445745409293586E+001                  6.6941073575140675E-001                  7.8238815204301204E-008                  9.9999999847292376E-001                  9.9999998120479905E-001                  6.8707663891868398E-001                  7.8238815204301204E-008                  9.9999999847292376E-001                  9.9999998120479905E-001                  5.5600349990692637E+000                 -2.5229045850126258E+001                  3.6600674730222976E-001                  5.5600377772127363E+000                  2.0485039815553869E+000                  5.5599012409446127E+000                 -2.5229045850126258E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4366814313218747E+034                  5.1139829065610299E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6624830778387096E+000                  5.5589417114330866E+000                  9.7776353649174907E-001                  4.1807382348726030E+000                  7.1185200572558402E-008                  7.6087726850009769E+000                  4.0215231797594381E-001                  1.6315186498647776E+001                  4.0215231797594381E-001                  7.6087726850009769E+000                  6.1960445213587445E-001                  8.5415138224032261E-001                  1.2844130976791674E+000                  7.0836505212850875E-001                  2.7746448536393759E-001                  7.3515675683049744E-005                  4.8189521868136614E-003                  2.3825110413126377E-003                  6.5335199888289343E-003                  3.5480961459877662E+001                  1.3741524870111059E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      39                                     1199                  7.9193806122131922E+004                  4.1203379657326886E+000                  3.4996932942690208E+001                 -5.9753655053789947E+000                  3.3405824357984564E+001                  6.6858964014158873E-001                  7.8260700364651825E-008                  9.9999999846737919E-001                  9.9999998093159015E-001                  6.8726882553949231E-001                  7.8260700364651825E-008                  9.9999999846737919E-001                  9.9999998093159015E-001                  5.5604510215865535E+000                 -2.5252406868826434E+001                  3.5336503571248723E-001                  5.5604537174443349E+000                  2.0431318611640545E+000                  5.5603190345911022E+000                 -2.5252406868826434E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4348980830290757E+034                  5.1112186552958581E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6620086236912082E+000                  5.5594092761407943E+000                  9.7894622714060708E-001                  4.1782513912619317E+000                  6.2105541622646789E-008                  7.6082280281228547E+000                  4.0035713288915592E-001                  1.6312568939367594E+001                  4.0035713288915592E-001                  7.6082280281228547E+000                  6.2032437142552221E-001                  8.5344092255415915E-001                  1.2861656130667791E+000                  7.0694414692692797E-001                  2.7890464512181523E-001                  7.5336704267591292E-005                  4.6678243418920937E-003                  2.3825110413126381E-003                  6.5335199888289369E-003                  3.5422029557173225E+001                  1.3787352063140858E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      40                                     1193                  9.5025202103354415E+004                  4.1995192117803128E+000                  3.4996786683570583E+001                 -5.9739992035077272E+000                  3.3358357818566276E+001                  6.6780616128621895E-001                  7.8287061278103920E-008                  9.9999999840868725E-001                  9.9999998054107253E-001                  6.8556738391722538E-001                  7.8287061278103920E-008                  9.9999999840868725E-001                  9.9999998054107253E-001                  5.5609644980247630E+000                 -2.5276733380098527E+001                  3.3962714837111591E-001                  5.5609671068540258E+000                  2.0370447265415863E+000                  5.5608345021603780E+000                 -2.5276733380098527E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4328825569313029E+034                  5.1069533400459333E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6614797465510778E+000                  5.5599738742811251E+000                  9.8028628049103317E-001                  4.1754250254414558E+000                  5.4258536581424089E-008                  7.6076437991698791E+000                  3.9840935813097461E-001                  1.6309705182913419E+001                  3.9840935813097461E-001                  7.6076437991698791E+000                  6.2118592663229766E-001                  8.5258559113192522E-001                  1.2882824849372989E+000                  7.0523349927953682E-001                  2.8063693365825726E-001                  7.7382629217824991E-005                  4.4979640281905065E-003                  2.3825110413126386E-003                  6.5335199888289387E-003                  3.5351241436474595E+001                  1.3842310078811490E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      41                                     1200                  1.1402287728082140E+005                  4.2787004578279380E+000                  3.4996610448570067E+001                 -5.9723724865059555E+000                  3.3301479477170929E+001                  6.6605902974505060E-001                  7.8318835861068692E-008                  9.9999999843668896E-001                  9.9999998051870997E-001                  6.8584564093164557E-001                  7.8318835861068692E-008                  9.9999999843668896E-001                  9.9999998051870997E-001                  5.5615961917719705E+000                 -2.5301359693665383E+001                  3.2491828066257306E-001                  5.5615987100584920E+000                  2.0302900180669483E+000                  5.5614683884808525E+000                 -2.5301359693665383E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4306197132766175E+034                  5.1014567875804662E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6608898342898195E+000                  5.5606590340234874E+000                  9.8180868488473183E-001                  4.1722039816535412E+000                  4.7473036625109285E-008                  7.6070285810338358E+000                  3.9632755825852378E-001                  1.6306613079828562E+001                  3.9632755825852378E-001                  7.6070285810338358E+000                  6.2221454332615800E-001                  8.5155819194900984E-001                  1.2908352488177219E+000                  7.0317871684229727E-001                  2.8271577572610840E-001                  7.9656758183050045E-005                  4.3091166793714809E-003                  2.3825110413126386E-003                  6.5335199888289413E-003                  3.5266185856655433E+001                  1.3908229244645373E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      42                                     1192                  1.3682008749378179E+005                  4.3578817038755631E+000                  3.4996397921730562E+001                 -5.9704264923983947E+000                  3.3233756970186825E+001                  6.6638505291118499E-001                  7.8357171973131301E-008                  9.9999999840995513E-001                  9.9999998012937796E-001                  6.8424668329138560E-001                  7.8357171973131301E-008                  9.9999999840995513E-001                  9.9999998012937796E-001                  5.5623734979933381E+000                 -2.5325545860530752E+001                  3.0934500142077492E-001                  5.5623759232326657E+000                  2.0227199333871302E+000                  5.5622481280498333E+000                 -2.5325545860530752E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4287902643964668E+034                  5.0951137295995877E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6602337080517788E+000                  5.5614878084027248E+000                  9.8353532455043124E-001                  4.1685381754826398E+000                  4.1601632445887414E-008                  7.6063908916576581E+000                  3.9412918975348765E-001                  1.6303305017560820E+001                  3.9412918975348765E-001                  7.6063908916576581E+000                  6.2344572958470268E-001                  8.5032100001595923E-001                  1.2939237522731899E+000                  7.0070434930216619E-001                  2.8521670645813058E-001                  8.2167728080807247E-005                  4.1006163765839147E-003                  2.3825110413126368E-003                  6.5335199888289369E-003                  3.5163947661392406E+001                  1.3987314822758886E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
