1:t[yr]  2:M/Msun    3:Teff[K]    4:log(L/Lsun)    5:R/Rsun  6:log(Mdot)[Msun/yr]  7:logg  8:v_surf[km/s]  9:P[days]  10:v_crit[km/s]  11:Gamma  12:H  13:He  14:Li  15:Be  16:B    17:C  18:N  19:O  20:F  21:Ne  22:Na  23:Mg  24:Al  25:Si  26:Fe  27:sH1    28:sHe3    29:sHe4    30:sLi7  31:sBe9    32:sB10  33:sB11  34:sC12  35:sC13  36:sN14    37:sN15    38:sO16    39:sO17    40:sO18  41:sF19  42:sNe20    43:sNe21  44:sNe22    45:sNa23    46:sMg24  47:sMg25  48:sMg26  49:sAl26  50:sAl27    51:sSi28    52:sSi29  53:sSi30    54:sFe56  55:cH1    56:cHe3    57:cHe4    58:cLi7    59:cBe9    60:cB10    61:cB11  62:cC12    63:cC13  64:cN14    65:cN15    66:cO16    67:cO17    68:cO18  69:cF19  70:cNe20    71:cNe21  72:cNe22    73:cNa23    74:cMg24    74:cMg25  76:cMg26  77:cAl26  78:cAl27    79:cSi28    80:cSi29  81:cSi30    82:cFe56
0.00000e+00    11.99926    28249.62167    3.98346    4.09317    -8.99250    4.29276    56.35305    3.67803    739.70000    0.02121    12.00000    10.95754    3.24840    1.38001    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.35795e-09    1.57044e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    3.85186e-57    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    7.09578e-01    9.95405e-07    2.81190e-01    1.09648e-16    1.77011e-74    3.13329e-55    9.20450e-32    2.63027e-05    8.37529e-06    2.96483e-03    1.16413e-07    2.46037e-03    3.31894e-04    1.22462e-09    2.09411e-09    9.35406e-04    1.71791e-06    3.19890e-05    7.21107e-05    2.88403e-04    3.26588e-05    4.56037e-05    3.24340e-06    4.62381e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
8.40275e+04    11.99918    28215.01338    3.98498    4.11039    -8.99172    4.28911    56.26603    3.69922    738.11800    0.02128    12.00000    10.95754    3.24763    1.38000    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.35161e-09    1.57040e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    5.17511e-56    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    7.07946e-01    9.93116e-07    2.83139e-01    1.10154e-16    1.30317e-75    2.19786e-56    9.03649e-32    2.69153e-05    8.59014e-06    3.06902e-03    1.20504e-07    2.34423e-03    3.27341e-04    1.20504e-09    1.49968e-09    9.35406e-04    1.69044e-06    2.93765e-05    7.48170e-05    2.88403e-04    3.22107e-05    4.58142e-05    3.38844e-06    4.63447e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.67404e+05    11.99909    28184.12749    3.98649    4.12657    -8.99064    4.28569    56.18977    3.71882    736.63900    0.02136    12.00000    10.95754    3.24667    1.38000    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.34276e-09    1.57040e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    5.34638e-55    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    7.06318e-01    9.90832e-07    2.85102e-01    1.10408e-16    7.48170e-77    1.22180e-57    8.89201e-32    2.75423e-05    8.79023e-06    3.16228e-03    1.24165e-07    2.24388e-03    3.21366e-04    1.18304e-09    1.08893e-09    9.35406e-04    1.66725e-06    2.71019e-05    7.74462e-05    2.88403e-04    3.17687e-05    4.61318e-05    3.51560e-06    4.63447e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
2.50109e+05    11.99901    28155.90041    3.98799    4.14198    -8.98933    4.28245    56.12135    3.73727    735.23700    0.02143    12.00000    10.95754    3.24554    1.37999    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.33125e-09    1.57036e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    4.50889e-54    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    7.03072e-01    9.86279e-07    2.87740e-01    1.11173e-16    3.58096e-78    5.75440e-59    8.85116e-32    2.80543e-05    8.95365e-06    3.25087e-03    1.27644e-07    2.14783e-03    3.14775e-04    1.15878e-09    8.01678e-10    9.35406e-04    1.64816e-06    2.50035e-05    7.96159e-05    2.88403e-04    3.14051e-05    4.64515e-05    3.60579e-06    4.63447e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
3.32166e+05    11.99892    28130.31683    3.98948    4.15665    -8.98789    4.27938    56.05728    3.75480    733.90800    0.02151    12.00000    10.95754    3.24424    1.37998    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.31725e-09    1.57033e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    1.41231e-53    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    7.01455e-01    9.79490e-07    2.89734e-01    1.11173e-16    2.00909e-93    3.90841e-69    8.70964e-32    2.85759e-05    9.12011e-06    3.33426e-03    1.31220e-07    2.06063e-03    3.08319e-04    1.13240e-09    5.98412e-10    9.35406e-04    1.62930e-06    2.31206e-05    8.16582e-05    2.88403e-04    3.09742e-05    4.67735e-05    3.68978e-06    4.63447e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
4.13569e+05    11.99884    28106.63579    3.99096    4.17077    -8.98628    4.27643    56.00454    3.77110    732.63500    0.02158    12.00000    10.95754    3.24270    1.37996    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.29927e-09    1.57025e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    9.64784e-53    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.99842e-01    9.74990e-07    2.91743e-01    1.11686e-16    1.96336e-81    2.80543e-62    8.66962e-32    2.90402e-05    9.28966e-06    3.41193e-03    1.34276e-07    1.97697e-03    3.01995e-04    1.10662e-09    4.56037e-10    9.33254e-04    1.61436e-06    2.14783e-05    8.35603e-05    2.88403e-04    3.06196e-05    4.70977e-05    3.74973e-06    4.63447e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
4.94332e+05    11.99876    28084.62146    3.99244    4.18441    -8.98458    4.27359    55.95408    3.78684    731.41000    0.02165    12.00000    10.95754    3.24098    1.37994    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.27790e-09    1.57018e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    5.77803e-52    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.98232e-01    9.68278e-07    2.93765e-01    1.12202e-16    1.09144e-82    1.63682e-63    8.60994e-32    2.95121e-05    9.44061e-06    3.48337e-03    1.37088e-07    1.90108e-03    2.95121e-04    1.08143e-09    3.54813e-10    9.33254e-04    1.59588e-06    1.99526e-05    8.51138e-05    2.88403e-04    3.02691e-05    4.74242e-05    3.79315e-06    4.64515e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
5.74477e+05    11.99867    28063.96779    3.99390    4.19765    -8.98279    4.27084    55.90810    3.80195    730.22500    0.02173    12.00000    10.95754    3.23904    1.37991    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.25258e-09    1.57007e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    3.09849e-51    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.95024e-01    9.61612e-07    2.95801e-01    1.12202e-16    2.72270e-84    4.30527e-65    8.64968e-32    2.99916e-05    9.57194e-06    3.54813e-03    1.39959e-07    1.83231e-03    2.87740e-04    1.05439e-09    2.81838e-10    9.33254e-04    1.58489e-06    1.85353e-05    8.66962e-05    2.88403e-04    2.99226e-05    4.77529e-05    3.82825e-06    4.64515e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
6.54019e+05    11.99859    28044.25792    3.99535    4.21059    -8.98093    4.26817    55.86618    3.81654    729.07300    0.02180    12.00000    10.95754    3.23692    1.37988    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.22375e-09    1.56997e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    1.51032e-50    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.93426e-01    9.54993e-07    2.97852e-01    1.12720e-16    1.12460e-85    1.87068e-66    8.68960e-32    3.04089e-05    9.72747e-06    3.61410e-03    1.42561e-07    1.76198e-03    2.80543e-04    1.02802e-09    2.29087e-10    9.33254e-04    1.57036e-06    1.72584e-05    8.81049e-05    2.88403e-04    2.95801e-05    4.79733e-05    3.85478e-06    4.64515e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
7.32993e+05    11.99851    28025.49854    3.99680    4.22325    -8.97904    4.26556    55.82929    3.83054    727.95000    0.02187    12.00000    10.95754    3.23460    1.37983    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.19125e-09    1.56978e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    6.77501e-50    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.91831e-01    9.46237e-07    2.99916e-01    1.12720e-16    3.45939e-87    6.03949e-68    8.77001e-32    3.08319e-05    9.86279e-06    3.67282e-03    1.45211e-07    1.70216e-03    2.73527e-04    1.00231e-09    1.90108e-10    9.33254e-04    1.55955e-06    1.61065e-05    8.95365e-05    2.88403e-04    2.92415e-05    4.83059e-05    3.86367e-06    4.64515e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
8.11419e+05    11.99842    28007.46558    3.99823    4.23567    -8.97710    4.26300    55.78914    3.84458    726.85200    0.02194    12.00000    10.95754    3.23209    1.37977    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.15511e-09    1.56957e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    2.82345e-49    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.90240e-01    9.39723e-07    3.01301e-01    1.13240e-16    1.26474e-88    2.31206e-69    8.83080e-32    3.12608e-05    1.00000e-05    3.73250e-03    1.47571e-07    1.64059e-03    2.66686e-04    9.77237e-10    1.61808e-10    9.33254e-04    1.54882e-06    1.50661e-05    9.05733e-05    2.88403e-04    2.89068e-05    4.86407e-05    3.86367e-06    4.64515e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
9.66722e+05    11.99826    27973.80716    4.00108    4.25981    -8.97314    4.25806    55.72233    3.87112    724.73100    0.02209    12.00000    10.95754    3.22658    1.37961    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.07365e-09    1.56899e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    2.40747e-48    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.85488e-01    9.22571e-07    3.05492e-01    1.13763e-16    1.00000e-99    6.10942e-87    8.97429e-32    3.20627e-05    1.02565e-05    3.83707e-03    1.52055e-07    1.53109e-03    2.52348e-04    9.24698e-10    1.24165e-10    9.33254e-04    1.52757e-06    1.31826e-05    9.26830e-05    2.88403e-04    2.83139e-05    4.92040e-05    3.85478e-06    4.65586e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.04363e+06    11.99818    27958.10031    4.00249    4.27154    -8.97112    4.25567    55.69095    3.88398    723.70600    0.02216    12.00000    10.95754    3.22354    1.37951    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    8.02731e-09    1.56863e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    8.67241e-48    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.83912e-01    9.14113e-07    3.07610e-01    1.14025e-16    2.84446e-92    5.21195e-73    9.03649e-32    3.24340e-05    1.03753e-05    3.89045e-03    1.54170e-07    1.47911e-03    2.45471e-04    8.99498e-10    1.11944e-10    9.33254e-04    1.51705e-06    1.23595e-05    9.35406e-05    2.88403e-04    2.80543e-05    4.95450e-05    3.83707e-06    4.65586e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.12004e+06    11.99809    27943.01368    4.00390    4.28308    -8.96906    4.25332    55.66163    3.89652    722.70100    0.02223    12.00000    10.95754    3.22034    1.37938    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.97811e-09    1.56816e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    2.95427e-47    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.82339e-01    9.03649e-07    3.09030e-01    1.13501e-16    7.01455e-94    1.40929e-74    9.12011e-32    3.28095e-05    1.04954e-05    3.93550e-03    1.55955e-07    1.42889e-03    2.38781e-04    8.74984e-10    1.02094e-10    9.33254e-04    1.51008e-06    1.16145e-05    9.44061e-05    2.88403e-04    2.77332e-05    4.98884e-05    3.81944e-06    4.65586e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.19598e+06    11.99801    27928.35465    4.00530    4.29448    -8.96697    4.25101    55.63279    3.90892    721.71300    0.02230    12.00000    10.95754    3.21700    1.37924    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.92629e-09    1.56765e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    9.56908e-47    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.80769e-01    8.95365e-07    3.11172e-01    1.14025e-16    2.69774e-94    5.94292e-75    9.16220e-32    3.31894e-05    1.06170e-05    3.98107e-03    1.57761e-07    1.38357e-03    2.32274e-04    8.49180e-10    9.46237e-11    9.33254e-04    1.50314e-06    1.09144e-05    9.52796e-05    2.88403e-04    2.74789e-05    5.01187e-05    3.79315e-06    4.65586e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.27145e+06    11.99793    27914.34676    4.00669    4.30569    -8.96488    4.24874    55.60852    3.92084    720.74400    0.02238    12.00000    10.95754    3.21351    1.37907    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.87173e-09    1.56704e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    2.95958e-46    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.77642e-01    8.89201e-07    3.13329e-01    1.14288e-16    1.23595e-94    2.96483e-75    9.22571e-32    3.34965e-05    1.07399e-05    4.01791e-03    1.59588e-07    1.33968e-03    2.25944e-04    8.26038e-10    8.87156e-11    9.33254e-04    1.49279e-06    1.02565e-05    9.59401e-05    2.88403e-04    2.72270e-05    5.04661e-05    3.76704e-06    4.65586e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.34645e+06    11.99785    27900.89468    4.00808    4.31673    -8.96275    4.24652    55.58559    3.93252    719.79200    0.02245    12.00000    10.95754    3.20989    1.37887    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.81484e-09    1.56632e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    8.77041e-46    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.76083e-01    8.81049e-07    3.14775e-01    1.14551e-16    4.42588e-96    1.15080e-76    9.26830e-32    3.38065e-05    1.08393e-05    4.06443e-03    1.61436e-07    1.29718e-03    2.19280e-04    8.03526e-10    8.37529e-11    9.33254e-04    1.48594e-06    9.66051e-06    9.68278e-05    2.88403e-04    2.69774e-05    5.06991e-05    3.73250e-06    4.65586e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.42100e+06    11.99777    27887.91275    4.00946    4.32763    -8.96060    4.24432    55.55994    3.94426    718.85700    0.02252    12.00000    10.95754    3.20617    1.37866    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.75658e-09    1.56556e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    1.76592e-45    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.74528e-01    8.70964e-07    3.16957e-01    1.14551e-16    1.00000e-99    6.63743e-93    9.33254e-32    3.41193e-05    1.09396e-05    4.10204e-03    1.62930e-07    1.25893e-03    2.13304e-04    7.79830e-10    7.96159e-11    9.33254e-04    1.47911e-06    9.09913e-06    9.72747e-05    2.88403e-04    2.67301e-05    5.09331e-05    3.69828e-06    4.66659e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.49509e+06    11.99769    27875.29621    4.01083    4.33841    -8.95844    4.24216    55.53510    3.95586    717.93400    0.02259    12.00000    10.95754    3.20230    1.37842    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.69556e-09    1.56470e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    4.94561e-45    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.72977e-01    8.64968e-07    3.18420e-01    1.14815e-16    3.13329e-99    5.88844e-80    9.39723e-32    3.44350e-05    1.10408e-05    4.14000e-03    1.64437e-07    1.21899e-03    2.07491e-04    7.58578e-10    7.60326e-11    9.33254e-04    1.47571e-06    8.59014e-06    9.79490e-05    2.88403e-04    2.64850e-05    5.12861e-05    3.66438e-06    4.66659e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.56873e+06    11.99760    27863.12290    4.01220    4.34906    -8.95626    4.24003    55.51752    3.96683    717.02600    0.02266    12.00000    10.95754    3.19833    1.37814    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.63308e-09    1.56369e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    1.33337e-44    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.71429e-01    8.53100e-07    3.20627e-01    1.14288e-16    1.00000e-99    1.69824e-81    9.46237e-32    3.47536e-05    1.11429e-05    4.17830e-03    1.65959e-07    1.18304e-03    2.01372e-04    7.37904e-10    7.29458e-11    9.33254e-04    1.46893e-06    8.10961e-06    9.86279e-05    2.88403e-04    2.62422e-05    5.15229e-05    3.63078e-06    4.66659e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.64192e+06    11.99752    27851.19747    4.01357    4.35962    -8.95406    4.23792    55.50118    3.97763    716.12800    0.02273    12.00000    10.95754    3.19427    1.37785    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.56937e-09    1.56264e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    2.55435e-44    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.68344e-01    8.47227e-07    3.22107e-01    1.14815e-16    1.00000e-99    1.38676e-99    9.50605e-32    3.50752e-05    1.12202e-05    4.20727e-03    1.67494e-07    1.14815e-03    1.95884e-04    7.16143e-10    7.03072e-11    9.33254e-04    1.46218e-06    7.67361e-06    9.90832e-05    2.88403e-04    2.60016e-05    5.17607e-05    3.58922e-06    4.66659e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.71468e+06    11.99744    27839.73674    4.01493    4.37005    -8.95186    4.23584    55.48295    3.98846    715.24500    0.02281    12.00000    10.95754    3.19011    1.37751    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.50412e-09    1.56142e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    6.55617e-44    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.66807e-01    8.37529e-07    3.24340e-01    1.14551e-16    1.00000e-99    8.59014e-85    9.57194e-32    3.53183e-05    1.13240e-05    4.24620e-03    1.68655e-07    1.11429e-03    1.90546e-04    6.96627e-10    6.79204e-11    9.33254e-04    1.45546e-06    7.26106e-06    9.95405e-05    2.88403e-04    2.57632e-05    5.19996e-05    3.54813e-06    4.66659e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
1.78699e+06    11.99736    27828.47970    4.01628    4.38040    -8.94964    4.23378    55.46556    3.99916    714.37100    0.02288    12.00000    10.95754    3.18586    1.37714    2.70001    8.13001    7.64001    8.55001    4.56001    7.84001    6.17001    7.32001    6.37001    7.41001    7.40001    7.27394e-01    3.27733e-05    2.63815e-01    7.43755e-09    1.56009e-10    7.22570e-10    3.21544e-09    1.16445e-03    1.41312e-05    4.42904e-04    1.74466e-06    4.11974e-03    1.63219e-06    9.29330e-06    5.01799e-07    9.35470e-04    2.35456e-06    7.56624e-05    2.47463e-05    2.88118e-04    3.80058e-05    4.34851e-05    1.62798e-43    4.60405e-05    4.82848e-04    2.53934e-05    1.73165e-05    1.02322e-03    6.65273e-01    8.29851e-07    3.25837e-01    1.14815e-16    1.00000e-99    2.99916e-86    9.63829e-32    3.55631e-05    1.14025e-05    4.27563e-03    1.69824e-07    1.08393e-03    1.84927e-04    6.77642e-10    6.57658e-11    9.33254e-04    1.45211e-06    6.88652e-06    1.00000e-04    2.88403e-04    2.55270e-05    5.23600e-05    3.50752e-06    4.66659e-05    4.83059e-04    2.54097e-05    1.72982e-05    1.02329e-03    
