# 1:t [yr] 2:M/Msun  3:Teff[K]  4:log(L/Lsun)  5:R/Rsun 6:log(Mdot)[Msun/yr] 7:logg 8:v_surf [km/s] 9:P[days] 10:v_crit[km/s] 11:Gamma 12:H 13:He 14:Li 15:Be 16:B  17:C 18:N 19:O 20:F 21:Ne 22:Na 23:Mg 24:Al 25:Si 26:Fe 27:sH1  28:sHe3  29:sHe4  30:sLi7 31:sBe9  32:sB10 33:sB11 34:sC12 35:sC13 36:sN14  37:sN15  38:sO16  39:sO17  40:sO18 41:sF19 42:sNe20  43:sNe21 44:sNe22  45:sNa23  46:sMg24 47:sMg25 48:sMg26 49:sAl26 50:sAl27  51:sSi28  52:sSi29 53:sSi30  54:sFe56 55:cH1  56:cHe3  57:cHe4  58:cLi7  59:cBe9  60:cB10  61:cB11 62:cC12  63:cC13 64:cN14  65:cN15  66:cO16  67:cO17  68:cO18 69:cF19 70:cNe20  71:cNe21 72:cNe22  73:cNa23  74:cMg24  74:cMg25 76:cMg26 77:cAl26 78:cAl27  79:cSi28  80:cSi29 81:cSi30  82:cFe56
0.00000e+00  29.93642  38202.96172  5.03680  7.52590  -6.69880  4.16081  479.04999  0.79544  828.02000  0.09611  12.00000  10.95775  1.77311  0.57059  2.46929  8.12016  7.67772  8.54895  4.55189  7.83999  6.17384  7.32002  6.37044  7.41007  7.40007  7.27294e-01  3.19279e-05  2.63906e-01  3.00656e-10  2.43299e-11  5.08698e-10  1.79763e-09  1.13705e-03  1.50470e-05  4.83226e-04  1.68554e-06  4.10525e-03  5.95813e-06  8.99249e-06  4.92436e-07  9.35449e-04  2.32847e-06  7.54936e-05  2.49620e-05  2.88118e-04  3.79516e-05  4.35031e-05  3.51747e-08  4.60437e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.12853e-01  1.44877e-06  2.77971e-01  1.00462e-15  1.23027e-16  5.88844e-14  7.37904e-14  9.63829e-05  1.21619e-05  2.82488e-03  2.09411e-07  2.63027e-03  2.18776e-04  1.58855e-07  4.46684e-08  9.35406e-04  7.94328e-07  5.48277e-05  4.95450e-05  2.88403e-04  3.19154e-05  4.50817e-05  4.32514e-06  4.63447e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
4.03522e+04  29.92831  38184.00722  5.03806  7.54429  -6.69655  4.15857  478.20835  0.79879  826.76100  0.09641  12.00000  10.95791  1.60044  0.46115  2.42256  8.11491  7.69796  8.54817  4.54719  7.83997  6.17654  7.32004  6.37073  7.41011  7.40011  7.27227e-01  3.14992e-05  2.63979e-01  2.02199e-10  1.89051e-11  4.67520e-10  1.60225e-09  1.12287e-03  1.53222e-05  5.06326e-04  1.65787e-06  4.09525e-03  8.50100e-06  8.84790e-06  4.87091e-07  9.35449e-04  2.31260e-06  7.53703e-05  2.51154e-05  2.88118e-04  3.79132e-05  4.35181e-05  5.82412e-08  4.60458e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.11214e-01  1.38995e-06  2.79254e-01  7.78037e-16  9.74990e-17  5.43250e-14  6.69885e-14  9.54993e-05  1.23595e-05  2.89734e-03  2.12814e-07  2.55270e-03  2.14783e-04  1.47231e-07  4.38531e-08  9.35406e-04  7.83430e-07  5.32108e-05  5.12861e-05  2.88403e-04  3.15500e-05  4.52898e-05  4.54988e-06  4.64515e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
8.02799e+04  29.92023  38175.28956  5.03931  7.55860  -6.69410  4.15681  477.63073  0.80127  825.73000  0.09671  12.00000  10.95813  1.43020  0.35359  2.37614  8.10858  7.72184  8.54711  4.54138  7.83995  6.18016  7.32006  6.37111  7.41017  7.40017  7.27127e-01  3.09935e-05  2.64077e-01  1.36713e-10  1.47530e-11  4.29269e-10  1.42949e-09  1.10601e-03  1.55862e-05  5.34995e-04  1.62615e-06  4.08188e-03  1.16236e-05  8.67981e-06  4.80552e-07  9.35427e-04  2.29277e-06  7.52021e-05  2.53221e-05  2.88118e-04  3.78617e-05  4.35392e-05  8.78679e-08  4.60490e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.11214e-01  1.32130e-06  2.80543e-01  6.01174e-16  7.34514e-17  4.85289e-14  5.84790e-14  9.41890e-05  1.24165e-05  2.96483e-03  2.14783e-07  2.47742e-03  2.11349e-04  1.35207e-07  4.22669e-08  9.33254e-04  7.70903e-07  5.17607e-05  5.28445e-05  2.88403e-04  3.11172e-05  4.54988e-05  4.75335e-06  4.64515e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
1.19524e+05  29.91224  38174.28705  5.04055  7.56980  -6.69135  4.15540  477.24061  0.80311  824.87400  0.09701  12.00000  10.95841  1.26293  0.24816  2.33047  8.10131  7.74832  8.54576  4.53460  7.83993  6.18466  7.32009  6.37155  7.41024  7.40024  7.27009e-01  3.04257e-05  2.64204e-01  9.30508e-11  1.15696e-11  3.94303e-10  1.27788e-09  1.08700e-03  1.58274e-05  5.68670e-04  1.59137e-06  4.06528e-03  1.52304e-05  8.49396e-06  4.73031e-07  9.35427e-04  2.26950e-06  7.49911e-05  2.55817e-05  2.88118e-04  3.77972e-05  4.35672e-05  1.23509e-07  4.60522e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.09578e-01  1.25026e-06  2.82488e-01  4.47713e-16  5.35797e-17  4.25598e-14  4.96592e-14  9.28966e-05  1.24165e-05  3.03389e-03  2.15774e-07  2.40991e-03  2.08449e-04  1.23880e-07  4.03645e-08  9.33254e-04  7.58578e-07  5.03501e-05  5.44503e-05  2.88403e-04  3.07610e-05  4.57088e-05  4.93174e-06  4.64515e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
1.57920e+05  29.90438  38178.67223  5.04178  7.57880  -6.68846  4.15426  476.97563  0.80452  824.14200  0.09730  12.00000  10.95877  1.09888  0.14503  2.28584  8.09327  7.77640  8.54414  4.52701  7.83990  6.19000  7.32014  6.37209  7.41034  7.40034  7.26842e-01  2.98119e-05  2.64363e-01  6.37911e-11  9.12074e-12  3.62593e-10  1.14522e-09  1.06635e-03  1.60409e-05  6.06639e-04  1.55460e-06  4.04557e-03  1.92132e-05  8.29545e-06  4.64729e-07  9.35406e-04  2.24331e-06  7.47343e-05  2.58923e-05  2.88118e-04  3.77207e-05  4.36014e-05  1.64354e-07  4.60564e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.07946e-01  1.18032e-06  2.83792e-01  3.27341e-16  3.83707e-17  3.68129e-14  4.14954e-14  9.14113e-05  1.23595e-05  3.09030e-03  2.16272e-07  2.34423e-03  2.05116e-04  1.13501e-07  3.82825e-08  9.33254e-04  7.46449e-07  4.90908e-05  5.58470e-05  2.88403e-04  3.04089e-05  4.58142e-05  5.09331e-06  4.64515e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
1.95381e+05  29.89665  38186.81693  5.04300  7.58623  -6.68548  4.15329  476.79056  0.80562  823.50000  0.09759  12.00000  10.95917  0.93802  0.04411  2.24228  8.08459  7.80520  8.54227  4.51874  7.83989  6.19608  7.32019  6.37269  7.41045  7.40045  7.26658e-01  2.91662e-05  2.64545e-01  4.40484e-11  7.22703e-12  3.33941e-10  1.02903e-09  1.04453e-03  1.62248e-05  6.48201e-04  1.51667e-06  4.02318e-03  2.34677e-05  8.08854e-06  4.55848e-07  9.35406e-04  2.21493e-06  7.44389e-05  2.62506e-05  2.88118e-04  3.76322e-05  4.36435e-05  2.09517e-07  4.60617e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.06318e-01  1.08143e-06  2.85102e-01  2.31739e-16  2.52348e-17  2.93089e-14  3.19890e-14  8.87156e-05  1.22462e-05  3.15500e-03  2.14783e-07  2.27510e-03  2.02302e-04  9.70510e-08  3.57273e-08  9.33254e-04  7.29458e-07  4.78630e-05  5.71479e-05  2.88403e-04  3.00608e-05  4.60257e-05  5.26017e-06  4.65586e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
2.31837e+05  29.88907  38201.21013  5.04421  7.59113  -6.68245  4.15262  476.76075  0.80619  823.00000  0.09787  12.00000  10.95966  0.78046  -0.05452  2.19987  8.07545  7.83401  8.54016  4.50993  7.83986  6.20280  7.32026  6.37334  7.41058  7.40058  7.26440e-01  2.85003e-05  2.64765e-01  3.06443e-11  5.75639e-12  3.08113e-10  9.27171e-10  1.02200e-03  1.63791e-05  6.92580e-04  1.47829e-06  3.99834e-03  2.78946e-05  7.87753e-06  4.46560e-07  9.35384e-04  2.18484e-06  7.41054e-05  2.66520e-05  2.88118e-04  3.75336e-05  4.36928e-05  2.58024e-07  4.60670e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.04693e-01  1.02565e-06  2.86418e-01  1.79887e-16  1.77828e-17  2.51189e-14  2.63633e-14  8.74984e-05  1.21339e-05  3.21366e-03  2.14289e-07  2.21820e-03  1.99067e-04  9.12011e-08  3.34195e-08  9.33254e-04  7.16143e-07  4.67735e-05  5.84790e-05  2.88403e-04  2.97167e-05  4.62381e-05  5.39511e-06  4.65586e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
2.67184e+05  29.88168  38211.58055  5.04541  7.59743  -6.67930  4.15179  476.63875  0.80706  822.42900  0.09815  12.00000  10.96019  0.62650  -0.15072  2.15873  8.06596  7.86224  8.53785  4.50074  7.83984  6.21000  7.32034  6.37404  7.41072  7.40072  7.26206e-01  2.78279e-05  2.65003e-01  2.14951e-11  4.61084e-12  2.84892e-10  8.37915e-10  9.99148e-04  1.65055e-05  7.38992e-04  1.44009e-06  3.97164e-03  3.23989e-05  7.66584e-06  4.37069e-07  9.35363e-04  2.15372e-06  7.37395e-05  2.70888e-05  2.88118e-04  3.74257e-05  4.37472e-05  3.08852e-07  4.60734e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.03072e-01  9.74990e-07  2.87740e-01  1.43219e-16  1.23880e-17  2.13796e-14  2.15774e-14  8.60994e-05  1.20504e-05  3.26588e-03  2.13304e-07  2.16272e-03  1.95884e-04  8.45279e-08  3.13329e-08  9.33254e-04  7.01455e-07  4.57088e-05  5.95662e-05  2.88403e-04  2.93765e-05  4.64515e-05  5.52077e-06  4.65586e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
3.01629e+05  29.87442  38223.42865  5.04659  7.60311  -6.67630  4.15104  476.50615  0.80789  821.89500  0.09843  12.00000  10.96078  0.47539  -0.24498  2.11860  8.05619  7.88972  8.53536  4.49122  7.83982  6.21764  7.32044  6.37477  7.41088  7.40088  7.25939e-01  2.71513e-05  2.65265e-01  1.51750e-11  3.70945e-12  2.63876e-10  7.59014e-10  9.76113e-04  1.66077e-05  7.87100e-04  1.40226e-06  3.94312e-03  3.69377e-05  7.45487e-06  4.27435e-07  9.35341e-04  2.12188e-06  7.33449e-05  2.75594e-05  2.88118e-04  3.73095e-05  4.38087e-05  3.61526e-07  4.60797e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.01455e-01  9.33254e-07  2.89068e-01  1.17220e-16  8.93305e-18  1.86209e-14  1.80717e-14  8.49180e-05  1.19674e-05  3.31894e-03  2.11836e-07  2.10863e-03  1.92752e-04  7.92501e-08  2.93765e-08  9.33254e-04  6.87068e-07  4.47713e-05  6.08135e-05  2.88403e-04  2.90402e-05  4.66659e-05  5.63638e-06  4.65586e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
3.35230e+05  29.86729  38234.83023  5.04777  7.60887  -6.67330  4.15028  476.33671  0.80879  821.36200  0.09870  12.00000  10.96144  0.32698  -0.33745  2.07940  8.04622  7.91628  8.53271  4.48144  7.83981  6.22562  7.32055  6.37554  7.41106  7.40106  7.25638e-01  2.64771e-05  2.65558e-01  1.07793e-11  2.99640e-12  2.44810e-10  6.89033e-10  9.53147e-04  1.66878e-05  8.36508e-04  1.36505e-06  3.91318e-03  4.14629e-05  7.24586e-06  4.17744e-07  9.35320e-04  2.08954e-06  7.29239e-05  2.80589e-05  2.88118e-04  3.71869e-05  4.38753e-05  4.15451e-07  4.60872e-05  4.82848e-04  2.53934e-05  1.73165e-05  1.02322e-03  7.01455e-01  8.89201e-07  2.90402e-01  9.70510e-17  6.39735e-18  1.60325e-14  1.50314e-14  8.33681e-05  1.19124e-05  3.36512e-03  2.10863e-07  2.05589e-03  1.89671e-04  7.34514e-08  2.75423e-08  9.33254e-04  6.72977e-07  4.37522e-05  6.18016e-05  2.88403e-04  2.87740e-05  4.67735e-05  5.75440e-06  4.65586e-05  4.83059e-04  2.54097e-05  1.72982e-05  1.02329e-03  
