1:t[yr] 2:M/Msun 3:Teff[K] 4:log(L/Lsun) 5:R/Rsun 6:log(Mdot)[Msun/yr] 7:logg 8:v_surf[km/s] 9:P[days] 10:v_crit[km/s] 11:Gamma 12:H 13:He 14:Li 15:Be 16:B 17:C 18:N 19:O 20:F 21:Ne 22:Na 23:Mg 24:Al 25:Si 26:Fe 27:sH1 28:sHe3 29:sHe4 30:sLi7 31:sBe9 32:sB10 33:sB11 34:sC12 35:sC13 36:sN14 37:sN15 38:sO16 39:sO17 40:sO18 41:sF19 42:sNe20 43:sNe21 44:sNe22 45:sNa23 46:sMg24 47:sMg25 48:sMg26 49:sAl26 50:sAl27 51:sSi28 52:sSi29 53:sSi30 54:sFe56 55:cH1 56:cHe3 57:cHe4 58:cLi7 59:cBe9 60:cB10 61:cB11 62:cC12 63:cC13 64:cN14 65:cN15 66:cO16 67:cO17 68:cO18 69:cF19 70:cNe20 71:cNe21 72:cNe22 73:cNa23 74:cMg24 74:cMg25 76:cMg26 77:cAl26 78:cAl27 79:cSi28 80:cSi29 81:cSi30 82:cFe56
0.00000e+00 2.99987 11530.99594 1.87937 2.17923 -11.09340 4.23822 421.60168 0.26173 512.17400 0.00067 12.00000 10.95754 2.53791 1.16146 2.68977 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.28148e-05 2.63815e-01 1.73836e-09 9.49445e-11 7.17893e-10 3.12709e-09 1.16445e-03 1.41312e-05 4.42904e-04 1.74466e-06 4.11974e-03 1.63219e-06 9.29330e-06 5.01799e-07 9.35470e-04 2.35456e-06 7.56624e-05 2.47463e-05 2.88118e-04 3.80058e-05 4.34851e-05 1.68128e-19 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 7.12853e-01 7.44732e-06 2.77332e-01 1.79473e-16 1.07152e-22 8.53100e-19 3.73250e-19 1.68655e-05 5.00035e-06 1.99067e-03 8.49180e-08 3.12608e-03 8.22243e-04 3.81066e-09 4.90908e-08 9.35406e-04 2.57632e-06 9.41890e-06 9.39723e-05 2.88403e-04 3.74111e-05 4.40555e-05 3.84592e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
2.91662e+06 2.99984 11512.05794 1.88064 2.18961 -11.09010 4.23409 420.87616 0.26343 510.95600 0.00067 12.00000 10.95754 2.41752 1.10443 2.68217 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.28466e-05 2.63815e-01 1.32023e-09 8.32607e-11 7.13050e-10 3.06450e-09 1.16445e-03 1.41316e-05 4.42904e-04 1.74462e-06 4.11974e-03 1.63219e-06 9.29330e-06 5.01799e-07 9.35470e-04 2.35456e-06 7.56624e-05 2.47463e-05 2.88118e-04 3.80058e-05 4.34851e-05 5.95923e-19 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 7.11214e-01 7.41310e-06 2.79898e-01 1.74181e-16 3.26588e-22 1.74181e-18 8.79023e-19 1.77419e-05 5.11682e-06 2.04174e-03 8.77001e-08 3.01301e-03 8.89201e-04 4.16869e-09 4.22669e-08 9.35406e-04 2.61216e-06 7.76247e-06 9.54993e-05 2.88403e-04 3.73250e-05 4.41570e-05 3.63915e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.83868e+06 2.99982 11494.13773 1.88223 2.20047 -11.08630 4.22979 420.29175 0.26511 509.69100 0.00067 12.00000 10.95754 2.29883 1.04774 2.67288 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.28912e-05 2.63815e-01 1.00619e-09 7.30718e-11 7.06383e-10 2.99040e-09 1.16445e-03 1.41322e-05 4.42904e-04 1.74462e-06 4.11974e-03 1.63222e-06 9.29309e-06 5.01799e-07 9.35470e-04 2.35456e-06 7.56624e-05 2.47463e-05 2.88118e-04 3.80058e-05 4.34851e-05 7.05667e-19 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 7.07946e-01 7.36207e-06 2.82488e-01 1.69044e-16 2.67301e-22 1.49624e-18 7.56833e-19 1.81552e-05 5.11682e-06 2.08930e-03 9.03649e-08 2.90402e-03 9.41890e-04 3.79315e-09 3.67282e-08 9.35406e-04 2.64241e-06 6.50130e-06 9.68278e-05 2.88403e-04 3.72392e-05 4.42588e-05 3.50752e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
8.75039e+06 2.99979 11481.92879 1.88410 2.20990 -11.08170 4.22607 420.07951 0.26638 508.59900 0.00067 12.00000 10.95754 2.18165 0.99168 2.66222 8.13001 7.64002 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.29519e-05 2.63815e-01 7.69272e-10 6.42229e-11 6.98056e-10 2.90824e-09 1.16445e-03 1.41338e-05 4.42915e-04 1.74458e-06 4.11974e-03 1.63238e-06 9.29309e-06 5.01799e-07 9.35470e-04 2.35456e-06 7.56624e-05 2.47463e-05 2.88118e-04 3.80058e-05 4.34851e-05 6.24180e-19 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 7.06318e-01 7.24436e-06 2.85102e-01 1.63305e-16 1.79473e-22 1.07399e-18 5.42001e-19 1.81134e-05 5.00035e-06 2.13796e-03 9.28966e-08 2.79898e-03 9.93116e-04 3.12608e-09 3.16228e-08 9.35406e-04 2.67917e-06 5.42001e-06 9.79490e-05 2.88403e-04 3.71535e-05 4.43609e-05 3.45939e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
1.16095e+07 2.99977 11475.93296 1.88618 2.21752 -11.07640 4.22307 420.23087 0.26720 507.72200 0.00068 12.00000 10.95754 2.06689 0.93694 2.65064 8.13000 7.64003 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.30293e-05 2.63815e-01 5.91276e-10 5.66174e-11 6.88414e-10 2.82208e-09 1.16442e-03 1.41371e-05 4.42925e-04 1.74450e-06 4.11974e-03 1.63268e-06 9.29287e-06 5.01799e-07 9.35470e-04 2.35456e-06 7.56624e-05 2.47463e-05 2.88118e-04 3.80058e-05 4.34851e-05 4.71628e-19 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 7.03072e-01 7.11214e-06 2.87740e-01 1.58855e-16 1.09396e-22 7.41310e-19 3.67282e-19 1.78238e-05 4.86407e-06 2.18776e-03 9.52796e-08 2.70396e-03 1.03753e-03 2.68534e-09 2.72898e-08 9.35406e-04 2.71644e-06 4.54988e-06 9.88553e-05 2.88403e-04 3.70681e-05 4.43609e-05 3.49945e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
1.43735e+07 2.99975 11471.89496 1.88827 2.22442 -11.07080 4.22037 420.49246 0.26787 506.93100 0.00068 12.00000 10.95754 1.95560 0.88412 2.63857 8.13000 7.64005 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.31246e-05 2.63815e-01 4.58005e-10 5.01337e-11 6.77891e-10 2.73558e-09 1.16442e-03 1.41426e-05 4.42945e-04 1.74434e-06 4.11974e-03 1.63328e-06 9.29245e-06 5.01799e-07 9.35470e-04 2.35456e-06 7.56624e-05 2.47463e-05 2.88118e-04 3.80058e-05 4.34851e-05 3.17212e-19 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 7.01455e-01 6.95024e-06 2.90402e-01 1.55597e-16 5.43250e-23 4.41570e-19 2.10863e-19 1.73780e-05 4.70977e-06 2.23357e-03 9.77237e-08 2.61216e-03 1.07647e-03 2.28034e-09 2.34963e-08 9.35406e-04 2.74789e-06 3.83707e-06 9.95405e-05 2.88403e-04 3.68978e-05 4.44631e-05 3.56451e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
1.70326e+07 2.99972 11469.36962 1.89037 2.23078 -11.06530 4.21789 420.82574 0.26842 506.20500 0.00068 12.00000 10.95754 1.83251 0.83040 2.62631 8.12999 7.64007 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.32307e-05 2.63815e-01 3.45271e-10 4.43006e-11 6.67068e-10 2.65057e-09 1.16439e-03 1.41495e-05 4.42966e-04 1.74417e-06 4.11974e-03 1.63414e-06 9.29202e-06 5.01799e-07 9.35470e-04 2.35456e-06 7.56624e-05 2.47463e-05 2.88118e-04 3.80058e-05 4.34851e-05 6.81554e-20 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.98232e-01 6.77642e-06 2.93089e-01 1.53815e-16 1.83231e-27 8.01678e-22 1.12720e-22 1.67109e-05 4.52898e-06 2.28560e-03 1.00000e-07 2.52348e-03 1.11173e-03 1.54170e-09 2.02302e-08 9.35406e-04 2.77971e-06 3.25087e-06 1.00231e-04 2.88403e-04 3.68129e-05 4.45656e-05 3.66438e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
1.95825e+07 2.99970 11469.26305 1.89253 2.23639 -11.05990 4.21571 421.28627 0.26880 505.56700 0.00069 12.00000 10.95754 1.73011 0.78114 2.61395 8.12998 7.64010 8.55001 4.56001 7.84001 6.17002 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.33611e-05 2.63815e-01 2.72873e-10 3.95503e-11 6.55677e-10 2.56815e-09 1.16434e-03 1.41615e-05 4.43006e-04 1.74385e-06 4.11974e-03 1.63580e-06 9.29116e-06 5.01799e-07 9.35470e-04 2.35456e-06 7.56624e-05 2.47469e-05 2.88118e-04 3.80058e-05 4.34851e-05 5.85706e-20 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.95024e-01 6.57658e-06 2.95121e-01 1.54170e-16 1.03514e-23 1.23880e-19 5.44503e-20 1.62181e-05 4.40555e-06 2.33346e-03 1.02094e-07 2.43781e-03 1.14551e-03 1.70608e-09 1.71791e-08 9.35406e-04 2.81190e-06 2.72898e-06 1.00693e-04 2.88403e-04 3.67282e-05 4.46684e-05 3.79315e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
2.20146e+07 2.99968 11466.25123 1.89448 2.24260 -11.05430 4.21330 421.57874 0.26936 504.86400 0.00069 12.00000 10.95754 1.63102 0.73423 2.60176 8.12996 7.64016 8.55001 4.56001 7.84001 6.17002 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.35066e-05 2.63815e-01 2.17295e-10 3.55010e-11 6.44288e-10 2.48960e-09 1.16429e-03 1.41775e-05 4.43068e-04 1.74345e-06 4.11974e-03 1.63840e-06 9.29009e-06 5.01799e-07 9.35470e-04 2.35456e-06 7.56624e-05 2.47469e-05 2.88118e-04 3.80058e-05 4.34851e-05 4.81548e-20 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.93426e-01 6.42688e-06 2.97852e-01 1.58489e-16 3.90841e-24 6.13762e-20 2.52930e-20 1.57761e-05 4.30527e-06 2.38232e-03 1.04232e-07 2.35505e-03 1.17220e-03 1.56675e-09 1.46555e-08 9.35406e-04 2.84446e-06 2.30675e-06 1.01158e-04 2.88403e-04 3.66438e-05 4.47713e-05 3.90841e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
2.43512e+07 2.99966 11462.54616 1.89639 2.24899 -11.04900 4.21082 421.81925 0.26997 504.14400 0.00069 12.00000 10.95754 1.53426 0.68903 2.58973 8.12993 7.64024 8.55001 4.56000 7.84001 6.17003 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.36698e-05 2.63815e-01 1.73952e-10 3.19919e-11 6.32951e-10 2.41468e-09 1.16418e-03 1.41984e-05 4.43149e-04 1.74297e-06 4.11974e-03 1.64218e-06 9.28859e-06 5.01788e-07 9.35470e-04 2.35456e-06 7.56606e-05 2.47474e-05 2.88118e-04 3.80058e-05 4.34851e-05 3.48650e-20 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.90240e-01 6.32412e-06 2.99916e-01 1.67109e-16 1.49279e-24 2.90402e-20 1.14025e-20 1.53815e-05 4.23643e-06 2.43220e-03 1.06170e-07 2.27510e-03 1.19674e-03 1.45881e-09 1.24165e-08 9.35406e-04 2.87740e-06 1.94089e-06 1.01391e-04 2.88403e-04 3.65595e-05 4.48745e-05 3.99945e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
2.66020e+07 2.99964 11457.82575 1.89824 2.25562 -11.04380 4.20826 422.00023 0.27065 503.40000 0.00070 12.00000 10.95754 1.43987 0.64526 2.57788 8.12990 7.64034 8.55000 4.56000 7.84001 6.17004 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.38478e-05 2.63815e-01 1.40010e-10 2.89248e-11 6.21742e-10 2.34331e-09 1.16407e-03 1.42243e-05 4.43251e-04 1.74233e-06 4.11965e-03 1.64748e-06 9.28688e-06 5.01788e-07 9.35470e-04 2.35456e-06 7.56606e-05 2.47480e-05 2.88118e-04 3.80058e-05 4.34851e-05 2.30510e-20 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.88652e-01 6.25173e-06 3.02691e-01 1.77011e-16 5.99791e-25 1.42889e-20 5.35797e-21 1.50661e-05 4.19759e-06 2.48313e-03 1.07895e-07 2.20293e-03 1.21619e-03 1.39959e-09 1.00000e-08 9.35406e-04 2.91743e-06 1.53462e-06 1.01859e-04 2.88403e-04 3.64754e-05 4.48745e-05 3.99025e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
2.87771e+07 2.99962 11451.63646 1.89999 2.26263 -11.03870 4.20556 422.09822 0.27143 502.61700 0.00070 12.00000 10.95754 1.34779 0.60273 2.56622 8.12986 7.64046 8.55000 4.55999 7.84001 6.17006 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.40424e-05 2.63815e-01 1.13287e-10 2.62265e-11 6.10689e-10 2.27525e-09 1.16394e-03 1.42564e-05 4.43374e-04 1.74161e-06 4.11965e-03 1.65459e-06 9.28453e-06 5.01776e-07 9.35470e-04 2.35456e-06 7.56606e-05 2.47491e-05 2.88118e-04 3.80058e-05 4.34851e-05 1.45198e-20 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.85488e-01 6.22300e-06 3.04789e-01 1.88799e-16 2.40991e-25 6.98232e-21 2.50611e-21 1.48252e-05 4.17830e-06 2.52930e-03 1.09648e-07 2.13304e-03 1.23310e-03 1.35831e-09 8.07235e-09 9.35406e-04 2.95121e-06 1.22180e-06 1.02094e-04 2.88403e-04 3.63915e-05 4.49780e-05 4.00867e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.08883e+07 2.99960 11444.28357 1.90168 2.26996 -11.03380 4.20275 422.12375 0.27230 501.80300 0.00070 12.00000 10.95755 1.25778 0.56123 2.55474 8.12981 7.64061 8.55000 4.55998 7.84001 6.17008 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.42523e-05 2.63815e-01 9.20980e-11 2.38364e-11 5.99833e-10 2.21029e-09 1.16378e-03 1.42942e-05 4.43527e-04 1.74072e-06 4.11965e-03 1.66387e-06 9.28197e-06 5.01765e-07 9.35470e-04 2.35456e-06 7.56589e-05 2.47503e-05 2.88118e-04 3.80058e-05 4.34851e-05 8.97387e-21 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.83912e-01 6.20869e-06 3.07610e-01 2.00447e-16 9.79490e-26 3.38844e-21 1.17220e-21 1.46555e-05 4.18794e-06 2.57632e-03 1.11429e-07 2.06538e-03 1.24738e-03 1.32434e-09 6.56145e-09 9.35406e-04 2.98538e-06 9.79490e-07 1.02329e-04 2.88403e-04 3.63078e-05 4.50817e-05 4.02717e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.29452e+07 2.99958 11435.87591 1.90332 2.27757 -11.02900 4.19984 422.08542 0.27323 500.96100 0.00071 12.00000 10.95755 1.16961 0.52063 2.54340 8.12976 7.64080 8.55000 4.55998 7.84001 6.17011 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.44778e-05 2.63815e-01 7.51865e-11 2.17090e-11 5.89156e-10 2.14808e-09 1.16359e-03 1.43387e-05 4.43721e-04 1.73972e-06 4.11965e-03 1.67583e-06 9.27876e-06 5.01765e-07 9.35470e-04 2.35456e-06 7.56572e-05 2.47520e-05 2.88118e-04 3.80058e-05 4.34851e-05 5.52344e-21 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.80769e-01 6.19441e-06 3.09742e-01 2.11349e-16 3.97192e-26 1.62555e-21 5.42001e-22 1.45546e-05 4.21697e-06 2.62422e-03 1.13240e-07 1.99986e-03 1.26183e-03 1.29420e-09 5.34564e-09 9.35406e-04 3.02691e-06 7.88860e-07 1.02565e-04 2.88403e-04 3.62243e-05 4.51856e-05 4.02717e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.49559e+07 2.99956 11426.62654 1.90490 2.28543 -11.02420 4.19685 422.00127 0.27423 500.09700 0.00071 12.00000 10.95755 1.08308 0.48080 2.53219 8.12969 7.64102 8.55001 4.55996 7.84001 6.17014 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.47200e-05 2.63815e-01 6.16127e-11 1.98066e-11 5.78669e-10 2.08838e-09 1.16335e-03 1.43903e-05 4.43946e-04 1.73856e-06 4.11965e-03 1.69079e-06 9.27492e-06 5.01741e-07 9.35470e-04 2.35456e-06 7.56554e-05 2.47537e-05 2.88118e-04 3.80058e-05 4.34851e-05 3.41083e-21 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.79204e-01 6.19441e-06 3.11889e-01 2.21820e-16 1.69434e-26 8.09096e-22 2.61216e-22 1.45211e-05 4.26580e-06 2.66686e-03 1.14815e-07 1.94089e-03 1.27057e-03 1.26183e-09 4.39542e-09 9.35406e-04 3.05492e-06 6.39735e-07 1.02802e-04 2.88403e-04 3.61410e-05 4.52898e-05 4.01791e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.69269e+07 2.99954 11416.52726 1.90643 2.29352 -11.01960 4.19377 421.86717 0.27529 499.21200 0.00071 12.00000 10.95755 0.99801 0.44166 2.52110 8.12961 7.64126 8.55001 4.55995 7.84001 6.17018 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.49768e-05 2.63815e-01 5.06571e-11 1.80996e-11 5.68368e-10 2.03100e-09 1.16308e-03 1.44494e-05 4.44201e-04 1.73724e-06 4.11965e-03 1.70923e-06 9.27065e-06 5.01730e-07 9.35470e-04 2.35462e-06 7.56537e-05 2.47560e-05 2.88118e-04 3.80058e-05 4.34851e-05 2.11797e-21 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.76083e-01 6.18016e-06 3.14051e-01 2.29615e-16 6.48634e-27 3.58096e-22 1.12202e-22 1.45546e-05 4.31519e-06 2.71019e-03 1.16413e-07 1.87932e-03 1.27938e-03 1.23027e-09 3.58922e-09 9.35406e-04 3.09030e-06 5.17607e-07 1.02802e-04 2.88403e-04 3.60579e-05 4.53942e-05 4.00867e-08 4.61318e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.88645e+07 2.99952 11406.15015 1.90795 2.30171 -11.01500 4.19067 421.71536 0.27637 498.32100 0.00071 12.00000 10.95756 0.91421 0.40312 2.51011 8.12951 7.64156 8.55001 4.55993 7.84001 6.17023 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.52493e-05 2.63821e-01 4.17715e-11 1.65627e-11 5.58239e-10 1.97579e-09 1.16276e-03 1.45158e-05 4.44508e-04 1.73580e-06 4.11965e-03 1.73169e-06 9.26574e-06 5.01707e-07 9.35470e-04 2.35462e-06 7.56502e-05 2.47588e-05 2.88118e-04 3.80058e-05 4.34851e-05 1.32014e-21 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.74528e-01 6.15177e-06 3.16957e-01 2.36048e-16 2.45471e-27 1.54882e-22 4.73151e-23 1.45881e-05 4.37522e-06 2.75423e-03 1.18032e-07 1.82390e-03 1.28529e-03 1.19674e-09 2.95121e-09 9.35406e-04 3.12608e-06 4.21697e-07 1.02802e-04 2.88403e-04 3.59749e-05 4.53942e-05 3.98107e-08 4.62381e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
4.07717e+07 2.99950 11395.25177 1.90943 2.31004 -11.01070 4.18753 421.53326 0.27749 497.41900 0.00072 12.00000 10.95756 0.83163 0.36513 2.49922 8.12941 7.64189 8.55000 4.55991 7.84001 6.17028 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.55378e-05 2.63821e-01 3.45406e-11 1.51754e-11 5.48302e-10 1.92256e-09 1.16241e-03 1.45902e-05 4.44846e-04 1.73416e-06 4.11955e-03 1.75861e-06 9.26019e-06 5.01684e-07 9.35470e-04 2.35462e-06 7.56484e-05 2.47617e-05 2.88118e-04 3.80058e-05 4.34851e-05 8.21410e-22 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.71429e-01 6.15177e-06 3.19154e-01 2.43781e-16 9.31108e-28 6.68344e-23 1.99526e-23 1.46893e-05 4.43609e-06 2.79898e-03 1.19399e-07 1.77419e-03 1.28825e-03 1.16413e-09 2.46037e-09 9.35406e-04 3.15500e-06 3.47536e-07 1.02802e-04 2.88403e-04 3.58922e-05 4.54988e-05 3.94457e-08 4.62381e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
4.26527e+07 2.99949 11384.17861 1.91089 2.31844 -11.00630 4.18438 421.33789 0.27863 496.51500 0.00072 12.00000 10.95756 0.75014 0.32765 2.48841 8.12929 7.64227 8.55000 4.55989 7.84001 6.17035 7.32001 6.37001 7.41001 7.40001 7.27394e-01 3.58410e-05 2.63821e-01 2.86325e-11 1.39207e-11 5.38543e-10 1.87124e-09 1.16201e-03 1.46724e-05 4.45236e-04 1.73237e-06 4.11955e-03 1.79056e-06 9.25422e-06 5.01661e-07 9.35470e-04 2.35462e-06 7.56450e-05 2.47657e-05 2.88118e-04 3.80058e-05 4.34851e-05 5.07785e-22 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.69885e-01 6.15177e-06 3.21366e-01 2.51189e-16 3.42768e-28 2.77971e-23 8.09096e-24 1.47911e-05 4.49780e-06 2.83792e-03 1.21060e-07 1.72187e-03 1.29420e-03 1.13240e-09 2.06063e-09 9.35406e-04 3.19154e-06 2.88403e-07 1.03039e-04 2.88403e-04 3.58096e-05 4.56037e-05 3.90841e-08 4.62381e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
4.45101e+07 2.99947 11373.19185 1.91234 2.32681 -11.00180 4.18125 421.14266 0.27977 495.61900 0.00072 12.00000 10.95757 0.66968 0.29065 2.47771 8.12916 7.64270 8.55001 4.55987 7.84001 6.17043 7.32002 6.37002 7.41002 7.40002 7.27378e-01 3.61593e-05 2.63821e-01 2.37909e-11 1.27835e-11 5.28969e-10 1.82171e-09 1.16156e-03 1.47632e-05 4.45677e-04 1.73041e-06 4.11946e-03 1.82802e-06 9.24741e-06 5.01626e-07 9.35470e-04 2.35462e-06 7.56397e-05 2.47697e-05 2.88118e-04 3.80058e-05 4.34851e-05 3.10685e-22 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.68344e-01 6.13762e-06 3.23594e-01 2.55859e-16 1.23880e-28 1.12980e-23 3.22107e-24 1.49279e-05 4.57088e-06 2.87740e-03 1.22462e-07 1.67494e-03 1.29420e-03 1.10154e-09 1.74181e-09 9.35406e-04 3.22107e-06 2.40436e-07 1.03039e-04 2.88403e-04 3.57273e-05 4.57088e-05 3.89045e-08 4.62381e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
4.63450e+07 2.99945 11362.00427 1.91377 2.33523 -10.99740 4.17810 420.93820 0.28092 494.72300 0.00072 12.00000 10.95757 0.59019 0.25411 2.46706 8.12901 7.64318 8.55001 4.55984 7.84001 6.17052 7.32002 6.37002 7.41002 7.40002 7.27378e-01 3.64914e-05 2.63821e-01 1.98125e-11 1.17520e-11 5.19577e-10 1.77386e-09 1.16105e-03 1.48621e-05 4.46170e-04 1.72830e-06 4.11946e-03 1.87146e-06 9.23996e-06 5.01591e-07 9.35470e-04 2.35462e-06 7.56345e-05 2.47748e-05 2.88118e-04 3.80058e-05 4.34851e-05 1.87793e-22 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.65273e-01 6.15177e-06 3.25837e-01 2.62422e-16 4.25598e-29 4.36516e-24 1.21619e-24 1.50314e-05 4.63447e-06 2.91743e-03 1.23880e-07 1.62930e-03 1.29420e-03 1.06905e-09 1.47911e-09 9.35406e-04 3.25087e-06 2.01372e-07 1.03039e-04 2.88403e-04 3.56451e-05 4.57088e-05 3.84592e-08 4.62381e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
4.81595e+07 2.99943 11350.78128 1.91519 2.34368 -10.99300 4.17497 420.72819 0.28207 493.82800 0.00073 12.00000 10.95757 0.51162 0.21800 2.45652 8.12885 7.64371 8.55000 4.55981 7.84001 6.17062 7.32002 6.37002 7.41002 7.40002 7.27378e-01 3.68375e-05 2.63821e-01 1.65345e-11 1.08143e-11 5.10376e-10 1.72771e-09 1.16051e-03 1.49692e-05 4.46714e-04 1.72604e-06 4.11936e-03 1.92137e-06 9.23166e-06 5.01557e-07 9.35470e-04 2.35462e-06 7.56293e-05 2.47805e-05 2.88118e-04 3.80058e-05 4.34851e-05 1.12235e-22 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.63743e-01 6.15177e-06 3.28095e-01 2.68534e-16 1.37404e-29 1.57761e-24 4.30527e-25 1.52055e-05 4.69894e-06 2.95801e-03 1.25314e-07 1.58489e-03 1.29420e-03 1.03992e-09 1.26183e-09 9.35406e-04 3.28095e-06 1.69434e-07 1.03039e-04 2.88403e-04 3.55631e-05 4.58142e-05 3.80189e-08 4.62381e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
4.99550e+07 2.99941 11339.82690 1.91661 2.35205 -10.98860 4.17187 420.53194 0.28321 492.94700 0.00073 12.00000 10.95757 0.43393 0.18230 2.44604 8.12866 7.64428 8.55001 4.55977 7.84001 6.17073 7.32002 6.37002 7.41002 7.40002 7.27378e-01 3.71972e-05 2.63821e-01 1.38264e-11 9.96093e-12 5.01349e-10 1.68306e-09 1.15990e-03 1.50852e-05 4.47311e-04 1.72361e-06 4.11936e-03 1.97829e-06 9.22274e-06 5.01510e-07 9.35470e-04 2.35467e-06 7.56241e-05 2.47868e-05 2.88118e-04 3.80058e-05 4.34851e-05 6.63957e-23 4.60405e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 6.60693e-01 6.12350e-06 3.30370e-01 2.70396e-16 3.49945e-30 4.47713e-25 1.19950e-25 1.53462e-05 4.77529e-06 2.99226e-03 1.26474e-07 1.54525e-03 1.29420e-03 1.01391e-09 1.06905e-09 9.35406e-04 3.31131e-06 1.40929e-07 1.03039e-04 2.88403e-04 3.54813e-05 4.59198e-05 3.77572e-08 4.62381e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
