1:t[yr] 2:M/Msun 3:Teff[K] 4:log(L/Lsun) 5:R/Rsun 6:log(Mdot)[Msun/yr] 7:logg 8:v_surf[km/s] 9:P[days] 10:v_crit[km/s] 11:Gamma 12:H 13:He 14:Li 15:Be 16:B 17:C 18:N 19:O 20:F 21:Ne 22:Na 23:Mg 24:Al 25:Si 26:Fe 27:sH1 28:sHe3 29:sHe4 30:sLi7 31:sBe9 32:sB10 33:sB11 34:sC12 35:sC13 36:sN14 37:sN15 38:sO16 39:sO17 40:sO18 41:sF19 42:sNe20 43:sNe21 44:sNe22 45:sNa23 46:sMg24 47:sMg25 48:sMg26 49:sAl26 50:sAl27 51:sSi28 52:sSi29 53:sSi30 54:sFe56 55:cH1 56:cHe3 57:cHe4 58:cLi7 59:cBe9 60:cB10 61:cB11 62:cC12 63:cC13 64:cN14 65:cN15 66:cO16 67:cO17 68:cO18 69:cF19 70:cNe20 71:cNe21 72:cNe22 73:cNa23 74:cMg24 74:cMg25 76:cMg26 77:cAl26 78:cAl27 79:cSi28 80:cSi29 81:cSi30 82:cFe56
5.29203e+06 19.75692 31291.33911 4.83076 8.84882 -7.16403 3.83967 271.97577 1.64738 622.27600 0.09049 12.00000 10.96309 -5.35935 -3.57553 0.98371 8.00502 7.98030 8.52954 4.48022 7.83959 6.25289 7.32145 6.37199 7.41151 7.40151 7.24886e-01 1.91161e-05 2.66305e-01 2.21065e-17 1.73372e-15 3.13314e-11 4.23370e-11 7.95646e-04 9.13608e-05 9.69304e-04 5.76262e-07 3.87632e-03 4.96833e-05 3.08205e-06 4.16141e-07 9.35320e-04 2.13668e-06 7.11787e-05 2.98463e-05 2.88118e-04 3.70766e-05 4.44017e-05 4.45995e-09 4.60872e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.87258e-01 4.35512e-08 6.03949e-01 3.43558e-17 1.00000e-99 1.00000e-99 8.49180e-32 5.72796e-05 1.84077e-05 5.21195e-03 2.01837e-07 1.34586e-04 1.39637e-05 6.68344e-12 4.97737e-13 9.24698e-04 2.87740e-07 2.89068e-06 1.16413e-04 2.88403e-04 4.27563e-06 6.98232e-05 3.65595e-06 5.12861e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.33926e+06 19.75366 31225.13405 4.83337 8.91310 -7.16077 3.83331 271.90441 1.65979 619.78600 0.09105 12.00000 10.96312 -5.39260 -3.61703 0.96810 8.00386 7.98192 8.52945 4.47987 7.83959 6.25324 7.32146 6.37200 7.41152 7.40152 7.24870e-01 1.90060e-05 2.66318e-01 2.04781e-17 1.57569e-15 3.03795e-11 4.06715e-11 7.92538e-04 9.21531e-05 9.72904e-04 5.68107e-07 3.87525e-03 4.98781e-05 3.03606e-06 4.15796e-07 9.35298e-04 2.13575e-06 7.11574e-05 2.98696e-05 2.88118e-04 3.70723e-05 4.44058e-05 4.28203e-09 4.60872e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.82825e-01 4.17830e-08 6.08135e-01 3.34965e-17 1.00000e-99 1.00000e-99 8.55067e-32 5.74116e-05 1.84502e-05 5.21195e-03 2.01837e-07 1.33968e-04 1.38676e-05 6.63743e-12 4.93174e-13 9.24698e-04 2.85102e-07 2.91072e-06 1.16413e-04 2.88403e-04 4.15911e-06 6.98232e-05 3.60579e-06 5.14044e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.37414e+06 19.75125 31175.17552 4.83530 8.96163 -7.15836 3.82854 271.84047 1.66920 617.92600 0.09147 12.00000 10.96313 -5.41589 -3.64761 0.95659 8.00300 7.98308 8.52937 4.47960 7.83958 6.25348 7.32146 6.37200 7.41152 7.40152 7.24870e-01 1.89252e-05 2.66324e-01 1.94098e-17 1.46855e-15 2.96961e-11 3.94857e-11 7.90278e-04 9.27299e-05 9.75506e-04 5.62160e-07 3.87445e-03 5.00196e-05 3.00255e-06 4.15537e-07 9.35298e-04 2.13511e-06 7.11426e-05 2.98862e-05 2.88118e-04 3.70689e-05 4.44089e-05 4.15489e-09 4.60872e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.80189e-01 4.06443e-08 6.10942e-01 3.33426e-17 1.00000e-99 1.00000e-99 8.59014e-32 5.75440e-05 1.84927e-05 5.21195e-03 2.01837e-07 1.33660e-04 1.38038e-05 6.59174e-12 4.89779e-13 9.24698e-04 2.82488e-07 2.92415e-06 1.16681e-04 2.88403e-04 4.08319e-06 6.99842e-05 3.57273e-06 5.14044e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.41994e+06 19.74805 31108.32364 4.83786 9.02669 -7.15523 3.82219 271.76259 1.68180 615.45800 0.09202 12.00000 10.96316 -5.44492 -3.68761 0.94152 8.00189 7.98459 8.52929 4.47927 7.83958 6.25380 7.32147 6.37201 7.41153 7.40153 7.24853e-01 1.88209e-05 2.66336e-01 1.81556e-17 1.33931e-15 2.88231e-11 3.79839e-11 7.87336e-04 9.34824e-05 9.78904e-04 5.54472e-07 3.87347e-03 5.01996e-05 2.95910e-06 4.15212e-07 9.35298e-04 2.13422e-06 7.11246e-05 2.99075e-05 2.88118e-04 3.70655e-05 4.44130e-05 3.99319e-09 4.60872e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.75837e-01 3.90841e-08 6.15177e-01 3.27341e-17 1.00000e-99 1.00000e-99 8.62979e-32 5.76766e-05 1.85353e-05 5.21195e-03 2.01837e-07 1.33352e-04 1.37088e-05 6.54636e-12 4.85289e-13 9.22571e-04 2.79898e-07 2.94442e-06 1.16681e-04 2.88403e-04 3.98107e-06 6.99842e-05 3.53183e-06 5.15229e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.46494e+06 19.74489 31041.14411 4.84038 9.09220 -7.15226 3.81584 271.68318 1.69451 613.00100 0.09258 12.00000 10.96317 -5.47185 -3.72680 0.92674 8.00081 7.98605 8.52920 4.47895 7.83958 6.25410 7.32147 6.37200 7.41153 7.40153 7.24853e-01 1.87197e-05 2.66342e-01 1.70655e-17 1.22374e-15 2.79911e-11 3.65671e-11 7.84477e-04 9.42106e-05 9.82200e-04 5.47029e-07 3.87258e-03 5.03721e-05 2.91702e-06 4.14906e-07 9.35298e-04 2.13344e-06 7.11066e-05 2.99282e-05 2.88118e-04 3.70621e-05 4.44171e-05 3.83990e-09 4.60872e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.72392e-01 3.76704e-08 6.19441e-01 3.22107e-17 1.00000e-99 1.00000e-99 8.68960e-32 5.78096e-05 1.85780e-05 5.21195e-03 2.01837e-07 1.32739e-04 1.36144e-05 6.50130e-12 4.81948e-13 9.22571e-04 2.76694e-07 2.96483e-06 1.16950e-04 2.88403e-04 3.88150e-06 7.01455e-05 3.48337e-06 5.15229e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.50916e+06 19.74176 30973.64735 4.84288 9.15816 -7.14934 3.80949 271.58901 1.70740 610.55700 0.09312 12.00000 10.96320 -5.49684 -3.76515 0.91226 7.99976 7.98745 8.52912 4.47865 7.83958 6.25439 7.32148 6.37202 7.41154 7.40154 7.24836e-01 1.86222e-05 2.66354e-01 1.61124e-17 1.12029e-15 2.71982e-11 3.52290e-11 7.81700e-04 9.49183e-05 9.85372e-04 5.39834e-07 3.87160e-03 5.05371e-05 2.87634e-06 4.14610e-07 9.35298e-04 2.13265e-06 7.10886e-05 2.99475e-05 2.88118e-04 3.70578e-05 4.44212e-05 3.69462e-09 4.60882e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.68129e-01 3.62243e-08 6.23735e-01 3.16957e-17 1.00000e-99 1.00000e-99 8.70964e-32 5.79429e-05 1.86638e-05 5.21195e-03 2.01837e-07 1.32434e-04 1.35207e-05 6.44169e-12 4.77529e-13 9.22571e-04 2.74157e-07 2.98538e-06 1.16950e-04 2.88403e-04 3.77572e-06 7.01455e-05 3.43558e-06 5.16416e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.54183e+06 19.73944 30922.85308 4.84473 9.20790 -7.14721 3.80474 271.52574 1.71707 608.73200 0.09353 12.00000 10.96321 -5.51444 -3.79339 0.90158 7.99898 7.98847 8.52906 4.47842 7.83957 6.25460 7.32148 6.37202 7.41154 7.40154 7.24836e-01 1.85503e-05 2.66361e-01 1.54736e-17 1.04976e-15 2.66275e-11 3.42736e-11 7.79669e-04 9.54355e-05 9.87689e-04 5.34577e-07 3.87097e-03 5.06559e-05 2.84662e-06 4.14391e-07 9.35298e-04 2.13206e-06 7.10755e-05 2.99619e-05 2.88118e-04 3.70553e-05 4.44232e-05 3.59054e-09 4.60882e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.65595e-01 3.51560e-08 6.26614e-01 3.11172e-17 1.00000e-99 1.00000e-99 8.79023e-32 5.80764e-05 1.86638e-05 5.21195e-03 2.01837e-07 1.32130e-04 1.34586e-05 6.41210e-12 4.74242e-13 9.22571e-04 2.71644e-07 2.99916e-06 1.17220e-04 2.88403e-04 3.70681e-06 7.01455e-05 3.40408e-06 5.17607e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.58472e+06 19.73637 30854.82231 4.84718 9.27462 -7.14453 3.79840 271.43748 1.73008 606.31000 0.09407 12.00000 10.96324 -5.53650 -3.83035 0.88759 7.99798 7.98980 8.52898 4.47815 7.83958 6.25487 7.32149 6.37203 7.41155 7.40155 7.24820e-01 1.84578e-05 2.66373e-01 1.47082e-17 9.64095e-16 2.58976e-11 3.30605e-11 7.77034e-04 9.61081e-05 9.90695e-04 5.27776e-07 3.87008e-03 5.08089e-05 2.80808e-06 4.14124e-07 9.35298e-04 2.13138e-06 7.10608e-05 2.99799e-05 2.88118e-04 3.70527e-05 4.44273e-05 3.45804e-09 4.60882e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.61410e-01 3.38844e-08 6.29506e-01 3.07610e-17 1.00000e-99 1.00000e-99 8.79023e-32 5.82103e-05 1.87499e-05 5.21195e-03 2.01837e-07 1.31522e-04 1.33660e-05 6.36796e-12 4.70977e-13 9.22571e-04 2.69153e-07 3.01995e-06 1.17220e-04 2.88403e-04 3.61410e-06 7.03072e-05 3.35738e-06 5.17607e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.62687e+06 19.73334 30786.60173 4.84960 9.34175 -7.14189 3.79207 271.34271 1.74322 603.90200 0.09461 12.00000 10.96326 -5.55713 -3.86653 0.87389 7.99701 7.99107 8.52891 4.47788 7.83958 6.25514 7.32150 6.37204 7.41156 7.40156 7.24803e-01 1.83675e-05 2.66379e-01 1.40272e-17 8.87013e-16 2.52011e-11 3.19139e-11 7.74480e-04 9.67609e-05 9.93596e-04 5.21195e-07 3.86928e-03 5.09554e-05 2.77083e-06 4.13857e-07 9.35298e-04 2.13069e-06 7.10444e-05 2.99978e-05 2.88118e-04 3.70493e-05 4.44304e-05 3.33227e-09 4.60882e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.57273e-01 3.26588e-08 6.33870e-01 3.02691e-17 1.00000e-99 1.00000e-99 8.89201e-32 5.83445e-05 1.87932e-05 5.21195e-03 2.01372e-07 1.31220e-04 1.33045e-05 6.32412e-12 4.66659e-13 9.22571e-04 2.66686e-07 3.04089e-06 1.17490e-04 2.88403e-04 3.52371e-06 7.03072e-05 3.31131e-06 5.18800e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.66830e+06 19.73034 30718.09007 4.85199 9.40932 -7.13935 3.78574 271.25028 1.75643 601.50600 0.09515 12.00000 10.96328 -5.57644 -3.90195 0.86044 7.99605 7.99230 8.52884 4.47761 7.83957 6.25538 7.32150 6.37204 7.41156 7.40156 7.24803e-01 1.82806e-05 2.66391e-01 1.34184e-17 8.17542e-16 2.45358e-11 3.08276e-11 7.71987e-04 9.73935e-05 9.96414e-04 5.14814e-07 3.86857e-03 5.10952e-05 2.73470e-06 4.13599e-07 9.35298e-04 2.13000e-06 7.10297e-05 3.00144e-05 2.88118e-04 3.70459e-05 4.44334e-05 3.21277e-09 4.60882e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.53997e-01 3.14775e-08 6.38263e-01 2.97167e-17 1.00000e-99 1.00000e-99 8.91251e-32 5.86138e-05 1.88365e-05 5.21195e-03 2.01372e-07 1.30918e-04 1.32130e-05 6.28058e-12 4.63447e-13 9.22571e-04 2.63633e-07 3.06196e-06 1.17490e-04 2.88403e-04 3.42768e-06 7.04693e-05 3.27341e-06 5.19996e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.70902e+06 19.72737 30649.34339 4.85435 9.47733 -7.13692 3.77942 271.15840 1.76973 599.12200 0.09568 12.00000 10.96330 -5.59457 -3.93662 0.84727 7.99513 7.99350 8.52878 4.47737 7.83958 6.25562 7.32151 6.37205 7.41157 7.40157 7.24786e-01 1.81958e-05 2.66397e-01 1.28706e-17 7.54797e-16 2.39001e-11 2.97982e-11 7.69573e-04 9.80099e-05 9.99148e-04 5.08628e-07 3.86776e-03 5.12307e-05 2.69967e-06 4.13361e-07 9.35298e-04 2.12936e-06 7.10150e-05 3.00303e-05 2.88118e-04 3.70433e-05 4.44365e-05 3.09920e-09 4.60882e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.49945e-01 3.02691e-08 6.41210e-01 2.92415e-17 1.00000e-99 1.00000e-99 8.95365e-32 5.87489e-05 1.88799e-05 5.21195e-03 2.01372e-07 1.30617e-04 1.31220e-05 6.23735e-12 4.60257e-13 9.22571e-04 2.61216e-07 3.08319e-06 1.17761e-04 2.88403e-04 3.34965e-06 7.04693e-05 3.22849e-06 5.19996e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.75895e+06 19.72372 30563.08193 4.85726 9.56294 -7.13401 3.77153 271.03175 1.78655 596.16100 0.09634 12.00000 10.96332 -5.61577 -3.97895 0.83117 7.99400 7.99492 8.52869 4.47706 7.83957 6.25590 7.32151 6.37205 7.41157 7.40157 7.24786e-01 1.80938e-05 2.66410e-01 1.22591e-17 6.84699e-16 2.31452e-11 2.85871e-11 7.66655e-04 9.87529e-05 1.00244e-03 5.01176e-07 3.86687e-03 5.13913e-05 2.65742e-06 4.13067e-07 9.35298e-04 2.12863e-06 7.09986e-05 3.00497e-05 2.88118e-04 3.70399e-05 4.44396e-05 2.96517e-09 4.60882e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.45144e-01 2.88403e-08 6.45654e-01 2.85759e-17 1.00000e-99 1.00000e-99 8.95365e-32 5.88844e-05 1.89234e-05 5.21195e-03 2.01372e-07 1.30317e-04 1.30317e-05 6.19441e-12 4.56037e-13 9.22571e-04 2.58226e-07 3.11172e-06 1.18032e-04 2.88403e-04 3.24340e-06 7.04693e-05 3.17687e-06 5.21195e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.79812e+06 19.72083 30493.84005 4.85957 9.63192 -7.13188 3.76522 270.93302 1.80010 593.80600 0.09687 12.00000 10.96334 -5.63166 -4.01199 0.81857 7.99314 7.99603 8.52864 4.47684 7.83958 6.25612 7.32152 6.37206 7.41158 7.40158 7.24770e-01 1.80148e-05 2.66416e-01 1.18195e-17 6.34527e-16 2.25699e-11 2.76739e-11 7.64399e-04 9.93299e-05 1.00499e-03 4.95416e-07 3.86625e-03 5.15134e-05 2.62476e-06 4.12848e-07 9.35298e-04 2.12804e-06 7.09856e-05 3.00642e-05 2.88118e-04 3.70374e-05 4.44427e-05 2.86378e-09 4.60893e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.41193e-01 2.78612e-08 6.50130e-01 2.81838e-17 1.00000e-99 1.00000e-99 9.03649e-32 5.90201e-05 1.89671e-05 5.21195e-03 2.01372e-07 1.29718e-04 1.29718e-05 6.15177e-12 4.52898e-13 9.22571e-04 2.55859e-07 3.13329e-06 1.18032e-04 2.88403e-04 3.16228e-06 7.04693e-05 3.13329e-06 5.22396e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.83664e+06 19.71798 30424.39515 4.86184 9.70131 -7.12976 3.75892 270.83419 1.81373 591.46400 0.09739 12.00000 10.96335 -5.64671 -4.04434 0.80622 7.99228 7.99709 8.52857 4.47662 7.83957 6.25633 7.32152 6.37206 7.41158 7.40158 7.24770e-01 1.79378e-05 2.66422e-01 1.14180e-17 5.88979e-16 2.20201e-11 2.68065e-11 7.62202e-04 9.98895e-05 1.00744e-03 4.89835e-07 3.86554e-03 5.16321e-05 2.59310e-06 4.12639e-07 9.35298e-04 2.12750e-06 7.09725e-05 3.00788e-05 2.88118e-04 3.70348e-05 4.44447e-05 2.76726e-09 4.60893e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.38065e-01 2.67917e-08 6.53131e-01 2.76058e-17 1.00000e-99 1.00000e-99 9.05733e-32 5.91562e-05 1.90546e-05 5.21195e-03 2.01372e-07 1.29420e-04 1.29122e-05 6.10942e-12 4.50817e-13 9.22571e-04 2.52930e-07 3.15500e-06 1.18304e-04 2.88403e-04 3.08319e-06 7.06318e-05 3.09742e-06 5.23600e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.88386e+06 19.71446 30337.42048 4.86465 9.78857 -7.12725 3.75107 270.70119 1.83095 588.55800 0.09804 12.00000 10.96337 -5.66446 -4.08382 0.79113 7.99126 7.99838 8.52850 4.47636 7.83957 6.25658 7.32153 6.37207 7.41159 7.40159 7.24753e-01 1.78456e-05 2.66428e-01 1.09618e-17 5.37787e-16 2.13653e-11 2.57834e-11 7.59539e-04 1.00566e-04 1.01042e-03 4.83103e-07 3.86474e-03 5.17726e-05 2.55482e-06 4.12382e-07 9.35298e-04 2.12682e-06 7.09578e-05 3.00954e-05 2.88118e-04 3.70314e-05 4.44478e-05 2.65314e-09 4.60893e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.33426e-01 2.55859e-08 6.57658e-01 2.70396e-17 1.00000e-99 1.00000e-99 9.12011e-32 5.94292e-05 1.90985e-05 5.22396e-03 2.01372e-07 1.29122e-04 1.28233e-05 6.06736e-12 4.46684e-13 9.22571e-04 2.50035e-07 3.18420e-06 1.18304e-04 2.88403e-04 2.99226e-06 7.06318e-05 3.04789e-06 5.24807e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.92093e+06 19.71169 30267.65499 4.86686 9.85886 -7.12535 3.74479 270.57935 1.84481 586.24800 0.09856 12.00000 10.96338 -5.67790 -4.11464 0.77933 7.99045 7.99936 8.52845 4.47616 7.83957 6.25677 7.32153 6.37207 7.41159 7.40159 7.24753e-01 1.77738e-05 2.66434e-01 1.06285e-17 5.00945e-16 2.08665e-11 2.50104e-11 7.57478e-04 1.01090e-04 1.01272e-03 4.77892e-07 3.86420e-03 5.18800e-05 2.52528e-06 4.12192e-07 9.35298e-04 2.12633e-06 7.09463e-05 3.01086e-05 2.88118e-04 3.70297e-05 4.44508e-05 2.56667e-09 4.60893e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.29610e-01 2.46604e-08 6.62217e-01 2.66686e-17 1.00000e-99 1.00000e-99 9.14113e-32 5.95662e-05 1.91426e-05 5.22396e-03 2.01372e-07 1.28825e-04 1.27644e-05 6.03949e-12 4.44631e-13 9.22571e-04 2.47742e-07 3.20627e-06 1.18577e-04 2.88403e-04 2.92415e-06 7.06318e-05 3.00608e-06 5.24807e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
5.96639e+06 19.70827 30180.18892 4.86959 9.94731 -7.12319 3.73696 270.44839 1.86227 583.37900 0.09919 12.00000 10.96341 -5.69384 -4.15225 0.76490 7.98949 8.00056 8.52839 4.47592 7.83957 6.25700 7.32154 6.37208 7.41160 7.40160 7.24736e-01 1.76872e-05 2.66446e-01 1.02464e-17 4.59378e-16 2.02722e-11 2.40963e-11 7.54988e-04 1.01726e-04 1.01550e-03 4.71607e-07 3.86349e-03 5.20092e-05 2.48955e-06 4.11955e-07 9.35298e-04 2.12569e-06 7.09333e-05 3.01238e-05 2.88118e-04 3.70263e-05 4.44539e-05 2.46428e-09 4.60893e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.25087e-01 2.35505e-08 6.66807e-01 2.61216e-17 1.00000e-99 1.00000e-99 9.20450e-32 5.97035e-05 1.91867e-05 5.22396e-03 2.00909e-07 1.28529e-04 1.26765e-05 5.98412e-12 4.40555e-13 9.22571e-04 2.44906e-07 3.23594e-06 1.18577e-04 2.88403e-04 2.83139e-06 7.06318e-05 2.96483e-06 5.26017e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
6.01090e+06 19.70491 30092.54403 4.87228 10.03640 -7.12110 3.72914 270.31139 1.87990 580.53000 0.09983 12.00000 10.96342 -5.70892 -4.18888 0.75083 7.98854 8.00170 8.52832 4.47569 7.83957 6.25721 7.32154 6.37208 7.41160 7.40160 7.24736e-01 1.76039e-05 2.66453e-01 9.89760e-18 4.22221e-16 1.97079e-11 2.32375e-11 7.52575e-04 1.02336e-04 1.01817e-03 4.65554e-07 3.86278e-03 5.21315e-05 2.45516e-06 4.11737e-07 9.35298e-04 2.12510e-06 7.09202e-05 3.01384e-05 2.88118e-04 3.70237e-05 4.44560e-05 2.36772e-09 4.60893e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.21366e-01 2.24388e-08 6.69885e-01 2.54097e-17 1.00000e-99 1.00000e-99 9.26830e-32 5.99791e-05 1.92752e-05 5.22396e-03 2.00909e-07 1.28233e-04 1.25893e-05 5.94292e-12 4.37522e-13 9.20450e-04 2.42103e-07 3.26588e-06 1.18850e-04 2.88403e-04 2.74789e-06 7.07946e-05 2.91743e-06 5.27230e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
6.04584e+06 19.70226 30022.30846 4.87441 10.10810 -7.11953 3.72290 270.20150 1.89411 578.26700 0.10033 12.00000 10.96343 -5.72043 -4.21747 0.73981 7.98781 8.00259 8.52827 4.47551 7.83956 6.25738 7.32154 6.37208 7.41160 7.40160 7.24736e-01 1.75392e-05 2.66459e-01 9.63940e-18 3.95321e-16 1.92770e-11 2.25866e-11 7.50706e-04 1.02811e-04 1.02026e-03 4.60872e-07 3.86225e-03 5.22252e-05 2.42857e-06 4.11566e-07 9.35298e-04 2.12466e-06 7.09104e-05 3.01502e-05 2.88118e-04 3.70220e-05 4.44580e-05 2.29451e-09 4.60893e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.17687e-01 2.16770e-08 6.74528e-01 2.51189e-17 1.00000e-99 1.00000e-99 9.33254e-32 6.01174e-05 1.93197e-05 5.22396e-03 2.00909e-07 1.27938e-04 1.25314e-05 5.91562e-12 4.34510e-13 9.20450e-04 2.39883e-07 3.28852e-06 1.18850e-04 2.88403e-04 2.68534e-06 7.07946e-05 2.88403e-06 5.28445e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
6.08870e+06 19.69900 29934.32874 4.87703 10.19830 -7.11776 3.71511 270.06304 1.91200 575.45700 0.10095 12.00000 10.96345 -5.73419 -4.25235 0.72637 7.98693 8.00365 8.52822 4.47531 7.83957 6.25758 7.32155 6.37209 7.41161 7.40161 7.24720e-01 1.74614e-05 2.66465e-01 9.33942e-18 3.64804e-16 1.87629e-11 2.18157e-11 7.48445e-04 1.03386e-04 1.02275e-03 4.55208e-07 3.86162e-03 5.23383e-05 2.39635e-06 4.11368e-07 9.35298e-04 2.12412e-06 7.08990e-05 3.01634e-05 2.88118e-04 3.70195e-05 4.44611e-05 2.20760e-09 4.60893e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.13329e-01 2.07014e-08 6.77642e-01 2.46037e-17 1.00000e-99 1.00000e-99 9.35406e-32 6.02560e-05 1.93642e-05 5.22396e-03 2.00909e-07 1.27644e-04 1.24451e-05 5.87489e-12 4.31519e-13 9.20450e-04 2.37684e-07 3.31894e-06 1.19124e-04 2.88403e-04 2.60615e-06 7.07946e-05 2.83792e-06 5.28445e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
6.13068e+06 19.69579 29846.22671 4.87961 10.28910 -7.11607 3.70734 269.92461 1.93002 572.66800 0.10157 12.00000 10.96346 -5.74731 -4.28632 0.71324 7.98607 8.00467 8.52816 4.47510 7.83957 6.25777 7.32155 6.37210 7.41161 7.40161 7.24720e-01 1.73860e-05 2.66471e-01 9.06212e-18 3.37357e-16 1.82738e-11 2.10897e-11 7.46260e-04 1.03939e-04 1.02516e-03 4.49759e-07 3.86100e-03 5.24445e-05 2.36537e-06 4.11169e-07 9.35298e-04 2.12364e-06 7.08876e-05 3.01766e-05 2.88118e-04 3.70169e-05 4.44631e-05 2.12549e-09 4.60903e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.09030e-01 1.97697e-08 6.82339e-01 2.40436e-17 1.00000e-99 1.00000e-99 9.44061e-32 6.03949e-05 1.94536e-05 5.22396e-03 2.00909e-07 1.27350e-04 1.23880e-05 5.83445e-12 4.28549e-13 9.20450e-04 2.34963e-07 3.34195e-06 1.19399e-04 2.88403e-04 2.52930e-06 7.07946e-05 2.79898e-06 5.29663e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
6.17179e+06 19.69264 29758.05853 4.88215 10.38050 -7.11452 3.69959 269.77916 1.94823 569.90200 0.10218 12.00000 10.96348 -5.75986 -4.31937 0.70044 7.98524 8.00567 8.52812 4.47492 7.83957 6.25795 7.32156 6.37211 7.41162 7.40162 7.24703e-01 1.73137e-05 2.66477e-01 8.80461e-18 3.12630e-16 1.78090e-11 2.04042e-11 7.44149e-04 1.04474e-04 1.02750e-03 4.44508e-07 3.86047e-03 5.25473e-05 2.33545e-06 4.10989e-07 9.35298e-04 2.12315e-06 7.08761e-05 3.01884e-05 2.88118e-04 3.70152e-05 4.44652e-05 2.04795e-09 4.60903e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 3.04789e-01 1.89234e-08 6.87068e-01 2.36048e-17 1.00000e-99 1.00000e-99 9.46237e-32 6.06736e-05 1.94984e-05 5.22396e-03 2.00909e-07 1.27057e-04 1.23027e-05 5.79429e-12 4.24620e-13 9.20450e-04 2.32809e-07 3.37287e-06 1.19399e-04 2.88403e-04 2.46037e-06 7.07946e-05 2.76058e-06 5.30884e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
