          1 -- mesa/star zams

     year_month_day_when_created   20170919
                        net_name   'basic.net'
                         species          8
                       initial_z        8.80000000000000E-03
                       initial_y        2.64000000000000E-01

          M/Msun           n_shells
       20.00000000           1164
       -1.00000000             -1

                          M/Msun      1.9999999999999932E+01
                        n_shells       1164

             lnd                      lnT                      lnR                        L                       dq                       h1                      he3                      he4                      c12                      n14                      o16                     ne20                     mg24
  183  -1.5076737842455241E+01   1.2297754865644913E+01   2.6664278889375606E+01   1.9026139278478821E+38   1.2594060074149153E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  184  -1.5045306246349533E+01   1.2307609281235663E+01   2.6664022955630760E+01   1.9026139277864075E+38   1.6792080098865539E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  185  -1.5014545199787936E+01   1.2316954423938682E+01   2.6663691978451563E+01   1.9026139277028903E+38   1.2594060074149153E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  186  -1.4988935579347908E+01   1.2324653099419367E+01   2.6663451058633310E+01   1.9026139276392328E+38   1.2594060074149153E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  187  -1.4967990604718311E+01   1.2330835887091469E+01   2.6663216062648498E+01   1.9026139275747680E+38   8.3960400494327695E-10   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  188  -1.4951572151428772E+01   1.2335660330108695E+01   2.6663062556424936E+01   1.9026139275313827E+38   8.3960400494327695E-10   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  189  -1.4931451975590992E+01   1.2341545624842938E+01   2.6662911480952403E+01   1.9026139274876853E+38   1.2594060074149153E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  190  -1.4907736687185894E+01   1.2348371048536727E+01   2.6662689257281528E+01   1.9026139274215782E+38   1.2594060074149153E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  191  -1.4873380980060473E+01   1.2358254095143057E+01   2.6662472098632701E+01   1.9026139273548538E+38   2.5188120148298439E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  192  -1.4836041531794830E+01   1.2368579780058015E+01   2.6662052047929453E+01   1.9026139272196287E+38   1.6792080098865539E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  193  -1.4800301473339792E+01   1.2378473248827239E+01   2.6661781998217862E+01   1.9026139271283926E+38   2.5188120148298306E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  194  -1.4765464040242803E+01   1.2387823382447458E+01   2.6661390757501152E+01   1.9026139269899841E+38   1.6792080098865539E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  195  -1.4725606441507546E+01   1.2398603708367578E+01   2.6661138617226484E+01   1.9026139268968538E+38   3.3584160197731078E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  196  -1.4680489386356188E+01   1.2410352768499056E+01   2.6660653504652732E+01   1.9026139267085919E+38   2.5188120148310549E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  197  -1.4643476547076659E+01   1.2419926243124269E+01   2.6660305285549892E+01   1.9026139265660671E+38   2.5188120148298306E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  198  -1.4613549815382067E+01   1.2427541188099626E+01   2.6659969374885083E+01   1.9026139264225321E+38   1.6792080098865539E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  199  -1.4579082046616321E+01   1.2436386712501166E+01   2.6659751856456847E+01   1.9026139263263821E+38   3.3584160197731210E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  200  -1.4540009589474183E+01   1.2446148874970362E+01   2.6659331156341214E+01   1.9026139261330035E+38   2.5188120148298439E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  201  -1.4507805262139112E+01   1.2454175325994084E+01   2.6659027391921935E+01   1.9026139259873253E+38   2.5188120148298306E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  202  -1.4466656724736991E+01   1.2464452003660599E+01   2.6658732990155055E+01   1.9026139258411763E+38   4.1980200247163845E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  203  -1.4422069723012982E+01   1.2475338850037890E+01   2.6658261559898907E+01   1.9026139255966393E+38   3.3584160197731078E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  204  -1.4388778157666081E+01   1.2483419380277809E+01   2.6657900411293951E+01   1.9026139254004703E+38   2.5188120148298306E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  205  -1.4352316446885329E+01   1.2492332904000900E+01   2.6657638173687840E+01   1.9026139252530951E+38   4.1980200247163845E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  206  -1.4316935439402254E+01   1.2500798018536273E+01   2.6657216327407014E+01   1.9026139250069691E+38   2.5188120148298306E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  207  -1.4291333489711381E+01   1.2506947246189778E+01   2.6656971773931954E+01   1.9026139248591368E+38   2.5188120148298306E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  208  -1.4254367833821656E+01   1.2515884669140560E+01   2.6656733229236384E+01   1.9026139247111790E+38   5.0376240296596877E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  209  -1.4218445751137066E+01   1.2524347861937835E+01   2.6656272971621259E+01   1.9026139244148403E+38   2.5188120148298306E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  210  -1.4195347340076214E+01   1.2529829583946114E+01   2.6656050735393745E+01   1.9026139242666294E+38   2.5188120148298306E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  211  -1.4172803446445304E+01   1.2535166729582714E+01   2.6655833430413534E+01   1.9026139241183766E+38   2.5188120148298306E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  212  -1.4136598959346529E+01   1.2543818174493076E+01   2.6655620832475488E+01   1.9026139239700984E+38   5.8772280346029388E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  213  -1.4087883061861715E+01   1.2555265141932525E+01   2.6655141912581215E+01   1.9026139236239248E+38   5.8772280346029653E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  214  -1.4051187401016184E+01   1.2563790639332515E+01   2.6654685123835264E+01   1.9026139232778323E+38   3.3584160197755562E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  215  -1.4025478657778834E+01   1.2569801488283385E+01   2.6654433238834390E+01   1.9026139230801987E+38   3.3584160197731078E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  216  -1.3991371464779171E+01   1.2577820901781161E+01   2.6654187563659580E+01   1.9026139228826319E+38   5.8772280346029388E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  217  -1.3955345867073721E+01   1.2586167422363461E+01   2.6653771636065404E+01   1.9026139225369875E+38   4.1980200247163845E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  218  -1.3918037402640165E+01   1.2594897420732392E+01   2.6653484755033947E+01   1.9026139222903069E+38   6.7168320395462156E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  219  -1.3868695194813020E+01   1.2606384768928740E+01   2.6653042070645110E+01   1.9026139218958046E+38   8.3960400494327691E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  220  -1.3826728710314789E+01   1.2616014529887179E+01   2.6652514589227774E+01   1.9026139214031632E+38   5.0376240296596613E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  221  -1.3796578697636230E+01   1.2622983315507868E+01   2.6652210728759158E+01   1.9026139211080247E+38   5.0376240296596613E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  222  -1.3762670799550913E+01   1.2630841750123892E+01   2.6651915627944536E+01   1.9026139208131488E+38   6.7168320395462156E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  223  -1.3729871658819960E+01   1.2638378742931273E+01   2.6651534892428828E+01   1.9026139204203473E+38   5.0376240296596613E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  224  -1.3702711187679832E+01   1.2644638900947653E+01   2.6651258282094407E+01   1.9026139201261015E+38   5.0376240296596877E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  225  -1.3663600840084531E+01   1.2653737351225015E+01   2.6650988862941698E+01   1.9026139198321308E+38   1.0075248059319323E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  226  -1.3625784420769735E+01   1.2662354061560361E+01   2.6650470079041465E+01   1.9026139192447610E+38   5.0376240296596613E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  227  -1.3589769555486155E+01   1.2670714023920329E+01   2.6650220024976633E+01   1.9026139189515530E+38   1.0075248059319323E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  228  -1.3547393427385920E+01   1.2680425174928823E+01   2.6649737077014933E+01   1.9026139183657114E+38   8.3960400494327955E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  229  -1.3502309958461908E+01   1.2690853018848106E+01   2.6649350815334177E+01   1.9026139178783866E+38   1.2314192072501413E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  230  -1.3464792538632908E+01   1.2699384252984894E+01   2.6648808516806714E+01   1.9026139171647471E+38   5.5973600329551976E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  231  -1.3429082847016662E+01   1.2707675801143941E+01   2.6648570816195413E+01   1.9026139168409355E+38   1.2314192072506310E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  232  -1.3390264213453435E+01   1.2716538998900219E+01   2.6648065656892811E+01   1.9026139161292273E+38   7.8363040461372865E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  233  -1.3363290968670398E+01   1.2722730173710440E+01   2.6647756053445377E+01   1.9026139156770467E+38   6.7168320395462156E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  234  -1.3327387451574781E+01   1.2731058746961949E+01   2.6647497521163768E+01   1.9026139152898463E+38   1.3433664079092431E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  235  -1.3294489531419979E+01   1.2738545873282769E+01   2.6646998124321215E+01   1.9026139145161742E+38   5.5973600329551976E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  236  -1.3275763149648608E+01   1.2742852077488973E+01   2.6646796564561630E+01   1.9026139141942354E+38   5.5973600329551446E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  237  -1.3253818370609968E+01   1.2747912077772860E+01   2.6646598625586279E+01   1.9026139138724692E+38   7.8363040461372865E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  238  -1.3228846338697432E+01   1.2753654040817688E+01   2.6646327335123104E+01   1.9026139134222414E+38   7.8363040461372865E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  239  -1.3199473221266738E+01   1.2760434072735947E+01   2.6646062522580138E+01   1.9026139129723121E+38   1.1194720065910395E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  240  -1.3162812806870766E+01   1.2768883866596267E+01   2.6645694820603300E+01   1.9026139123300094E+38   1.3433664079092431E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  241  -1.3127524207723143E+01   1.2776979279084598E+01   2.6645268954816896E+01   1.9026139115600011E+38   1.1194720065910342E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  242  -1.3090650273266679E+01   1.2785498138194685E+01   2.6644925976449816E+01   1.9026139109190045E+38   1.5672608092274520E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  243  -1.3052237175110433E+01   1.2794312605023480E+01   2.6644462629961783E+01   1.9026139100222475E+38   1.3433664079092431E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  244  -1.3012728025842247E+01   1.2803436851709375E+01   2.6644079957127683E+01   1.9026139092542059E+38   1.7911552105456609E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  245  -1.2980040177417148E+01   1.2810896435135762E+01   2.6643588849176282E+01   1.9026139082306889E+38   8.9557760527283045E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  246  -1.2951248533727220E+01   1.2817559791757969E+01   2.6643350932017245E+01   1.9026139077193405E+38   1.5672608092274520E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  247  -1.2923228527664861E+01   1.2823971870912217E+01   2.6642946003352758E+01   1.9026139068248083E+38   8.9557760527283045E-09   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  248  -1.2891390895917459E+01   1.2831365772654786E+01   2.6642720796265518E+01   1.9026139063139329E+38   2.0150496118638645E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  249  -1.2853512727986789E+01   1.2840052820042578E+01   2.6642229431017086E+01   1.9026139051646324E+38   1.5672608092274520E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  250  -1.2823898107639748E+01   1.2846859497225800E+01   2.6641860988431684E+01   1.9026139042711898E+38   1.3433664079092431E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  251  -1.2786736932472637E+01   1.2855484826162165E+01   2.6641554085158322E+01   1.9026139035056613E+38   2.4628384145012567E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  252  -1.2748797888589181E+01   1.2864168607607388E+01   2.6641011262989437E+01   1.9026139021024377E+38   1.5672608092274573E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  253  -1.2706745581035920E+01   1.2873953883184313E+01   2.6640678253356324E+01   1.9026139012099119E+38   3.1345216184548934E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  254  -1.2666271996175379E+01   1.2883185714493294E+01   2.6640038728825093E+01   1.9026138994244573E+38   1.5672608092274573E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  255  -1.2642185681376720E+01   1.2888728297751296E+01   2.6639731213509581E+01   1.9026138985320540E+38   1.3433664079092431E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  256  -1.2613479419391735E+01   1.2895377406632214E+01   2.6639473683700658E+01   1.9026138977672006E+38   2.2389440131820790E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  257  -1.2572071369092280E+01   1.2904962194098742E+01   2.6639056190886965E+01   1.9026138964923196E+38   3.1345216184548934E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  258  -1.2538783176945428E+01   1.2912553499732505E+01   2.6638494585124928E+01   1.9026138947067225E+38   1.3433664079092431E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  259  -1.2511587542559365E+01   1.2918850363976022E+01   2.6638261499425351E+01   1.9026138939412749E+38   2.4628384145002826E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  260  -1.2474492164215482E+01   1.2927402639157222E+01   2.6637845235146269E+01   1.9026138925370686E+38   2.9106272171366898E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  261  -1.2437370722457969E+01   1.2935928069523850E+01   2.6637370567232839E+01   1.9026138908763525E+38   2.6867328158184862E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  262  -1.2404526915106866E+01   1.2943468471439704E+01   2.6636947810279612E+01   1.9026138893424410E+38   2.4628384145002932E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  263  -1.2376902994053628E+01   1.2949802068735767E+01   2.6636572354919281E+01   1.9026138879354542E+38   2.0150496118638645E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  264  -1.2339122345705087E+01   1.2958564364186467E+01   2.6636273231322608E+01   1.9026138867835440E+38   4.3659408257050503E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  265  -1.2300738726891829E+01   1.2967299500907965E+01   2.6635648293554478E+01   1.9026138842843947E+38   2.3508912138411755E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  266  -1.2275500364198736E+01   1.2973088123851088E+01   2.6635323998681866E+01   1.9026138829376763E+38   2.2389440131820684E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  267  -1.2246873743229106E+01   1.2979678443987913E+01   2.6635022561006412E+01   1.9026138816543456E+38   3.1345216184549040E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
  268  -1.2205632544791051E+01   1.2989199810555764E+01   2.6634612019582349E+01   1.9026138798564636E+38   4.9256768290005547E-08   7.2720000000000007E-01   2.8094913236787840E-05   2.6397190508676321E-01   1.5143086687572826E-03   4.4358976060810133E-04   4.1185965080215471E-03   9.2376237786695621E-04   1.7997426847460316E-03
