                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     250                                      934                  6.0000000000000000E+001                  1.4000000000000000E-002                  2.1598276181767876E+006                  6.4736539097164623E+003                  4.1219552747394009E+004                  6.2656493538735237E+005                  1.5543017267394527E+001                 -7.2301228424210455E+000                  3.9264306498766260E-001                  2.4989993072370226E-009                  5.9376729218637414E-001                  1.3892517868070335E-004                  8.7985822221825424E-003                  2.7760801544674907E-004                  1.1688263763781439E-003                  5.4978586984004785E+001                 -3.0530896801957450E-006                  2.7205401828248089E+001                  3.0066330376729919E-004                  2.7019315716038182E+001                  3.0509320359201397E-002                  3.8536619727625682E-001                  9.7096542987903031E-002                  6.4627292470526634E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4978586899263888E+001                  1.5386941355052338E+001                  5.4978586169289805E+001                  1.5160133175522748E+001                  8.2744622480848557E+004                  7.2855991068190706E+003                  8.7746032181031886E+005                  6.2758002319021116E+005                  6.2757746375015436E+005                  3.9446741488526975E-024                  4.2706260711468683E+004                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    omega                                    v_rot 
                                       1                  5.4978586984004785E+001                  1.1915353294831390E+000                  4.6152343067902386E+000                 -9.4770260941688402E+000                  3.9612231322544202E+000                  7.1999997181995123E-001                  2.6600002802957468E-001                  1.4000000150474090E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  5.4978586983977287E+001                  1.1915308518034911E+000                  4.6155671230530944E+000                 -9.4757035467344277E+000                  3.9626215468073074E+000                  7.1999997181995123E-001                  2.6600002802957468E-001                  1.4000000150474090E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  5.4978586983934875E+001                  1.1915239619227398E+000                  4.6159696840453925E+000                 -9.4741051149381708E+000                  3.9643127927751745E+000                  7.1999997181995123E-001                  2.6600002802957468E-001                  1.4000000150474090E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  5.4978586983892448E+001                  1.1915170970276363E+000                  4.6165713116881051E+000                 -9.4717305404821843E+000                  3.9668375356849981E+000                  7.1999997181995123E-001                  2.6600002802957468E-001                  1.4000000150474090E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  5.4978586983807595E+001                  1.1915034411345493E+000                  4.6177517687843777E+000                 -9.4671064367313615E+000                  3.9717844607522919E+000                  7.1999997181995123E-001                  2.6600002802957468E-001                  1.4000000150474090E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  5.4978586983640930E+001                  1.1914769000186607E+000                  4.6199582523690035E+000                 -9.4585712442438652E+000                  3.9810098785446257E+000                  7.1999997181995123E-001                  2.6600002802957468E-001                  1.4000000150474090E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  5.4978586983330956E+001                  1.1914284817375325E+000                  4.6234652081274152E+000                 -9.4451718459439480E+000                  3.9956403819148938E+000                  7.1999997181995123E-001                  2.6600002802957468E-001                  1.4000000150474090E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  5.4978586982864329E+001                  1.1913577794060766E+000                  4.6280803741856866E+000                 -9.4277335238678859E+000                  4.0148569075842886E+000                  7.1999997181995123E-001                  2.6600002802957468E-001                  1.4000000150474090E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  5.4978586982271025E+001                  1.1912713775575976E+000                  4.6316821241181154E+000                 -9.4138410625408717E+000                  4.0299149839359218E+000                  7.1999997181995123E-001                  2.6600002802957468E-001                  1.4000000150474090E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
