                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9575      6.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                   total_angular_momentum                              num_retries                              num_backups                                num_iters 
                                      29                                      949                  1.2163525360534566E+004                  3.3055178374603154E+000                  3.5076682285337526E+001                 -5.7514142971722721E+000                  4.2836091230475084E+001                  7.1414449429535720E-001                  7.8158389871241241E-008                  9.9999999869923883E-001                  9.9999997602291724E-001                  7.2984785756147008E-001                  7.8158389871241241E-008                  9.9999999869923883E-001                  9.9999997602291724E-001                  5.7153075337524806E+000                 -2.4732012812227389E+001                  6.0102158120308569E-001                  5.7153108718320889E+000                  2.1254321597641539E+000                  5.7151958564861172E+000                 -2.4732012812227389E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3164147948522174E+034                  6.3159305863154641E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6816932323973246E+000                  5.7140189960673569E+000                  1.0168818696916551E+000                  4.1821294488071601E+000                  2.9557912925452606E-007                  7.6195511283497437E+000                  3.6196695533612294E-001                  1.6312379281530767E+001                  3.6196695533612294E-001                  7.6195511283497437E+000                  6.1688164565788151E-001                  8.5613107728436033E-001                  1.2795616688236342E+000                  7.1232435140307249E-001                  2.7343506030546111E-001                  6.8438904834265617E-005                  5.3748854681762420E-003                  2.3825110413126377E-003                  6.5335199888289361E-003                  4.2750934241689961E+001                  1.6374310284430887E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      30                                      949                  1.4588454674231993E+004                  3.3846990835079405E+000                  3.5076651142329659E+001                 -5.7511345759677344E+000                  4.2824411667771777E+001                  7.1241146226273822E-001                  7.8163994721158758E-008                  9.9999999869923883E-001                  9.9999997597327950E-001                  7.2990019640873161E-001                  7.8163994721158758E-008                  9.9999999869923883E-001                  9.9999997597327950E-001                  5.7153694527552794E+000                 -2.4740373554704405E+001                  5.9700916399588644E-001                  5.7153727596652315E+000                  2.1236755947917163E+000                  5.7152582421876508E+000                 -2.4740373554704405E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3157312144067069E+034                  6.3148449525660457E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6815534000728052E+000                  5.7140956685945694E+000                  1.0171998706043006E+000                  4.1814623039740013E+000                  2.5534593451633131E-007                  7.6193697907462070E+000                  3.6139976697251169E-001                  1.6311572761897072E+001                  3.6139976697251169E-001                  7.6193697907462070E+000                  6.1703538545044745E-001                  8.5598398664467190E-001                  1.2799208198938292E+000                  7.1203017457856932E-001                  2.7373457927272349E-001                  6.8957695741389641E-005                  5.3329874041891248E-003                  2.3825110413126386E-003                  6.5335199888289387E-003                  4.2734960594460802E+001                  1.6386277138982269E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      31                                      940                  1.7498369850668907E+004                  3.4638803295555651E+000                  3.5076613740081939E+001                 -5.7508129477737224E+000                  4.2810804901068607E+001                  7.1247281910360849E-001                  7.8170726669490875E-008                  9.9999999869923883E-001                  9.9999997591512635E-001                  7.2996305947673990E-001                  7.8170726669490875E-008                  9.9999999869923883E-001                  9.9999997591512635E-001                  5.7154352948898373E+000                 -2.4750057801668870E+001                  5.9233297799785811E-001                  5.7154385658884426E+000                  2.1218758303673493E+000                  5.7153245610875807E+000                 -2.4750057801668870E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3149105845226113E+034                  6.3135485375539694E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6813897181808777E+000                  5.7141860647128837E+000                  1.0175724324473125E+000                  4.1806797780402558E+000                  2.2081493954811039E-007                  7.6191588953856924E+000                  3.6073923493138638E-001                  1.6310632122531814E+001                  3.6073923493138638E-001                  7.6191588953856924E+000                  6.1721897970826012E-001                  8.5580791358807518E-001                  1.2803510532386992E+000                  7.1167803374076577E-001                  2.7409299122366509E-001                  6.9566410274860463E-005                  5.2837986394999644E-003                  2.3825110413126381E-003                  6.5335199888289421E-003                  4.2715790966227416E+001                  1.6400629404916121E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      32                                      954                  2.0990268062393206E+004                  3.5430615756031898E+000                  3.5076568813982199E+001                 -5.7504343432772700E+000                  4.2794216665755570E+001                  7.1254652549848529E-001                  7.8178813756046850E-008                  9.9999999869923883E-001                  9.9999997580598010E-001                  7.3003857526353855E-001                  7.8178813756046850E-008                  9.9999999869923883E-001                  9.9999997580598010E-001                  5.7155182806456741E+000                 -2.4761187823028255E+001                  5.8691426421547976E-001                  5.7155215104683554E+000                  2.1198073724574797E+000                  5.7154080941185272E+000                 -2.4761187823028255E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3139542922113156E+034                  6.3120260916108701E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6812006088675364E+000                  5.7142966902173580E+000                  1.0180059638262327E+000                  4.1797677891826739E+000                  1.9114334279487549E-007                  7.6189151825251837E+000                  3.5997424247724225E-001                  1.6309540816147603E+001                  3.5997424247724225E-001                  7.6189151825251837E+000                  6.1743854888294669E-001                  8.5559670354211481E-001                  1.2808675951144646E+000                  7.1125561986956154E-001                  2.7452275781163088E-001                  7.0279887664980239E-005                  5.2261213953928749E-003                  2.3825110413126386E-003                  6.5335199888289369E-003                  4.2692785274537982E+001                  1.6417841447361724E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      33                                      952                  2.5180545916462361E+004                  3.6222428216508145E+000                  3.5076514840314971E+001                 -5.7499818290001343E+000                  4.2774238903133877E+001                  7.1263508554370425E-001                  7.8188530761025277E-008                  9.9999999869923883E-001                  9.9999997567908394E-001                  7.2841511241678858E-001                  7.8188530761025277E-008                  9.9999999869923883E-001                  9.9999997567908394E-001                  5.7156213799600755E+000                 -2.4773919103374521E+001                  5.8065371977125879E-001                  5.7156245628019251E+000                  2.1173705907472327E+000                  5.7155118360363142E+000                 -2.4773919103374521E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3128356711286778E+034                  6.3102311798143177E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6809881677756362E+000                  5.7144281704123996E+000                  1.0184965861075534E+000                  4.1787325709528069E+000                  1.6562217469510382E-007                  7.6186345368200357E+000                  3.5909140420661623E-001                  1.6308278414512781E+001                  3.5909140420661623E-001                  7.6186345368200357E+000                  6.1770170614338293E-001                  8.5534271114628813E-001                  1.2814894150670695E+000                  7.1074764236793975E-001                  2.7503934416024756E-001                  7.1114941463419726E-005                  5.1585858945174994E-003                  2.3825110413126373E-003                  6.5335199888289369E-003                  4.2665174839740367E+001                  1.6438481598642714E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      34                                      951                  3.0208879341345346E+004                  3.7014240676984396E+000                  3.5076449984277303E+001                 -5.7494540046113620E+000                  4.2750218423468965E+001                  7.1274151595237689E-001                  7.8200207975775982E-008                  9.9999999869923883E-001                  9.9999997542901398E-001                  7.2852389953612984E-001                  7.8200207975775982E-008                  9.9999999869923883E-001                  9.9999997542901398E-001                  5.7157469986559200E+000                 -2.4788330742628276E+001                  5.7347995140507935E-001                  5.7157501284495273E+000                  2.1145690089577567E+000                  5.7156381906817639E+000                 -2.4788330742628276E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3115292576314415E+034                  6.3081205634552801E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6807365715841032E+000                  5.7145873333480308E+000                  1.0190793599584340E+000                  4.1775021672133779E+000                  1.4369526351668871E-007                  7.6183142399345565E+000                  3.5808099297744844E-001                  1.6306829623839604E+001                  3.5808099297744844E-001                  7.6183142399345565E+000                  6.1801632767765569E-001                  8.5503791373581239E-001                  1.2822365429545848E+000                  7.1013805598599078E-001                  2.7565894480424097E-001                  7.2085882379590170E-005                  5.0800203945353447E-003                  2.3825110413126381E-003                  6.5335199888289352E-003                  4.2632036627856245E+001                  1.6463230845145819E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      35                                      949                  3.6242879451204928E+004                  3.7806053137460642E+000                  3.5076372030764375E+001                 -5.7488213762982321E+000                  4.2721384957475109E+001                  7.1108406886178699E-001                  7.8214245524677040E-008                  9.9999999869923883E-001                  9.9999997556487108E-001                  7.2865467737635958E-001                  7.8214245524677040E-008                  9.9999999869923883E-001                  9.9999997556487108E-001                  5.7159030230510055E+000                 -2.4804487562055961E+001                  5.6531459548327734E-001                  5.7159060934467005E+000                  2.1113235865863338E+000                  5.7157950640509840E+000                 -2.4804487562055961E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3100104739243022E+034                  6.3056433575823718E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6804497916738370E+000                  5.7147795284944554E+000                  1.0197490173521799E+000                  4.1760848989129542E+000                  1.2481996714073298E-007                  7.6179514615694686E+000                  3.5693280423280066E-001                  1.6305177564359315E+001                  3.5693280423280066E-001                  7.6179514615694686E+000                  6.1839269617306658E-001                  8.5467178349303097E-001                  1.2831353403863341E+000                  7.0940580517335694E-001                  2.7640279825815195E-001                  7.3210300938608396E-005                  4.9889891836670643E-003                  2.3825110413126377E-003                  6.5335199888289361E-003                  4.2592261267833571E+001                  1.6492905304559649E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      36                                      947                  4.3483679583036421E+004                  3.8597865597936889E+000                  3.5076278306699912E+001                 -5.7480730380114542E+000                  4.2687341030688614E+001                  7.1123754279186913E-001                  7.8231126576788768E-008                  9.9999999869923883E-001                  9.9999997516732775E-001                  7.2881194358707457E-001                  7.8231126576788768E-008                  9.9999999869923883E-001                  9.9999997516732775E-001                  5.7160952900688429E+000                 -2.4822356221919495E+001                  5.5611350806868609E-001                  5.7160982947682202E+000                  2.1076293411873510E+000                  5.7159882930050783E+000                 -2.4822356221919495E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3082560308421035E+034                  6.3027519669000322E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6801119394794348E+000                  5.7150130913203476E+000                  1.0205415031539298E+000                  4.1744062032449909E+000                  1.0858801311296603E-007                  7.6175451126121159E+000                  3.5564123029051131E-001                  1.6303311597717641E+001                  3.5564123029051131E-001                  7.6175451126121159E+000                  6.1884184657380492E-001                  8.5423288169532385E-001                  1.2842146785189652E+000                  7.0852801250960873E-001                  2.7729393187887452E-001                  7.4502524811777463E-005                  4.8843156602326335E-003                  2.3825110413126381E-003                  6.5335199888289369E-003                  4.2544515455271288E+001                  1.6528483227926078E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      37                                      951                  5.2172639741234219E+004                  3.9389678058413140E+000                  3.5076165578380071E+001                 -5.7471755898388572E+000                  4.2646212005424921E+001                  7.1142218022805837E-001                  7.8251435109422118E-008                  9.9999999869923883E-001                  9.9999997512201289E-001                  7.2728556730030769E-001                  7.8251435109422118E-008                  9.9999999869923883E-001                  9.9999997512201289E-001                  5.7163358478647686E+000                 -2.4841905922932437E+001                  5.4580794397760235E-001                  5.7163387804790222E+000                  2.1033604254255462E+000                  5.7162299561859715E+000                 -2.4841905922932437E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3062378046405633E+034                  6.2993798396847190E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6797330899306679E+000                  5.7152952640310195E+000                  1.0214402886068004E+000                  4.1724959040194101E+000                  9.4579895596829903E-008                  7.6170933357854169E+000                  3.5419791543502277E-001                  1.6301215719710189E+001                  3.5419791543502277E-001                  7.6170933357854169E+000                  6.1937944804023148E-001                  8.5370499017509860E-001                  1.2855155775429667E+000                  7.0747224170492007E-001                  2.7836499762343209E-001                  7.5983280704090134E-005                  4.7643076412653279E-003                  2.3825110413126373E-003                  6.5335199888289352E-003                  4.2487195146864046E+001                  1.6571137630520109E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      38                                      954                  6.2599391931071579E+004                  4.0181490518889387E+000                  3.5076029935707538E+001                 -5.7461177169649851E+000                  4.2596975097237468E+001                  7.0982169207174417E-001                  7.8275879000777593E-008                  9.9999999869923883E-001                  9.9999997491387704E-001                  7.2751275500248735E-001                  7.8275879000777593E-008                  9.9999999869923883E-001                  9.9999997491387704E-001                  5.7166306808044789E+000                 -2.4862939072883968E+001                  5.3439040531974402E-001                  5.7166335353870412E+000                  2.0985261242151951E+000                  5.7165260325285434E+000                 -2.4862939072883968E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3039186686871029E+034                  6.2956863968570424E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6793021139253561E+000                  5.7156353115164658E+000                  1.0224722643601465E+000                  4.1702963098401868E+000                  8.2491915399021013E-008                  7.6165973263512106E+000                  3.5260372122288819E-001                  1.6298885894503741E+001                  3.5260372122288819E-001                  7.6165973263512106E+000                  6.2002182345295664E-001                  8.5307099248055140E-001                  1.2870818522439802E+000                  7.0620425979253565E-001                  2.7965036894635320E-001                  7.7665942403701323E-005                  4.6278624973901941E-003                  2.3825110413126368E-003                  6.5335199888289361E-003                  4.2418370835541332E+001                  1.6622275294833500E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      39                                      956                  7.5111494558876395E+004                  4.0973302979365629E+000                  3.5075866638714963E+001                 -5.7448665835698316E+000                  4.2538054063369373E+001                  7.1008863891738772E-001                  7.8305316786320134E-008                  9.9999999869923883E-001                  9.9999997426441689E-001                  7.2606959769342327E-001                  7.8305316786320134E-008                  9.9999999869923883E-001                  9.9999997426441689E-001                  5.7169966876051879E+000                 -2.4885150341419727E+001                  5.2186979447534454E-001                  5.7169994587296529E+000                  2.0930470621471571E+000                  5.7168934384969434E+000                 -2.4885150341419727E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3012640665011610E+034                  6.2919344576654574E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6788279594427644E+000                  5.7160475240169424E+000                  1.0236266795755684E+000                  4.1678241824167657E+000                  7.2014695918613881E-008                  7.6160595614282540E+000                  3.5086161792124754E-001                  1.6296320060037029E+001                  3.5086161792124754E-001                  7.6160595614282540E+000                  6.2079005308724144E-001                  8.5230871711585865E-001                  1.2889706219831794E+000                  7.0467972368324594E-001                  2.8119454694494900E-001                  7.9565770328479324E-005                  4.4737402359577962E-003                  2.3825110413126364E-003                  6.5335199888289369E-003                  4.2335718220846012E+001                  1.6683585144961505E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      40                                      958                  9.0126017712242188E+004                  4.1765115439841880E+000                  3.5075669934676085E+001                 -5.7433927381665510E+000                  4.2467422662406932E+001                  7.0858609860802590E-001                  7.8340791409559074E-008                  9.9999999865689804E-001                  9.9999997385646466E-001                  7.2639852927548598E-001                  7.8340791409559074E-008                  9.9999999865689804E-001                  9.9999997385646466E-001                  5.7174478246887181E+000                 -2.4908057760599057E+001                  5.0831185334682372E-001                  5.7174505078513596E+000                  2.0869024218471721E+000                  5.7173461319944421E+000                 -2.4908057760599057E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2982329703745464E+034                  6.2875757848840494E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6782824704282513E+000                  5.7165468394876555E+000                  1.0249673153399521E+000                  4.1649462068491232E+000                  6.2961431024636793E-008                  7.6154855080292654E+000                  3.4898366740443448E-001                  1.6293527124766122E+001                  3.4898366740443448E-001                  7.6154855080292654E+000                  6.2170772420276643E-001                  8.5139317422808425E-001                  1.2912471724882852E+000                  7.0284865345772407E-001                  2.8304759901792015E-001                  8.1691282410137404E-005                  4.3012539418203159E-003                  2.3825110413126377E-003                  6.5335199888289395E-003                  4.2236435898560963E+001                  1.6757095896898637E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      41                                      962                  1.0814344549628113E+005                  4.2556927900318131E+000                  3.5075432815003239E+001                 -5.7416365845476269E+000                  4.2383320232062538E+001                  7.0714785559578264E-001                  7.8383576185281356E-008                  9.9999999865689804E-001                  9.9999997366217075E-001                  7.2504157422393567E-001                  7.8383576185281356E-008                  9.9999999865689804E-001                  9.9999997366217075E-001                  5.7180037125330534E+000                 -2.4931067062997194E+001                  4.9378880856785801E-001                  5.7180063041338904E+000                  2.0799918535342687E+000                  5.7179037534114912E+000                 -2.4931067062997194E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2947763832264339E+034                  6.2825060585276437E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6776746851426720E+000                  5.7171501639439457E+000                  1.0264845481392544E+000                  4.1616746215776690E+000                  5.5116611134295037E-008                  7.6148816431434856E+000                  3.4698392391468269E-001                  1.6290516097125000E+001                  3.4698392391468269E-001                  7.6148816431434856E+000                  6.2280607624389883E-001                  8.5029133668730816E-001                  1.2939984927023700E+000                  7.0064499457995433E-001                  2.8527568482314924E-001                  8.4052972786938419E-005                  4.1095781129752585E-003                  2.3825110413126368E-003                  6.5335199888289326E-003                  4.2117142175763497E+001                  1.6845246368214042E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      42                                      957                  1.2976435883712787E+005                  4.3348740360794373E+000                  3.5075146735894528E+001                 -5.7395608705865744E+000                  4.2282736664065190E+001                  7.0578739151399916E-001                  7.8435225758788363E-008                  9.9999999865689804E-001                  9.9999997310162003E-001                  7.2288709611133761E-001                  7.8435225758788363E-008                  9.9999999865689804E-001                  9.9999997310162003E-001                  5.7186915931992370E+000                 -2.4953330601480712E+001                  4.7844629970436842E-001                  5.7186940908848314E+000                  2.0722766766835625E+000                  5.7185935497874896E+000                 -2.4953330601480712E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2908371407880361E+034                  6.2766006031855529E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6769971336641305E+000                  5.7178849453678176E+000                  1.0282070418082729E+000                  4.1579435551309247E+000                  4.8314866756006217E-008                  7.6142585465771395E+000                  3.4488768281131316E-001                  1.6287309662458231E+001                  3.4488768281131316E-001                  7.6142585465771395E+000                  6.2412124700186622E-001                  8.4896479980877171E-001                  1.2973275527850894E+000                  6.9799193724919006E-001                  2.8795563103191596E-001                  8.6653304679244086E-005                  3.8985796983322970E-003                  2.3825110413126373E-003                  6.5335199888289361E-003                  4.1973749836986009E+001                  1.6950973572392215E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      43                                      968                  1.5570945484614396E+005                  4.4140552821270624E+000                  3.5074801232222882E+001                 -5.7370913815160494E+000                  4.2153276993280947E+001                  7.0448482563032078E-001                  7.8497649713682449E-008                  9.9999999858281752E-001                  9.9999997235879312E-001                  7.2170619836618655E-001                  7.8497649713682449E-008                  9.9999999858281752E-001                  9.9999997235879312E-001                  5.7195391577986676E+000                 -2.4973823670735950E+001                  4.6245655242430295E-001                  5.7195415605039575E+000                  2.0636655048256745E+000                  5.7194432268757005E+000                 -2.4973823670735950E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2863377471422147E+034                  6.2692400459833059E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6762673312006360E+000                  5.7187777813976233E+000                  1.0301130647501655E+000                  4.1537860055754896E+000                  4.2391633567798212E-008                  7.6136289313431851E+000                  3.4272604579170685E-001                  1.6283934693849567E+001                  3.4272604579170685E-001                  7.6136289313431851E+000                  6.2569877470257751E-001                  8.4736525681720776E-001                  1.3013659112270377E+000                  6.9479286734198509E-001                  2.9118402938143118E-001                  8.9491490812735602E-005                  3.6684334599570365E-003                  2.3825110413126390E-003                  6.5335199888289404E-003                  4.1801310149692554E+001                  1.7077817454494163E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      44                                      965                  1.8684357005696322E+005                  4.4932365281746875E+000                  3.5074383463651365E+001                 -5.7341711601999892E+000                  4.1996186464569654E+001                  7.0329675544346548E-001                  7.8573196948816815E-008                  9.9999999858281752E-001                  9.9999997216547110E-001                  7.1972823501294947E-001                  7.8573196948816815E-008                  9.9999999858281752E-001                  9.9999997216547110E-001                  5.7205712449352610E+000                 -2.4991274753269362E+001                  4.4605065748286654E-001                  5.7205735530775064E+000                  2.0540865309312419E+000                  5.7204776297278048E+000                 -2.4991274753269362E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2803356667691458E+034                  6.2601665694624972E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6754412286971201E+000                  5.7198531223842934E+000                  1.0323029402505315E+000                  4.1489884860032422E+000                  3.7264719624215778E-008                  7.6130092478507727E+000                  3.4053851845897243E-001                  1.6280427850524241E+001                  3.4053851845897243E-001                  7.6130092478507727E+000                  6.2759244523621327E-001                  8.4543562315253029E-001                  1.3062728375787018E+000                  6.9093361495740058E-001                  2.9507491548452275E-001                  9.2556729234622408E-005                  3.4201920822331082E-003                  2.3825110413126386E-003                  6.5335199888289317E-003                  4.1593825199956363E+001                  1.7230049271853709E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
                                      45                                      961                  2.2420450830994640E+005                  4.5724177742223118E+000                  3.5073877583890528E+001                 -5.7307026831921988E+000                  4.1808670661534400E+001                  7.0037995733496372E-001                  7.8664775027270650E-008                  9.9999999858281752E-001                  9.9999997120716355E-001                  7.1697573329287756E-001                  7.8664775027270650E-008                  9.9999999858281752E-001                  9.9999997120716355E-001                  5.7218294694509320E+000                 -2.5004143043253514E+001                  4.2949806357734172E-001                  5.7218316848491284E+000                  2.0433994750853501E+000                  5.7217383943096314E+000                 -2.5004143043253514E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2726952364923131E+034                  6.2494283924571476E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6745583527709469E+000                  5.7211516345721360E+000                  1.0347179481967999E+000                  4.1436525903498680E+000                  3.2795239201255383E-008                  7.6124192634985635E+000                  3.3837517060287597E-001                  1.6276833192841419E+001                  3.3837517060287597E-001                  7.6124192634985635E+000                  6.2987107365288486E-001                  8.4310305349831038E-001                  1.3122559682404182E+000                  6.8626848847975019E-001                  2.9977379505484431E-001                  9.5834562071913336E-005                  3.1553135037660071E-003                  2.3825110413126325E-003                  6.5335199888289421E-003                  4.1344003179327125E+001                  1.7412834227728069E+001                  0.0000000000000000E+000                                        1                                        0                                        6 
