                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9575      6.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      50                                     1055                  3.0575561838934650E+006                  5.1755160201108907E+000                  5.2114539521838573E+001                  3.5015637355302793E+001                 -5.4820627718162420E+000                  2.8190232295542081E+001                  5.3985833524466564E-001                  8.9952081117061766E-008                  9.9999998105320476E-001                  9.9999895156429230E-001                  5.6217126686240038E-001                  8.9952081117061766E-008                  9.9999998105320476E-001                  9.9999895156429230E-001                  5.8652226617383363E+000                 -2.1748775484394322E+001                  5.5380146826693266E-001                  5.8652247818662193E+000                  1.0257900619864651E+000                  5.8652163760208964E+000                 -2.1748775484394322E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5621882673531434E+034                  4.9665416351216100E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5109014503021374E+000                  5.8645029423962187E+000                  1.4337074070464608E+000                  3.2874334440628155E+000                  8.5341400462903815E-008                  0.0000000000000000E+000                  7.6536764068425889E+000                  4.4204003144478315E-001                  1.6313998392287701E+001                  4.4204003144478315E-001                  7.6536764068425889E+000                  1.0146480547320895E+000                  5.9637385088951289E-001                  2.5507311089479283E+000                  1.9280785154907673E-001                  7.9360876515846535E-001                  1.4982816595269564E-004                  2.3253569017708505E-004                  2.3824026485454435E-003                  6.5335199940711759E-003                  1.8655946812503121E+001                  3.2745131169111325E+001                                        0                                        0                                        6 
                                      51                                     1060                  3.1773973447165387E+006                  5.0786060071028345E+000                  5.1754007671027516E+001                  3.5012622436419015E+001                 -5.5216623690586060E+000                  2.7335787603702521E+001                  5.2560790055349516E-001                  9.0578709865951623E-008                  9.9926143846272564E-001                  9.9917301849081419E-001                  5.4848083391513180E-001                  9.0578709865951623E-008                  9.9926143846272564E-001                  9.9917301849081419E-001                  5.8766650247512127E+000                 -2.1399860244505970E+001                  5.8384656489032494E-001                  5.8766672376662754E+000                  8.9072411867841850E-001                  5.8766605388919073E+000                 -2.1399860244505970E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4921980742834422E+034                  4.8579889158627205E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4806471373471499E+000                  5.8757853384982424E+000                  1.4998572310074469E+000                  3.1521188772570601E+000                  1.3765875177637065E-007                  0.0000000000000000E+000                  7.6598009511243790E+000                  4.5914557347706658E-001                  1.6328695038069903E+001                  4.5914557347706658E-001                  7.6598009511243790E+000                  1.0615408830130444E+000                  5.8025162693405896E-001                  2.7184163463810518E+000                  1.6056320073474392E-001                  8.2585447709877990E-001                  1.5240498223359497E-004                  2.2588664548502910E-004                  2.3823461479618646E-003                  6.5335199968183108E-003                  1.7485573049122767E+001                  3.3560057640771689E+001                                        0                                        0                                        6 
                                      52                                     1081                  3.2732702733749971E+006                  4.9816959940947774E+000                  5.1508372736185137E+001                  3.5010556280330910E+001                 -5.5914058607367281E+000                  2.6574438857179533E+001                  5.1476070728451928E-001                  9.1010664893254045E-008                  9.9904721311087641E-001                  9.9883633792903403E-001                  5.3637961518256194E-001                  9.1010664893254045E-008                  9.9904721311087641E-001                  9.9883633792903403E-001                  5.8859660680548869E+000                 -2.1069346941913263E+001                  6.1127055172746814E-001                  5.8859683752676277E+000                  7.5579822626494608E-001                  5.8859628498174796E+000                 -2.1069346941913263E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4402636934518922E+034                  4.7593938523331995E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4520850080380834E+000                  5.8851008530843716E+000                  1.5616392469186462E+000                  3.0264886893465577E+000                  2.1073882768502141E-007                  0.0000000000000000E+000                  7.6657514931088064E+000                  4.7645801459115850E-001                  1.6344607784666909E+001                  4.7645801459115850E-001                  7.6657514931088064E+000                  1.1016585184937067E+000                  5.6670412036005424E-001                  2.8773660069769398E+000                  1.3346801541806233E-001                  8.5295057320935552E-001                  1.5491283909768930E-004                  2.2058896797628506E-004                  2.3822971589517465E-003                  6.5335199991811300E-003                  1.6564311393750426E+001                  3.4239152478261609E+001                                        0                                        0                                        6 
                                      53                                     1062                  3.3499686163017638E+006                  4.8847859810867211E+000                  5.1347960485182249E+001                  3.5009201648880598E+001                 -5.6795484479379592E+000                  2.5956178505163578E+001                  5.0451820016764737E-001                  9.1294984683187863E-008                  9.9875020509991064E-001                  9.9847126176428858E-001                  5.2476115441921056E-001                  9.1294984683187863E-008                  9.9875020509991064E-001                  9.9847126176428858E-001                  5.8935372087733944E+000                 -2.0755690700657830E+001                  6.3647205803394780E-001                  5.8935396115752532E+000                  6.2214326782320317E-001                  5.8935348839416193E+000                 -2.0755690700657830E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3977211683170473E+034                  4.6862149189546135E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4288710095348947E+000                  5.8926915798730413E+000                  1.6118626073193565E+000                  2.9246873370948241E+000                  2.9965388996468062E-007                  0.0000000000000000E+000                  7.6715344969909971E+000                  4.9377090210469060E-001                  1.6361396985553302E+001                  4.9377090210469060E-001                  7.6715344969909971E+000                  1.1359123107279290E+000                  5.5542522761685631E-001                  3.0246036358855370E+000                  1.1091008664375661E-001                  8.7550931977774882E-001                  1.5735657538976127E-004                  2.1617712180642650E-004                  2.3822581459639583E-003                  6.5335200010490594E-003                  1.5842818330014406E+001                  3.4802503137221819E+001                                        0                                        0                                        6 
                                      54                                     1070                  3.4113272906431779E+006                  4.7878759680786649E+000                  5.1242477929594564E+001                  3.5008308573294215E+001                 -5.7646953249228909E+000                  2.5454102986986186E+001                  4.9528167369873721E-001                  9.1482914910123725E-008                  9.9849213383523638E-001                  9.9802773464986050E-001                  5.1574383408592939E-001                  9.1482914910123725E-008                  9.9849213383523638E-001                  9.9802773464986050E-001                  5.8996858753207784E+000                 -2.0456648849267232E+001                  6.5980271384912625E-001                  5.8996883750899052E+000                  4.9032203332790902E-001                  5.8996841832391302E+000                 -2.0456648849267232E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3625519944233843E+034                  4.6261377653516272E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4084954326876833E+000                  5.8988643999435597E+000                  1.6557001710490404E+000                  2.8361191340490777E+000                  4.1088144041191759E-007                  0.0000000000000000E+000                  7.6771631764730435E+000                  5.1098896662893412E-001                  1.6378815019906302E+001                  5.1098896662893412E-001                  7.6771631764730435E+000                  1.1651903923899822E+000                  5.4606864939511301E-001                  3.1586887240396928E+000                  9.2196812749160098E-002                  8.9422335063178704E-001                  1.5974572969333181E-004                  2.1238309252708570E-004                  2.3822255007901398E-003                  6.5335200026032754E-003                  1.5275161236190023E+001                  3.5266175046533888E+001                                        0                                        0                                        6 
                                      55                                     1070                  3.4604142301163087E+006                  4.6909659550706087E+000                  5.0867696586256670E+001                  3.5005120522720190E+001                 -5.1171879915503631E+000                  2.5025311027899718E+001                  4.9024229656181562E-001                  9.2156939524024040E-008                  9.9838706937989385E-001                  9.9711092320450700E-001                  5.1100182905744784E-001                  9.2156939524024040E-008                  9.9838706937989385E-001                  9.9711092320450700E-001                  5.9035688066781260E+000                 -2.0174427593330037E+001                  6.8016961166743894E-001                  5.9035714031511688E+000                  3.6078081255363204E-001                  5.9035675621722845E+000                 -2.0174427593330037E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3242129099620748E+034                  4.5638347167877118E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3869952570858075E+000                  5.9027464894567245E+000                  1.7006415670093735E+000                  2.7430482915543881E+000                  8.5656653650106957E-007                  0.0000000000000000E+000                  7.6825599750372566E+000                  5.2867894302795770E-001                  1.6396757917913689E+001                  5.2867894302795770E-001                  7.6825599750372566E+000                  1.1900262485051036E+000                  5.3838646322546424E-001                  3.2780018299639497E+000                  7.6832346107690783E-002                  9.0958852017872394E-001                  1.6204770546754109E-004                  2.0908807563784604E-004                  2.3820880092149700E-003                  6.5335200090239614E-003                  1.4608417913420753E+001                  3.5563410847472589E+001                                        0                                        0                                        6 
                                      56                                     1089                  3.4996837816948132E+006                  4.5940559420625524E+000                  5.0071515822032460E+001                  3.4998269189615961E+001                 -4.6930442612688790E+000                  2.4643010245892640E+001                  4.9181838663716360E-001                  9.3622315566754821E-008                  9.9831999588932385E-001                  9.9596780097919768E-001                  5.1037925689423358E-001                  9.3622315566754821E-008                  9.9831999588932385E-001                  9.9596780097919768E-001                  5.9051659352316479E+000                 -1.9909925119687028E+001                  6.9741974756098479E-001                  5.9051686269943913E+000                  2.3400069390085335E-001                  5.9051650092134258E+000                 -1.9909925119687028E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2792979130426339E+034                  4.5002342093059811E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3614490582802086E+000                  5.9042837748968529E+000                  1.7525026073406347E+000                  2.6324748777876361E+000                  1.7160274324629320E-006                  0.0000000000000000E+000                  7.6876830901720679E+000                  5.4687363504394992E-001                  1.6414977854375316E+001                  5.4687363504394992E-001                  7.6876830901720679E+000                  1.2109315334203288E+000                  5.3213059274261565E-001                  3.3820324026192017E+000                  6.4320531125549571E-002                  9.2210098716129907E-001                  1.6424375299578471E-004                  2.0621931366328556E-004                  2.3815971716445940E-003                  6.5335200304260255E-003                  1.3716477139381364E+001                  3.5670355137673837E+001                                        0                                        0                                        6 
                                      57                                     1112                  3.5310994229576169E+006                  4.4971459290544962E+000                  4.9455858268409379E+001                  3.4992896193671356E+001                 -4.7078067167700306E+000                  2.4316051795212864E+001                  4.9161545719793398E-001                  9.4787784843397560E-008                  9.9786713815159356E-001                  9.9525376518573150E-001                  5.0960531482125004E-001                  9.4787784843397560E-008                  9.9786713815159356E-001                  9.9525376518573150E-001                  5.9069532602576702E+000                 -1.9658544483429115E+001                  7.1433808178958613E-001                  5.9069560474551412E+000                  1.1336132823621499E-001                  5.9069525617153404E+000                 -1.9658544483429115E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2460677009306072E+034                  4.4374912330259622E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3393786561481180E+000                  5.9061187455032664E+000                  1.7975608969080241E+000                  2.5369853027082527E+000                  2.4564818959851656E-006                  0.0000000000000000E+000                  7.6926316925560130E+000                  5.6393943254401191E-001                  1.6432850237071928E+001                  5.6393943254401191E-001                  7.6926316925560130E+000                  1.2284957025232397E+000                  5.2703451919760180E-001                  3.4717858834419886E+000                  5.4128327772840233E-002                  9.3229380586598964E-001                  1.6637498076792030E-004                  2.0369776574548991E-004                  2.3809124338044080E-003                  6.5335200561870465E-003                  1.3017199512119841E+001                  3.5762626127815032E+001                                        0                                        0                                        6 
                                      58                                     1110                  3.5562319359678598E+006                  4.4002359160464390E+000                  4.8977157686046851E+001                  3.4988672028468450E+001                 -4.7201719602238219E+000                  2.4058989623343969E+001                  4.9092252261611158E-001                  9.5714236314492496E-008                  9.9736612734287278E-001                  9.9456078397929082E-001                  5.1006924207312887E-001                  9.5714236314492496E-008                  9.9736612734287278E-001                  9.9456078397929082E-001                  5.9085324563664159E+000                 -1.9421997758634145E+001                  7.3035616211727872E-001                  5.9085353377864829E+000                 -5.6731920201474294E-005                  5.9085319203286470E+000                 -1.9421997758634145E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2210938525848089E+034                  4.4025090268608495E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3214222330112424E+000                  5.9077531774159171E+000                  1.8342909591380998E+000                  2.4593010130451942E+000                  3.3761853362070052E-006                  0.0000000000000000E+000                  7.6973530890685264E+000                  5.7988521643443358E-001                  1.6450139932191362E+001                  5.7988521643443358E-001                  7.6973530890685264E+000                  1.2431750468601623E+000                  5.2289882141308619E-001                  3.5482035194358783E+000                  4.5856890640007135E-002                  9.4056581970273367E-001                  1.6841795016007502E-004                  2.0148389589931521E-004                  2.3800939718101595E-003                  6.5335200807107516E-003                  1.2466985416926027E+001                  3.5840868332864808E+001                                        0                                        0                                        6 
                                      59                                     1102                  3.5763379463760545E+006                  4.3033259030383828E+000                  4.8602867053717823E+001                  3.4985340339346820E+001                 -4.7301169452232470E+000                  2.3852467314298373E+001                  4.8914378613732645E-001                  9.6451331810243346E-008                  9.9693910423487819E-001                  9.9387155036877661E-001                  5.0942573145644821E-001                  9.6451331810243346E-008                  9.9693910423487819E-001                  9.9387155036877661E-001                  5.9098972166806067E+000                 -1.9200452968917805E+001                  7.4540652037999511E-001                  5.9099001903462014E+000                 -1.0535549690952141E-001                  5.9098967973739009E+000                 -1.9200452968917805E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2024121411326579E+034                  4.3750668422440549E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3073938730402013E+000                  5.9091779626706096E+000                  1.8630600717075272E+000                  2.3984310987847071E+000                  4.4787069712039748E-006                  0.0000000000000000E+000                  7.7018291832507408E+000                  5.9480730021661976E-001                  1.6466721244361224E+001                  5.9480730021661976E-001                  7.7018291832507408E+000                  1.2557361096208739E+000                  5.1954440656482881E-001                  3.6127004140049399E+000                  3.9148031355615814E-002                  9.4727521716070062E-001                  1.7036327052633255E-004                  1.9954263609191561E-004                  2.3791744771960552E-003                  6.5335201003132795E-003                  1.2032538637610195E+001                  3.5906287492864244E+001                                        0                                        0                                        6 
                                      60                                     1120                  3.5932159987182608E+006                  4.2273223293847408E+000                  4.8293976278605697E+001                  3.4982571415015492E+001                 -4.7375173909043431E+000                  2.3685745589608928E+001                  4.9040108657852188E-001                  9.7068242554954054E-008                  9.9650117197178312E-001                  9.9327870942386087E-001                  5.0899941769911983E-001                  9.7068242554954054E-008                  9.9650117197178312E-001                  9.9327870942386087E-001                  5.9111419920398482E+000                 -1.8983779198959592E+001                  7.6017424335686190E-001                  5.9111450597549817E+000                 -2.0636166641124426E-001                  5.9111416606945451E+000                 -1.8983779198959592E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1896302647067464E+034                  4.3512701847656076E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2960119037521132E+000                  5.9104909484529271E+000                  1.8864805031748637E+000                  2.3488213115187024E+000                  5.6212624218001969E-006                  0.0000000000000000E+000                  7.7062558891135646E+000                  6.0943975949899021E-001                  1.6483291171393919E+001                  6.0943975949899021E-001                  7.7062558891135646E+000                  1.2670519833153155E+000                  5.1669953725612716E-001                  3.6692660897460008E+000                  3.3458271919158115E-002                  9.5296550108270250E-001                  1.7229443240551217E-004                  1.9776135247785462E-004                  2.3782389394609539E-003                  6.5335201117084343E-003                  1.1671265512533720E+001                  3.5963015049388574E+001                                        0                                        0                                        6 
                                      61                                     1122                  3.6089026573444186E+006                  4.1955304455141249E+000                  4.8010547759014244E+001                  3.4980015111483738E+001                 -4.7430868971396816E+000                  2.3547598503156284E+001                  4.8953148022966742E-001                  9.7641281393556767E-008                  9.9621188651835479E-001                  9.9269492988018093E-001                  5.0827813170784553E-001                  9.7641281393556767E-008                  9.9621188651835479E-001                  9.9269492988018093E-001                  5.9123625672814475E+000                 -1.8748116613191531E+001                  7.7624533120915928E-001                  5.9123657417094977E+000                 -3.1267614812038630E-001                  5.9123623086116490E+000                 -1.8748116613191531E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1812659301487373E+034                  4.3248445155239209E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2857668846159962E+000                  5.9118126507579110E+000                  1.9076313925995898E+000                  2.3039632291375005E+000                  6.5022912668466677E-006                  0.0000000000000000E+000                  7.7111208930871529E+000                  6.2530640700030682E-001                  1.6501679531475549E+001                  6.2530640700030682E-001                  7.7111208930871529E+000                  1.2778251804045420E+000                  5.1403790959102025E-001                  3.7238156992291938E+000                  2.8135002231859881E-002                  9.5828933970651031E-001                  1.7442627105365049E-004                  1.9594358465813030E-004                  2.3773187003397461E-003                  6.5335201143081681E-003                  1.1337764460649385E+001                  3.6017076629773015E+001                                        0                                        0                                        6 
                                      62                                     1137                  3.6242770024235412E+006                  4.1867966246372879E+000                  4.7735700576821785E+001                  3.4977521751283568E+001                 -4.7477053358170247E+000                  2.3419743742869425E+001                  4.9044745838656434E-001                  9.8203469356406003E-008                  9.9591296143523078E-001                  9.9212456069914312E-001                  5.0745703818204047E-001                  9.8203469356406003E-008                  9.9591296143523078E-001                  9.9212456069914312E-001                  5.9136309878771876E+000                 -1.8470166217816224E+001                  7.9520613172471322E-001                  5.9136342942955329E+000                 -4.3068097698153662E-001                  5.9136307913274599E+000                 -1.8470166217816224E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1736057011643834E+034                  4.3094154419585028E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2762410919455238E+000                  5.9132361943888698E+000                  1.9273947497560149E+000                  2.2619431546244781E+000                  7.1974666036323569E-006                  0.0000000000000000E+000                  7.7169225650377076E+000                  6.4396829952624468E-001                  1.6523813642456695E+001                  6.4396829952624468E-001                  7.7169225650377076E+000                  1.2886746567731719E+000                  5.1140239924476871E-001                  3.7794516023187428E+000                  2.2863974629814834E-002                  9.6356103648364955E-001                  1.7698218424014306E-004                  1.9394912847106236E-004                  2.3759381521651891E-003                  6.5335201065072407E-003                  1.1012647580292144E+001                  3.6071217208583306E+001                                        0                                        0                                        6 
                                      63                                     1139                  3.6427262165184878E+006                  4.2659778706849121E+000                  4.7408688056789153E+001                  3.4974536387790536E+001                 -4.7514134902662288E+000                  2.3293440626913846E+001                  4.8999900643889349E-001                  9.8880851062688180E-008                  9.9567796522836294E-001                  9.9134778204712459E-001                  5.0906077567725305E-001                  9.8880851062688180E-008                  9.9567796522836294E-001                  9.9134778204712459E-001                  5.9152883283432329E+000                 -1.8040130453690995E+001                  8.2457481085308204E-001                  5.9152918526120866E+000                 -5.8806875772955713E-001                  5.9152881920647493E+000                 -1.8040130453690995E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1601842013133534E+034                  4.2904747100415166E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2654290819948759E+000                  5.9151827981551275E+000                  1.9499920715404377E+000                  2.2137631475626045E+000                  7.0177429434281787E-006                  0.0000000000000000E+000                  7.7260275516024475E+000                  6.7280568544692454E-001                  1.6558923864282061E+001                  6.7280568544692454E-001                  7.7260275516024475E+000                  1.3020421508336089E+000                  5.0821559000524963E-001                  3.8489857938577705E+000                  1.6490363769830409E-002                  9.6993568171758393E-001                  1.8102389037236646E-004                  1.9113204985811809E-004                  2.3742520804478683E-003                  6.5335200716878459E-003                  1.0623941939224721E+001                  3.6137521309367486E+001                                        0                                        0                                        6 
                                      64                                     1153                  3.6648652734324234E+006                  4.3451591167325372E+000                  4.7019216317853264E+001                  3.4970953836904435E+001                 -4.7546831670974736E+000                  2.3141267340321939E+001                  4.9212620642316018E-001                  9.9699905886652118E-008                  9.9538404495190080E-001                  9.9058520654655602E-001                  5.0945289954731199E-001                  9.9699905886652118E-008                  9.9538404495190080E-001                  9.9058520654655602E-001                  5.9175001530225115E+000                 -1.7226868690875264E+001                  8.8015047134332502E-001                  5.9175041380620721E+000                 -7.5235003846922566E-001                  5.9175000601399539E+000                 -1.7226868690875264E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1556814543236943E+034                  4.2782076224230034E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3864047810511316E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2553661744572118E+000                  5.9181725608504117E+000                  1.9716127679634092E+000                  2.1669392038305606E+000                  6.8572580110176130E-006                  0.0000000000000000E+000                  7.7436471250204555E+000                  7.2755296018395543E-001                  1.6627806985636095E+001                  7.2755296018395543E-001                  7.7436471250204555E+000                  1.3186635973715388E+000                  5.0434306958687403E-001                  3.9370008235729181E+000                  8.7453856985011003E-003                  9.7768260871302037E-001                  1.8894477322893105E-004                  1.8661337298991922E-004                  2.3717470385845691E-003                  6.5335199803721053E-003                  1.0158673801590030E+001                  3.6218825303448433E+001                                        0                                        0                                        6 
                                      65                                     1161                  3.6828726972033470E+006                  4.2554515849960044E+000                  4.6701963643058129E+001                  3.4968013591970319E+001                 -4.7540462926252571E+000                  2.2952786082472155E+001                  4.8960688564615040E-001                  1.0037718001232321E-007                  9.9499004214401088E-001                  9.9013703538827258E-001                  5.0905333637547301E-001                  1.0037718001232321E-007                  9.9499004214401088E-001                  9.9013703538827258E-001                  5.9186963174859875E+000                 -1.5618215132588798E+001                  9.8982196785994681E-001                  5.9187014332134993E+000                 -5.9661698549984787E-001                  5.9186961849081063E+000                 -1.5618215132588798E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1821525892628827E+034                  4.3011140071982240E+034                  4.7542242985530904E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2040118345924151E+034                  2.3864047810511295E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2570253370823412E+000                  5.9227395489307932E+000                  1.9705779367533405E+000                  2.1660686213165778E+000                  7.8791213354873545E-006                  0.0000000000000000E+000                  7.7799243813895487E+000                  8.3823646849360167E-001                  1.6771720323919741E+001                  8.3823646849360167E-001                  7.7799243813895487E+000                  1.3326432849039926E+000                  5.0116054836775858E-001                  4.0123934027310462E+000                  2.3805923645487280E-003                  9.8405118202277830E-001                  2.0559834331856615E-004                  1.8056694580608959E-004                  2.3678964108310341E-003                  6.5335197559629648E-003                  9.7794834498760874E+000                  3.6285297038194379E+001                                        0                                        0                                        6 
                                      66                                     1206                  3.6900756667117164E+006                  3.8575115763239674E+000                  4.6570359192061488E+001                  3.4966788038171437E+001                 -4.7382409985157183E+000                  2.2765171664358142E+001                  4.8706191798515874E-001                  5.0330419609778687E-008                  9.9509056641463822E-001                  9.8900331693542920E-001                  5.0661079033911149E-001                  5.0330419609778687E-008                  9.9509056641463822E-001                  9.8900331693542920E-001                  5.8834250833821624E+000                 -1.0611353255313745E+001                  1.2778256043896083E+000                  5.8834358524831041E+000                  4.2273305569760461E-001                  5.8834235799181567E+000                 -1.0611353255313745E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2606743056912403E+034                  4.4009591117586470E+034                  4.6757517274575445E+034                  4.7118171414456306E+034                  5.5714247098510458E+034                  6.1764253925737405E+034                  2.3864105091927616E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2822233882143452E+000                  5.9367305524734748E+000                  1.9271773362606721E+000                  2.2516442685030316E+000                  1.2146106798897070E-005                  0.0000000000000000E+000                  7.8940269693215690E+000                  1.1853096905479081E+000                  1.7229488419965854E+001                  1.1853096905479081E+000                  7.8940269693215690E+000                  1.3378486344295091E+000                  4.9999129219948757E-001                  4.0407726393828600E+000                  4.3161263155685071E-005                  9.8639937925959353E-001                  2.5933960582495799E-004                  1.7449488138776112E-004                  2.3665005508791033E-003                  6.5335196550343417E-003                  9.6291327372769722E+000                  3.6306125887227473E+001                                        1                                        0                                        9 
