                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    7450                                     1689                  5.0000000000000000E+001                  8.8000000000000005E-003                  4.4483139724161318E+006                  4.5442278063725237E+000                  7.8269808574127374E+003                  7.8026326441941096E+005                  4.8105072478283057E+002                 -5.6627078914401681E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9147687389457217E-001                  1.6497259946274772E-004                  5.5302760500137152E-003                  1.0431169622198882E-004                  9.2382307498337850E-004                  3.6272250216777103E+001                 -5.5550460563781389E-005                  4.7465010814417230E+000                  8.4555759792047010E-006                  3.1216247645118692E+001                  4.9360991767879014E-003                  2.0065625146570301E-001                  5.1121917488830557E-003                  3.3507775262421380E-002                  2.2752980282189732E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6272142053455482E+001                  4.3160269080657338E+002                  3.6271394083396707E+001                  3.4812376942146039E+002                  1.7540122903690863E+007                  8.2280420525894328E+001                  4.6487194605742529E+005                  5.3633650469592167E+005                  5.3629260302030703E+005                  1.8203717839651277E+000                  3.6491822942088169E+004                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    omega                                    v_rot 
                                       1                  3.6272250216777103E+001                  2.6821908733213977E+000                  3.8935943185139132E+000                 -1.1713696820064930E+001                  1.0455845865235209E+000                  6.8604451544368272E-001                  3.0526314732104670E-001                  8.6923372352705197E-003                  3.0650625187773380E-010                  1.0261880911181955E-001 
                                       2                  3.6272250216758970E+001                  2.6821908561371193E+000                  3.8935944721663613E+000                 -1.1713695901104463E+001                  1.0455852920243272E+000                  6.8604451544368228E-001                  3.0526314732104709E-001                  8.6923372352706307E-003                  3.0650625187773380E-010                  1.0261880505137155E-001 
                                       3                  3.6272250216717630E+001                  2.6821908169680939E+000                  3.8935948374711042E+000                 -1.1713693716336534E+001                  1.0455869693293987E+000                  6.8604451544367817E-001                  3.0526314732105125E-001                  8.6923372352705197E-003                  3.0650625187809678E-010                  1.0261879579630206E-001 
                                       4                  3.6272250216617572E+001                  2.6821907221591732E+000                  3.8935956467106045E+000                 -1.1713688876728888E+001                  1.0455906849458039E+000                  6.8604451544365375E-001                  3.0526314732107568E-001                  8.6923372352705197E-003                  3.0650625187988732E-010                  1.0261877339464535E-001 
                                       5                  3.6272250216404395E+001                  2.6821905201769924E+000                  3.8935967818980504E+000                 -1.1713682088281979E+001                  1.0455958970860482E+000                  6.8604451544357381E-001                  3.0526314732115589E-001                  8.6923372352702977E-003                  3.0650625188791614E-010                  1.0261872567128659E-001 
                                       6                  3.6272250216178172E+001                  2.6821903058315986E+000                  3.8935984903042260E+000                 -1.1713671872919953E+001                  1.0456037409966699E+000                  6.8604451544338030E-001                  3.0526314732134990E-001                  8.6923372352698536E-003                  3.0650625190277928E-010                  1.0261867502895626E-001 
                                       7                  3.6272250215743121E+001                  2.6821898936377213E+000                  3.8936023342405321E+000                 -1.1713648892360412E+001                  1.0456213893445923E+000                  6.8604451544262868E-001                  3.0526314732210375E-001                  8.6923372352676331E-003                  3.0650625274199077E-010                  1.0261857791340900E-001 
                                       8                  3.6272250214690303E+001                  2.6821888961764659E+000                  3.8936111611894981E+000                 -1.1713596143420286E+001                  1.0456619128387465E+000                  6.8604451543914313E-001                  3.0526314732559945E-001                  8.6923372352574191E-003                  3.0650626028554972E-010                  1.0261834475113156E-001 
                                       9                  3.6272250212326547E+001                  2.6821866569442934E+000                  3.8936317605706057E+000                 -1.1713473161839399E+001                  1.0457564663696954E+000                  6.8604451542176403E-001                  3.0526314734302917E-001                  8.6923372352067929E-003                  3.0650629578335363E-010                  1.0261782753459792E-001 
                                      10                  3.6272250206717324E+001                  2.6821813445985532E+000                  3.8936692759667988E+000                 -1.1713249636128756E+001                  1.0459286063523663E+000                  6.8604451535028710E-001                  3.0526314741471444E-001                  8.6923372349985151E-003                  3.0650648279370646E-010                  1.0261663491786936E-001 
                                      11                  3.6272250197807537E+001                  2.6821729103155740E+000                  3.8937441059043678E+000                 -1.1712805408206249E+001                  1.0462717465256990E+000                  6.8604451507923070E-001                  3.0526314768656088E-001                  8.6923372342084804E-003                  3.0650707800439035E-010                  1.0261484132432967E-001 
                                      12                  3.6272250177760519E+001                  2.6821539507863812E+000                  3.8938522433857643E+000                 -1.1712167639691327E+001                  1.0467670573176635E+000                  6.8604451428366064E-001                  3.0526314848444952E-001                  8.6923372318898906E-003                  3.0650974933757043E-010                  1.0261125596666738E-001 
                                      13                  3.6272250155976344E+001                  2.6821333757585912E+000                  3.8940086733987505E+000                 -1.1711253040686726E+001                  1.0474824896481170E+000                  6.8604451245545905E-001                  3.0526315031797957E-001                  8.6923372265613752E-003                  3.0651474751953998E-010                  1.0260806797458126E-001 
                                      14                  3.6272250117266260E+001                  2.6820968840356683E+000                  3.8943162946012433E+000                 -1.1709481780696331E+001                  1.0488856956999435E+000                  6.8604450632078839E-001                  3.0526315647052971E-001                  8.6923372086818995E-003                  3.0652915785450402E-010                  1.0260427022376671E-001 
                                      15                  3.6272250037076695E+001                  2.6820215684997457E+000                  3.8947778475322301E+000                 -1.1706895133587208E+001                  1.0509813614540304E+000                  6.8604448956899200E-001                  3.0526317327114932E-001                  8.6923371598586208E-003                  3.0658111915363135E-010                  1.0260386803970288E-001 
                                      16                  3.6272249939098309E+001                  2.6819300391023466E+000                  3.8953069161372609E+000                 -1.1704030024256932E+001                  1.0533697818087924E+000                  6.8604445792559243E-001                  3.0526320500677362E-001                  8.6923370676339484E-003                  3.0668390017579560E-010                  1.0261663671773279E-001 
                                      17                  3.6272249833140449E+001                  2.6818316417741692E+000                  3.8961901675713047E+000                 -1.1699458763795176E+001                  1.0573274232639509E+000                  6.8604434069761877E-001                  3.0526332257640870E-001                  8.6923367259725826E-003                  3.0680491819221017E-010                  1.0263387321787887E-001 
                                      18                  3.6272249599003068E+001                  2.6816162543992239E+000                  3.8982083366911411E+000                 -1.1689954069524987E+001                  1.0662348565237207E+000                  6.8604204060780960E-001                  3.0526562936983992E-001                  8.6923300223504807E-003                  3.0727109416164752E-010                  1.0273885492820832E-001 
                                      19                  3.6272249057797417E+001                  2.6811279816866560E+000                  3.9007801496050241E+000                 -1.1679679050294069E+001                  1.0773112699999172E+000                  6.8604199751141692E-001                  3.0526567259183718E-001                  8.6923298967458429E-003                  3.0858353239562201E-010                  1.0306174406571482E-001 
                                      20                  3.6272248616839768E+001                  2.6807382739457974E+000                  3.9032600527077252E+000                 -1.1670155392750866E+001                  1.0879185955231383E+000                  6.8604167632261981E-001                  3.0526599471674054E-001                  8.6923289606396503E-003                  3.0884416566227490E-010                  1.0305627369321058E-001 
                                      21                  3.6272248096909578E+001                  2.6802874320053500E+000                  3.9059089828192111E+000                 -1.1660177086911940E+001                  1.0992004468824979E+000                  6.8604141298569443E-001                  3.0526625882116232E-001                  8.6923281931432506E-003                  3.0950310034530740E-010                  1.0316899393572493E-001 
                                      22                  3.6272247573105297E+001                  2.6798421714973779E+000                  3.9090299875786094E+000                 -1.1648855516024886E+001                  1.1124012037868973E+000                  6.8604116406050308E-001                  3.0526650847184683E-001                  8.6923274676500295E-003                  3.1013687948435027E-010                  1.0327431998374091E-001 
                                      23                  3.6272246845863023E+001                  2.6792376981876269E+000                  3.9121504297755787E+000                 -1.1637648876949511E+001                  1.1255533390349473E+000                  6.8604094228000023E-001                  3.0526673089872947E-001                  8.6923268212703020E-003                  3.1110026936320757E-010                  1.0345103619271681E-001 
                                      24                  3.6272246295403150E+001                  2.6787901960154179E+000                  3.9142376217733896E+000                 -1.1630321055131095E+001                  1.1343088469806726E+000                  6.8604080159896819E-001                  3.0526687198977659E-001                  8.6923264112552800E-003                  3.1192143157811591E-010                  1.0361727604984268E-001 
                                      25                  3.6272245977163692E+001                  2.6785351905048160E+000                  3.9167735014101783E+000                 -1.1621901982044136E+001                  1.1448546707557985E+000                  6.8604063639584290E-001                  3.0526703767438657E-001                  8.6923259297705391E-003                  3.1236729851846984E-010                  1.0370447849054568E-001 
                                      26                  3.6272245228063284E+001                  2.6779447387226263E+000                  3.9197856034143599E+000                 -1.1611827146207325E+001                  1.1573678094406341E+000                  6.8604043844434215E-001                  3.0526723620281720E-001                  8.6923253528405908E-003                  3.1342747292955984E-010                  1.0391507599199676E-001 
                                      27                  3.6272244683680533E+001                  2.6775240209744511E+000                  3.9226715148509830E+000                 -1.1602598897833611E+001                  1.1692661868885303E+000                  6.8604024861718060E-001                  3.0526742658323008E-001                  8.6923247995893682E-003                  3.1423787197989957E-010                  1.0408288119650987E-001 
