                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9575      5.0000000000000000E+001      8.8000000000000005E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                                      43                                     1216                  1.2693826347252890E+006                  5.3256123340002421E+000                  4.8641280763624167E+001                  3.4985683452294673E+001                 -5.9111224003776996E+000                  3.1522167419293154E+001                  6.4799231493809106E-001                  8.0312214212341360E-008                  9.9999999768517045E-001                  9.9999997561366638E-001                  7.4039795354295412E-001                  8.0312214212341360E-008                  1.0000000000000000E+000                  7.4871168449062586E-001                  5.6105232821191571E+000                 -2.4434259775021875E+001                 -9.8999999999999986E+001                  5.6105232821191571E+000                  1.9036462779279750E+000                  5.6104379819374115E+000                 -2.4434259775021875E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4072424963845601E+034                  4.9833201602816103E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6493394704225288E+000                  5.6100186803628214E+000                  1.0295892357889791E+000                  4.0657158835696547E+000                  9.4652230491285816E-009                  7.6155799141584506E+000                  4.1123826110178285E-001                  1.6309806760557301E+001                  4.1123826110178285E-001                  7.6155799141584506E+000                  6.7552895908105914E-001                  7.9653233817910341E-001                  1.4425981428586829E+000                  5.9306467263810514E-001                  3.9837038092438565E-001                  8.2794802889335034E-005                  3.2939387942237019E-004                  1.2573360361668663E-003                  3.7639862176799340E-003                  3.0396252861426841E+001                  1.7825449999889585E+001                  1.2461486875506820E+053                                        0                                        0                                        6 
                                      44                                     1223                  1.5233591616703470E+006                  5.4047935800478664E+000                  4.8307383950306999E+001                  3.4982691969795638E+001                 -5.8811813058433806E+000                  3.1116309238741739E+001                  6.4332999241145350E-001                  8.0867325835676240E-008                  9.9999999758860214E-001                  9.9999997169796795E-001                  7.4460222094277373E-001                  8.0867325835676240E-008                  1.0000000000000000E+000                  7.5494531630169748E-001                  5.6258723343194852E+000                 -2.4219118388473667E+001                 -1.0235019852575359E+001                  5.6258723343194852E+000                  1.8623240230361378E+000                  5.6257974702499007E+000                 -2.4219118388473667E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3983281571896442E+034                  4.9465953517787188E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6447855513185994E+000                  5.6253075679954847E+000                  1.0463415178131701E+000                  4.0292198370222430E+000                  9.0786295653370072E-009                  7.6180677701029493E+000                  4.1410422105809369E-001                  1.6309322779290170E+001                  4.1410422105809369E-001                  7.6180677701029493E+000                  6.9523185070442439E-001                  7.8131416926456898E-001                  1.4917162403651891E+000                  5.6262833557980729E-001                  4.2881590798730329E-001                  8.4326349594474143E-005                  2.5793440326470985E-004                  1.1685824949837146E-003                  3.6233813345778686E-003                  2.9071088545741091E+001                  1.8819990010400399E+001                  1.2036552098506891E+053                                        0                                        0                                        6 
                                      45                                     1240                  1.8281309940044163E+006                  5.4839748260954915E+000                  4.7866311125470922E+001                  3.4978708409907952E+001                 -5.8394645250327946E+000                  3.0656306490210444E+001                  6.3987239109924354E-001                  8.1612492319749208E-008                  9.9999999741570245E-001                  9.9999996623824328E-001                  7.5054177301027047E-001                  8.1612492319749208E-008                  1.0000000000000000E+000                  7.6190189715007550E-001                  5.6445068729056418E+000                 -2.3942523039659584E+001                 -9.8999999999999986E+001                  5.6445068729056418E+000                  1.8072593206982552E+000                  5.6444436945456857E+000                 -2.3942523039659584E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3829204989975099E+034                  4.9070577788036212E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6379037565550458E+000                  5.6439538289631441E+000                  1.0694282378241071E+000                  3.9790628371126817E+000                  8.9950152502623349E-009                  7.6214577198804045E+000                  4.1904726418609917E-001                  1.6310157499515821E+001                  4.1904726418609917E-001                  7.6214577198804045E+000                  7.2044284256965663E-001                  7.6190030514999663E-001                  1.5594552140491502E+000                  5.2380060811996210E-001                  4.6765000794445244E-001                  8.5792687276617597E-005                  2.0892800494452994E-004                  1.0806979088461635E-003                  3.4810289195704833E-003                  2.7395572360079257E+001                  2.0058544746388407E+001                  1.1492248769993575E+053                                        0                                        0                                        6 
                                      46                                     1258                  2.1938571928052995E+006                  5.5631560721431166E+000                  4.7269865524888509E+001                  3.4973262817367392E+001                 -5.7875852325931350E+000                  3.0053324780459192E+001                  6.3460841729232298E-001                  8.2642268917076933E-008                  9.9999999724371558E-001                  9.9999995697398425E-001                  7.2564617286704602E-001                  8.2642268917076933E-008                  1.0000000000000000E+000                  7.7151548562942673E-001                  5.6676205855059854E+000                 -2.3582384817600943E+001                 -9.8999999999999986E+001                  5.6676205855059854E+000                  1.7304859390924596E+000                  5.6675703888526794E+000                 -2.3582384817600943E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3488132303453722E+034                  4.8392823121601319E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6266829966727592E+000                  5.6670776863213579E+000                  1.1034316862677875E+000                  3.9056103476847595E+000                  9.4079948282446848E-009                  7.6261320834650554E+000                  4.2748049746562594E-001                  1.6313322947383114E+001                  4.2748049746562594E-001                  7.6261320834650554E+000                  7.5356379585697197E-001                  7.3672266463362712E-001                  1.6570443500398662E+000                  4.7344532781174975E-001                  5.1800941209149076E-001                  8.7345183715912896E-005                  1.7802467820607462E-004                  1.0045250210738760E-003                  3.3561412996143789E-003                  2.5248641076340320E+001                  2.1614425975859099E+001                  1.0782578357541030E+053                                        0                                        0                                        6 
                                      47                                     1267                  2.6327286313663591E+006                  5.6423373181907408E+000                  4.6439964716521303E+001                  3.4965570331664921E+001                 -5.7233111305774163E+000                  2.9311536329138349E+001                  6.2950811143737662E-001                  8.4119119336811821E-008                  9.9999999702335496E-001                  9.9999993938827991E-001                  7.3442631628316013E-001                  8.4119119336811821E-008                  1.0000000000000000E+000                  7.8530277700873929E-001                  5.6972164665484204E+000                 -2.3103496960503740E+001                 -9.8999999999999986E+001                  5.6972164665484204E+000                  1.6182694884996058E+000                  5.6971802543043175E+000                 -2.3103496960503740E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3142012153466735E+034                  4.7394741588031363E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6072176078882991E+000                  5.6966871736898064E+000                  1.1571672075209301E+000                  3.7904468194760028E+000                  1.0770465177534047E-008                  7.6327590737771551E+000                  4.4205439793678242E-001                  1.6320953505048060E+001                  4.4205439793678242E-001                  7.6327590737771551E+000                  7.9845089816973258E-001                  7.0380301096572828E-001                  1.8047110788756211E+000                  4.0760602109886584E-001                  5.8385130220915349E-001                  8.9222555206678410E-005                  1.5987555183799169E-004                  9.4778292182966305E-004                  3.2626726576183468E-003                  2.2446178123984684E+001                  2.3594383291526949E+001                  9.8439458838070713E+052                                        0                                        0                                        6 
                                      48                                     1308                  2.9838257822152069E+006                  5.5454273051826846E+000                  4.5632794802166593E+001                  3.4957955518718983E+001                 -5.6384623391109603E+000                  2.8382091704902809E+001                  6.2077328929143993E-001                  8.5607050004377072E-008                  9.9999999649974802E-001                  9.9999989907582720E-001                  7.1874220457267102E-001                  8.5607050004377072E-008                  1.0000000000000000E+000                  7.9919350577099701E-001                  5.7260771280218847E+000                 -2.2653091494297982E+001                 -9.8999999999999986E+001                  5.7260771280218847E+000                  1.5023852494036847E+000                  5.7260511799312237E+000                 -2.2653091494297982E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2690884322716618E+034                  4.6348771517784891E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5795712704342346E+000                  5.7254354786746848E+000                  1.2268340349214995E+000                  3.6434983517289221E+000                  1.8268219048419827E-008                  7.6395190622475608E+000                  4.5588331711938596E-001                  1.6328737390290705E+001                  4.5588331711938596E-001                  7.6395190622475608E+000                  8.5116534023269441E-001                  6.7463812011494806E-001                  1.9594076186452873E+000                  3.4927623974802713E-001                  6.4218249080299294E-001                  9.1032555124280953E-005                  1.5103935840930183E-004                  9.2110328561709892E-004                  3.2187157499876783E-003                  1.9980981507965534E+001                  2.5259561612135027E+001                  8.8980038982104806E+052                                        0                                        0                                        6 
                                      49                                     1288                  3.2647035028942851E+006                  5.4485172921746283E+000                  4.4894033499939034E+001                  3.4950867076858962E+001                 -5.5800131540111853E+000                  2.7642699092294230E+001                  6.1300378954063017E-001                  8.7015770589005115E-008                  9.9999999345956947E-001                  9.9999980825974943E-001                  7.1174536812269418E-001                  8.7015770589005115E-008                  1.0000000000000000E+000                  8.1234476862324168E-001                  5.7510805991095539E+000                 -2.2236192057794703E+001                 -9.8999999999999986E+001                  5.7510805991095539E+000                  1.3839710524540438E+000                  5.7510619488839474E+000                 -2.2236192057794703E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2223186698757702E+034                  4.5352925886214046E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5483289995995531E+000                  5.7504237661434905E+000                  1.3018127203252650E+000                  3.4864525390613759E+000                  3.1715693978192289E-008                  7.6460737455838821E+000                  4.7123451909586339E-001                  1.6338870454141290E+001                  4.7123451909586339E-001                  7.6460737455838821E+000                  9.0029194518827171E-001                  6.4897706261605892E-001                  2.1192413049157803E+000                  2.9795412494907492E-001                  6.9350556136877650E-001                  9.2759724612241504E-005                  1.4570088825584333E-004                  9.0939415606675360E-004                  3.1994509898624749E-003                  1.7853088785554871E+001                  2.6655225708040295E+001                  8.0436595440912002E+052                                        0                                        0                                        6 
                                      50                                     1281                  3.4894056794375479E+006                  5.3516072791665721E+000                  4.4192718126185305E+001                  3.4944029164747498E+001                 -5.5056939198582233E+000                  2.6888974613967939E+001                  6.0835711395223746E-001                  8.8396665320900070E-008                  9.9999999999056421E-001                  9.9999959753947132E-001                  6.8531875817844978E-001                  8.8396665320900070E-008                  1.0000000000000000E+000                  8.2523625616191687E-001                  5.7713797939963944E+000                 -2.1851489074282004E+001                 -9.9339898569113778E+000                  5.7713797939963944E+000                  1.2633883248758806E+000                  5.7713663105912616E+000                 -2.1851489074282004E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1683936174446327E+034                  4.4407551019450030E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5056280948720939E+000                  5.7707143819583662E+000                  1.3973598376876213E+000                  3.2885203922251955E+000                  6.2381924204046662E-008                  7.6523512187706526E+000                  4.8797559375827781E-001                  1.6350996492201066E+001                  4.8797559375827781E-001                  7.6523512187706526E+000                  9.4503267262814339E-001                  6.2667877616984735E-001                  2.2809191817293524E+000                  2.5335755217090405E-001                  7.3810289189159128E-001                  9.4410537844985250E-005                  1.4184275745385589E-004                  9.0290309141373730E-004                  3.1887880663141414E-003                  1.6010718530885541E+001                  2.7802476298538071E+001                  7.1482073845775361E+052                                        0                                        0                                        6 
                                      51                                     1293                  3.6691674206721582E+006                  5.2546972661585158E+000                  4.3575459045008188E+001                  3.4937920421434903E+001                 -5.4642297781238431E+000                  2.6260378319736365E+001                  6.0213353775622203E-001                  8.9648829804112040E-008                  1.0000000000000000E+000                  9.9999910504784895E-001                  6.7088987986839466E-001                  8.9648829804112040E-008                  1.0000000000000000E+000                  8.3575241786205412E-001                  5.7882306680553928E+000                 -2.1494703004572564E+001                 -9.4568686021917170E+000                  5.7882306680553928E+000                  1.1423283002133191E+000                  5.7882208531334305E+000                 -2.1494703004572564E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1205580783865781E+034                  4.3544026690291949E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4581869042176701E+000                  5.7875609904742644E+000                  1.5006655232544177E+000                  3.0758002777790092E+000                  1.2936670445775924E-007                  7.6583725155139151E+000                  5.0532600595832811E-001                  1.6364461977021382E+001                  5.0532600595832811E-001                  7.6583725155139151E+000                  9.8590283694348357E-001                  6.0756487594599129E-001                  2.4405181293829576E+000                  2.1512975178975352E-001                  7.7633134878667953E-001                  9.5999012350169905E-005                  1.3871020944384733E-004                  8.9969762192610662E-004                  3.1835243382070679E-003                  1.4454233394362772E+001                  2.8747154402349775E+001                  6.3204982213388857E+052                                        0                                        0                                        6 
                                      52                                     1299                  3.8129768136598459E+006                  5.1577872531504587E+000                  4.3070633190050849E+001                  3.4932859707020341E+001                 -5.4546456636937934E+000                  2.5741001246244757E+001                  5.9697654610116124E-001                  9.0699593391363464E-008                  1.0000000000000000E+000                  9.9999808207272700E-001                  6.6337580169139609E-001                  9.0699593391363464E-008                  1.0000000000000000E+000                  8.4792278522308084E-001                  5.8043088789868333E+000                 -2.1157397087981298E+001                 -9.6329598612473966E+000                  5.8043088789868333E+000                  1.0217240372082856E+000                  5.8043017142036604E+000                 -2.1157397087981298E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0904829327533323E+034                  4.2886169194129409E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4038869711214943E+000                  5.8035422004450776E+000                  1.6172559944321765E+000                  2.8375586210089274E+000                  2.8107209965840830E-007                  7.6642850377937082E+000                  5.2103005799148205E-001                  1.6377743701604789E+001                  5.2103005799148205E-001                  7.6642850377937082E+000                  1.0274871142374353E+000                  5.9130851664214334E-001                  2.5949446887634866E+000                  1.8261703322166889E-001                  8.0884467303744045E-001                  9.7572000793709506E-005                  1.3596301662257545E-004                  8.9808219973776466E-004                  3.1808683089405679E-003                  1.3167562055259062E+001                  2.9533460362012743E+001                  5.6386787045969616E+052                                        0                                        0                                        6 
                                      53                                     1308                  3.9280243280499964E+006                  5.0608772401424025E+000                  4.2262911822119122E+001                  3.4924637866246520E+001                 -5.1536156680298122E+000                  2.5287480791212143E+001                  5.9734372818713011E-001                  9.2433029563743219E-008                  9.9915209820814321E-001                  9.9840331406735450E-001                  6.6151175415301722E-001                  9.2433029563743219E-008                  1.0000000000000000E+000                  8.6412813697128732E-001                  5.8171987017097839E+000                 -2.0844398095827206E+001                 -9.8999999999999986E+001                  5.8171987017097830E+000                  9.0184142604497197E-001                  5.8171934241923768E+000                 -2.0844398095827206E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0433740820530097E+034                  4.2098027664532626E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3288510523555166E+000                  5.8163277164482725E+000                  1.7737205899657302E+000                  2.5164075891680002E+000                  8.1236229654239540E-007                  7.6699200469381736E+000                  5.3659338282115343E-001                  1.6391460047410547E+001                  5.3659338282115343E-001                  7.6699200469381736E+000                  1.0666032325800718E+000                  5.7761250771379935E-001                  2.7410718188608194E+000                  1.5522501538860095E-001                  8.3623724993713999E-001                  9.9081612097336855E-005                  1.3350386552508922E-004                  8.9666532748926449E-004                  3.1785333762286336E-003                  1.1826780727242765E+001                  3.0073645249298366E+001                  4.7204605786096413E+052                                        0                                        0                                        6 
                                      54                                     1364                  4.0200623395621167E+006                  4.9639672271343462E+000                  4.0970557633428349E+001                  3.4911150325557330E+001                 -4.8525856723658309E+000                  2.4881146331377298E+001                  6.0631549179086175E-001                  9.5348689499452632E-008                  9.9900712939376313E-001                  9.9722355191402545E-001                  6.6862469908563948E-001                  9.5348689499452632E-008                  1.0000000000000000E+000                  8.9138575028893519E-001                  5.8257112612642210E+000                 -2.0558782559921212E+001                 -9.8999999999999986E+001                  5.8257112612642210E+000                  7.8412631437676994E-001                  5.8257073148620844E+000                 -2.0558782559921212E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9982496854181058E+034                  4.1244897736389237E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2310986681103762E+000                  5.8247607657260829E+000                  1.9734418830949161E+000                  2.1034774622204373E+000                  2.8301823958917506E-006                  7.6751427168588595E+000                  5.5324057567379803E-001                  1.6406100848115997E+001                  5.5324057567379803E-001                  7.6751427168588595E+000                  1.0999221701129449E+000                  5.6621005022357329E-001                  2.8759000047646976E+000                  1.3242010042229421E-001                  8.5904267308714177E-001                  1.0048909823968702E-004                  1.3131538365323422E-004                  8.9511535947269297E-004                  3.1759693378572776E-003                  1.0279465925969438E+001                  3.0339994791836112E+001                  3.6166137267611207E+052                                        0                                        0                                        6 
                                      55                                     1388                  4.0936927487718128E+006                  4.8670572141262900E+000                  3.8902790931523114E+001                  3.4888659209795421E+001                 -4.5515556767018497E+000                  2.4531164047377558E+001                  6.2979652809147846E-001                  1.0041667608540195E-007                  9.9920815116948769E-001                  9.9558051032111849E-001                  6.9108035215966523E-001                  1.0041667608540195E-007                  1.0000000000000000E+000                  9.3517945507635292E-001                  5.8299884039090557E+000                 -2.0301130360940356E+001                 -9.2350198525753591E+000                  5.8299884039090557E+000                  6.7021458900318431E-001                  5.8299853977496943E+000                 -2.0301130360940356E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9300153262461294E+034                  4.0285614267212029E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1191849537617324E+000                  5.8288028529783613E+000                  2.1992903554183418E+000                  1.6292894018116753E+000                  1.2954784335152114E-005                  7.6799089869040991E+000                  5.7086558458003511E-001                  1.6421268291721439E+001                  5.7086558458003511E-001                  7.6799089869040991E+000                  1.1280804823768269E+000                  5.5683665270101335E-001                  2.9970875491133091E+000                  1.1367330538574082E-001                  8.7778992401657907E-001                  1.0178067641055691E-004                  1.2939055040461854E-004                  8.9338666186069334E-004                  3.1730693828640015E-003                  8.2965478143733016E+000                  3.0273358470929686E+001                  2.5422549450702043E+052                                        0                                        0                                        7 
                                      56                                     1429                  4.1084188306137524E+006                  4.1680872097902713E+000                  3.8075684250761022E+001                  3.4879326167260572E+001                 -4.2505256810378684E+000                  2.4223313817728187E+001                  6.3446912203640848E-001                  5.1298998715587629E-008                  9.9841496324299728E-001                  9.9628932335046039E-001                  6.9252459940819622E-001                  5.1298998715587629E-008                  1.0000000000000000E+000                  9.5549407818098286E-001                  5.8293255208086734E+000                 -2.0247671601386347E+001                 -9.8999999999999986E+001                  5.8293255208086725E+000                  6.4381125779425008E-001                  5.8293226876463029E+000                 -2.0247671601386347E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9089983538474833E+034                  3.9973347403438828E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0526588698521548E+000                  5.8276303697269318E+000                  2.3317562816117818E+000                  1.3550245068899476E+000                  1.2182125118628827E-004                  7.6808941456856221E+000                  5.7543980689308372E-001                  1.6424873015231778E+001                  5.7543980689308372E-001                  7.6808941456856221E+000                  1.1339506538331707E+000                  5.5492292082676486E-001                  3.0230963421482993E+000                  1.0984584163874636E-001                  8.8161748209677193E-001                  1.0204827653558551E-004                  1.2899271930294910E-004                  8.9234322036673872E-004                  3.1712027970668940E-003                  7.6040736000196416E+000                  3.0146008432554378E+001                  2.0707045290108415E+052                                        2                                        0                                        6 
                                      57                                     1427                  4.1201996960873036E+006                  4.0711771967822150E+000                  3.6752313561541676E+001                  3.4863963133718777E+001                 -3.9494956853738876E+000                  2.4149887596037232E+001                  6.5637921479464612E-001                  5.3146163581097028E-008                  9.9900814132978510E-001                  9.9613333369994317E-001                  7.0857227415650925E-001                  5.3146163581097028E-008                  1.0000000000000000E+000                  9.4280021228123034E-001                  5.8257449724143902E+000                 -2.0209918772784121E+001                 -9.9339898569113778E+000                  5.8257449724143902E+000                  6.2076943318436373E-001                  5.8257422634073937E+000                 -2.0209918772784121E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8754297323014371E+034                  3.9497277701397204E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0429077175738160E+000                  5.8233131399129023E+000                  2.3490999712614453E+000                  1.3049740940488248E+000                  2.7937970154458513E-004                  7.6815533866824497E+000                  5.8058734275539603E-001                  1.6428169098631219E+001                  5.8058734275539603E-001                  7.6815533866824497E+000                  1.1387145807578001E+000                  5.5339200604823469E-001                  3.0442296941790321E+000                  1.0678401208267824E-001                  8.8467938129783341E-001                  1.0222871737970010E-004                  1.2867617262524517E-004                  8.8545943170270224E-004                  3.1582424412035241E-003                  6.5771381049201008E+000                  2.9861222762299601E+001                  1.6899760731886392E+052                                        2                                        0                                        8 
                                      57                                     1427                  4.1084188328607739E+006                 -2.6483927208334275E+000                  3.8075575385848097E+001                  3.4879324925536373E+001                 -1.3147193496259659E+000                  2.4149887596031590E+001                  6.3356769984302108E-001                  5.1299145265026880E-008                  9.9729525802229180E-001                  9.9611735682861990E-001                  6.8394686454282283E-001                  5.1299145265026880E-008                  1.0000000000000000E+000                  9.5549681011027265E-001                  5.8297250075115796E+000                 -2.0246488587352324E+001                 -9.3319298655834153E+000                  5.8297250075115796E+000                  6.4409731851571006E-001                  5.8297221750890609E+000                 -2.0246488587352324E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9094594061195273E+034                  3.9977443535600212E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1675600938988797E+000                  6.0817725687684732E+000                  2.2290249330391028E+000                  1.5604859623111065E+000                  3.8647883146119016E-001                  7.6809180289458903E+000                  5.7551615875452355E-001                  1.6424971544738355E+001                  5.7551615875452355E-001                  7.6809180289458903E+000                  1.1339445140206481E+000                  5.5492292052836278E-001                  3.0230963462378084E+000                  1.0984584104188788E-001                  8.8161748269431262E-001                  1.0204828025526487E-004                  1.2899271923502584E-004                  8.9234321046477341E-004                  3.1712027790221256E-003                  7.6039956512886642E+000                  3.0145978474569826E+001                  2.0648470904829015E+052                                       12                                        4                                        6 
                                      58                                     1401                  4.1084188337595821E+006                 -3.0463327295054650E+000                  3.8075513675213415E+001                  3.4879324221657058E+001                 -1.1633072574329031E+000                  2.4226384513898850E+001                  6.3447196441219023E-001                  5.1299228531753727E-008                  9.9729687438192549E-001                  9.9609164700428443E-001                  6.8394797304513910E-001                  5.1299228531753727E-008                  1.0000000000000000E+000                  9.5549835872535083E-001                  5.8297504932452622E+000                 -2.0246411446238074E+001                 -9.8999999999999986E+001                  5.8297504932452622E+000                  6.4413808651128002E-001                  5.8297476607230720E+000                 -2.0246411446238074E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9094885189043229E+034                  3.9977695948082413E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1804364093337441E+000                  6.0599765790020186E+000                  2.1923743072861472E+000                  1.6337865099377047E+000                  4.2929421433574877E-001                  7.6809194508659830E+000                  5.7552209970145363E-001                  1.6424978107008901E+001                  5.7552209970145363E-001                  7.6809194508659830E+000                  1.1339441435842856E+000                  5.5492292204764715E-001                  3.0230963257257040E+000                  1.0984584408045246E-001                  8.8161747951776159E-001                  1.0204745360714361E-004                  1.2899272083030254E-004                  8.9234320858484176E-004                  3.1712027755962475E-003                  7.6039514682074296E+000                  3.0145961490174589E+001                  2.0623131610674479E+052                                       13                                        4                                        6 
