                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    6700                                     1444                  5.0000000000000000E+001                  8.8000000000000005E-003                  4.4469547355218930E+006                  8.7700218113818129E-001                  1.0411638583879134E+004                  7.5150919646225090E+005                  2.6680122415332312E+002                 -6.0224994260487463E+000                  4.9596809075527578E-017                  0.0000000000000000E+000                  9.9147689524837246E-001                  1.6496947373698456E-004                  5.5303185369477252E-003                  1.0431167683325926E-004                  9.2376237936330277E-004                  3.6303416272701710E+001                 -8.2803774668431016E-006                  4.7724626446854446E+000                  8.8900060357830637E-006                  3.1221175598132305E+001                  4.9161596571233365E-003                  2.0081231843086600E-001                  5.1681237542896535E-003                  3.3535730167566301E-002                  2.2721908175848032E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6303381171203959E+001                  2.4333243679248741E+002                  3.6303152385209998E+001                  2.0808431381856553E+002                  7.2417170273334486E+006                  1.5429519887772258E+002                  4.8307347992015252E+005                  6.4860250748729602E+004                  6.4860247426976006E+004                  2.3456495083703114E-004                  4.4188542931205529E+003                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    omega                                    v_rot 
                                       1                  3.6303416272701710E+001                  2.4261878179049816E+000                  4.0175192517150569E+000                 -1.1485940967014502E+001                  1.5274828782049776E+000                  6.8928941025600854E-001                  3.0200870911619820E-001                  8.7018806277932015E-003                  7.4411232437363097E-010                  1.3817296441753874E-001 
                                       2                  3.6303416272683556E+001                  2.4261877582347511E+000                  4.0175198011759568E+000                 -1.1485937132927219E+001                  1.5274853404907798E+000                  6.8928941025600854E-001                  3.0200870911619820E-001                  8.7018806277932015E-003                  7.4411232437363097E-010                  1.3817294543315733E-001 
                                       3                  3.6303416272642188E+001                  2.4261876222261334E+000                  4.0175211074985766E+000                 -1.1485928017757654E+001                  1.5274911944599052E+000                  6.8928941025600854E-001                  3.0200870911619820E-001                  8.7018806277932015E-003                  7.4411232438412872E-010                  1.3817290216329645E-001 
                                       4                  3.6303416272542044E+001                  2.4261872930211190E+000                  4.0175240012888933E+000                 -1.1485907826749834E+001                  1.5275041621750640E+000                  6.8928941025600854E-001                  3.0200870911619820E-001                  8.7018806277932015E-003                  7.4411232444449202E-010                  1.3817279743636809E-001 
                                       5                  3.6303416272328683E+001                  2.4261865917014189E+000                  4.0175280605530101E+000                 -1.1485879505719467E+001                  1.5275223524626551E+000                  6.8928941025600854E-001                  3.0200870911619820E-001                  8.7018806277932015E-003                  7.4411232473699218E-010                  1.3817257436275668E-001 
                                       6                  3.6303416272102261E+001                  2.4261858474885964E+000                  4.0175341693961464E+000                 -1.1485836890869944E+001                  1.5275497266965348E+000                  6.8928941025600854E-001                  3.0200870911619820E-001                  8.7018806277932015E-003                  7.4411232529302619E-010                  1.3817233769183995E-001 
                                       7                  3.6303416271666840E+001                  2.4261844164397632E+000                  4.0175479136462400E+000                 -1.1485741038012701E+001                  1.5276113132263487E+000                  6.8928941025600854E-001                  3.0200870911619820E-001                  8.7018806277932015E-003                  7.4411232836756089E-010                  1.3817188297020278E-001 
                                       8                  3.6303416270613120E+001                  2.4261809540073305E+000                  4.0175794710202268E+000                 -1.1485521086071561E+001                  1.5277527056095905E+000                  6.8928941025600854E-001                  3.0200870911619820E-001                  8.7018806277932015E-003                  7.4411237106126511E-010                  1.3817078932059387E-001 
                                       9                  3.6303416268247325E+001                  2.4261731838611782E+000                  4.0176530951952509E+000                 -1.1485008655471566E+001                  1.5280825058235386E+000                  6.8928941025600854E-001                  3.0200870911619820E-001                  8.7018806277932015E-003                  7.4411266825249631E-010                  1.3816837245379132E-001 
