                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9575      2.5000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                   total_angular_momentum                              num_retries                              num_backups                                num_iters 
                                      26                                     1153                  1.1396618268926697E+004                  3.2751661149678957E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.2366315964217613E+001                  4.9363935018221550E-001                  7.8131861689691442E-008                  9.9999999649174609E-001                  9.9999997687958386E-001                  4.9363935018221550E-001                  7.8131861689691442E-008                  9.9999999649174609E-001                  9.9999997687958386E-001                  4.8764852875839813E+000                 -2.6728311287777544E+001                 -2.9814470682384392E-001                  4.8764881926289831E+000                  1.8809123238253158E+000                  4.8760463216561067E+000                 -2.6728311287777544E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3614946749971421E+034                  2.1905640151129456E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5811687638784369E+000                  4.8761663459171087E+000                  7.9900448165430682E-001                  4.2378203987765488E+000                  1.3140240022114120E-009                  7.5768116749671188E+000                  6.2903015733721190E-001                  1.6429308065323344E+001                  6.2903015733721190E-001                  7.5768116749671188E+000                  6.1548314032948537E-001                  8.5918855751157930E-001                  1.2721446940427590E+000                  7.1843936559980681E-001                  2.6720062761003566E-001                  4.9761874555785558E-005                  6.2904670093852453E-003                  2.3825110413126403E-003                  6.5335199888289465E-003                  1.7972172449663649E+001                  6.6700379718862850E+000                  0.0000000000000000E+000                                        0                                        0                                        3 
                                      27                                     1153                  1.3657861922712038E+004                  3.3543473610155203E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.2334424831693095E+001                  4.9227289133273050E-001                  7.8131861523102124E-008                  9.9999999649174609E-001                  9.9999997685058950E-001                  4.9227289133273050E-001                  7.8131861523102124E-008                  9.9999999649174609E-001                  9.9999997685058950E-001                  4.8776446231742234E+000                 -2.6731617647060443E+001                 -2.9975830990049440E-001                  4.8776475097298748E+000                  1.8766545841768139E+000                  4.8772111013003627E+000                 -2.6731617647060443E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3622207197591717E+034                  2.1910763273431053E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5811438137113845E+000                  4.8764710846241499E+000                  7.9920675134193275E-001                  4.2374158594012972E+000                  8.2177973330466954E-010                  7.5767423538715608E+000                  6.2878578728461021E-001                  1.6428963103010787E+001                  6.2878578728461021E-001                  7.5767423538715608E+000                  6.1555078095493010E-001                  8.5911763871308233E-001                  1.2723155741405483E+000                  7.1829752979362271E-001                  2.6734567267504628E-001                  5.0047621330660632E-005                  6.2653027653076674E-003                  2.3825110413126407E-003                  6.5335199888289456E-003                  1.7970421764699054E+001                  6.6718281083813782E+000                  0.0000000000000000E+000                                        0                                        0                                        3 
                                      28                                     1153                  1.6371354307254443E+004                  3.4335286070631450E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.2290103620020780E+001                  4.9090643248324561E-001                  7.8131861467365702E-008                  9.9999999649174609E-001                  9.9999997681839425E-001                  4.9090643248324561E-001                  7.8131861467365702E-008                  9.9999999649174609E-001                  9.9999997681839425E-001                  4.8781412446280399E+000                 -2.6738289242083166E+001                 -3.0270486959017490E-001                  4.8781441083890060E+000                  1.8743187688800407E+000                  4.8777105423499147E+000                 -2.6738289242083166E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3624544100170384E+034                  2.1911645660610099E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5810594238344322E+000                  4.8765664097757400E+000                  7.9942319367163173E-001                  4.2369829747418990E+000                  7.3327131585377318E-010                  7.5766115911270537E+000                  6.2833898975227886E-001                  1.6428349889351093E+001                  6.2833898975227886E-001                  7.5766115911270537E+000                  6.1563225524120013E-001                  8.5903221921723449E-001                  1.2725214748764060E+000                  7.1812669300895504E-001                  2.6752032449654184E-001                  5.0379010594920584E-005                  6.2353576243757494E-003                  2.3825110413126407E-003                  6.5335199888289456E-003                  1.7968318949856791E+001                  6.6739776877871355E+000                  0.0000000000000000E+000                                        0                                        0                                        3 
                                      29                                     1153                  1.9627545168705332E+004                  3.5127098531107697E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.2236829619234406E+001                  4.8817351478427601E-001                  7.8131861406916401E-008                  9.9999999649174609E-001                  9.9999997677663799E-001                  4.8817351478427601E-001                  7.8131861406916401E-008                  9.9999999649174609E-001                  9.9999997677663799E-001                  4.8783303697910325E+000                 -2.6747368019033015E+001                 -3.0664307317909273E-001                  4.8783332064651752E+000                  1.8724931637851296E+000                  4.8779016619353959E+000                 -2.6747368019033015E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3624372218245150E+034                  2.1910158829908640E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5809399043700827E+000                  4.8766179467336084E+000                  7.9968800107926441E-001                  4.2364533599266334E+000                  7.4820956733563976E-010                  7.5764357476371451E+000                  6.2774535113662433E-001                  1.6427537586604004E+001                  6.2774535113662433E-001                  7.5764357476371451E+000                  6.1573032085779866E-001                  8.5892940959310915E-001                  1.2727694095268309E+000                  7.1792107652468706E-001                  2.6773046485288315E-001                  5.0767982548908490E-005                  6.1998312239441890E-003                  2.3825110413126407E-003                  6.5335199888289499E-003                  1.7965795052612460E+001                  6.6765568795295991E+000                  0.0000000000000000E+000                                        0                                        0                                        3 
                                      30                                     1153                  2.3534974202446396E+004                  3.5918910991583948E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.2187140436806997E+001                  4.8542171756719987E-001                  7.8131861244823134E-008                  9.9999999649174609E-001                  9.9999997672359153E-001                  4.8542171756719987E-001                  7.8131861244823134E-008                  9.9999999649174609E-001                  9.9999997672359153E-001                  4.8784124146911338E+000                 -2.6758443565503832E+001                 -3.1143889806985708E-001                  4.8784152196829336E+000                  1.8705193377425053E+000                  4.8779857324593729E+000                 -2.6758443565503832E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3623131092968968E+034                  2.1907507682413565E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5807941664689134E+000                  4.8766793892045532E+000                  8.0001019811707597E-001                  4.2358089658510103E+000                  7.5938626613529961E-010                  7.5762215271756101E+000                  6.2702258192654359E-001                  1.6426548998153898E+001                  6.2702258192654359E-001                  7.5762215271756101E+000                  6.1584865434311764E-001                  8.5880535801696956E-001                  1.2730687374998888E+000                  7.1767297678566078E-001                  2.6798392957692840E-001                  5.1227769233081505E-005                  6.1576899052128257E-003                  2.3825110413126407E-003                  6.5335199888289447E-003                  1.7962766613826179E+001                  6.6796505166200415E+000                  0.0000000000000000E+000                                        0                                        0                                        3 
                                      31                                     1153                  2.8223889042935676E+004                  3.6710723452060194E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.2139647016613123E+001                  4.8542171756719982E-001                  7.8131861192617118E-008                  9.9999999649174609E-001                  9.9999997665918361E-001                  4.8542171756719982E-001                  7.8131861192617118E-008                  9.9999999649174609E-001                  9.9999997665918361E-001                  4.8784862544222536E+000                 -2.6771325795736992E+001                 -3.1704432575707053E-001                  4.8784890229720981E+000                  1.8685728371424619E+000                  4.8780615534774006E+000                 -2.6771325795736992E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3621154410742314E+034                  2.1903600759885924E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5806225475574642E+000                  4.8767852958366458E+000                  8.0040638925601992E-001                  4.2350165835731222E+000                  7.7907404702354197E-010                  7.5759714971024685E+000                  6.2619221906017153E-001                  1.6425403685494157E+001                  6.2619221906017153E-001                  7.5759714971024685E+000                  6.1599064363278044E-001                  8.5865651638148832E-001                  1.2734281201736597E+000                  7.1737529760088581E-001                  2.6828791723304762E-001                  5.1767582413277952E-005                  6.1081301789258271E-003                  2.3825110413126403E-003                  6.5335199888289456E-003                  1.7959132990290783E+001                  6.6833608035327225E+000                  0.0000000000000000E+000                                        0                                        0                                        3 
                                      32                                     1152                  3.3850586851522807E+004                  3.7502535912536445E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.2099771047870224E+001                  4.8266992035012379E-001                  7.8131861248018169E-008                  9.9999999649174609E-001                  9.9999997658119932E-001                  4.8266992035012379E-001                  7.8131861248018169E-008                  9.9999999649174609E-001                  9.9999997658119932E-001                  4.8785722318958884E+000                 -2.6786249415765564E+001                 -3.2356999499307210E-001                  4.8785749586170022E+000                  1.8661029288130178E+000                  4.8781500242489075E+000                 -2.6786249415765564E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3619054432357477E+034                  2.1899413693681650E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5804242757227795E+000                  4.8769146386550011E+000                  8.0086760433456838E-001                  4.2340941534160255E+000                  7.5683753046143164E-010                  7.5756811050314434E+000                  6.2521399511746478E-001                  1.6424058693922294E+001                  6.2521399511746478E-001                  7.5756811050314434E+000                  6.1616198035831848E-001                  8.5847692323802993E-001                  1.2738620957097746E+000                  7.1701611621936023E-001                  2.6865453262579958E-001                  5.2403579419512878E-005                  6.0497230085630703E-003                  2.3825110413126407E-003                  6.5335199888289456E-003                  1.7954773322651686E+001                  6.6878102854133985E+000                  0.0000000000000000E+000                                        0                                        0                                        3 
                                      33                                     1152                  4.0602624221827369E+004                  3.8294348373012692E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.2057731719565641E+001                  4.8128463891865253E-001                  7.8131861188869898E-008                  9.9999999649174609E-001                  9.9999997649093819E-001                  4.8128463891865253E-001                  7.8131861188869898E-008                  9.9999999649174609E-001                  9.9999997649093819E-001                  4.8786791755693395E+000                 -2.6803375741559059E+001                 -3.3111215753159179E-001                  4.8786818546860840E+000                  1.8632422305972201E+000                  4.8782598445257159E+000                 -2.6803375741559059E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3616571700261124E+034                  2.1894410580071640E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5801932943602832E+000                  4.8770705889552399E+000                  8.0140754220967936E-001                  4.2330142776658040E+000                  7.3955144656164309E-010                  7.5753464077017485E+000                  6.2408407097368224E-001                  1.6422501300206534E+001                  6.2408407097368224E-001                  7.5753464077017485E+000                  6.1636873860513464E-001                  8.5826021851441903E-001                  1.2743862424947927E+000                  7.1658271257406092E-001                  2.6909666178134484E-001                  5.3149609305679921E-005                  5.9811630046885719E-003                  2.3825110413126407E-003                  6.5335199888289456E-003                  1.7949542545809066E+001                  6.6931458603984737E+000                  0.0000000000000000E+000                                        0                                        0                                        3 
                                      34                                     1151                  4.8705069066192846E+004                  3.9086160833488939E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.2016327636427174E+001                  4.7989935748718104E-001                  7.8131861025478963E-008                  9.9999999649174620E-001                  9.9999997638076710E-001                  4.7989935748718104E-001                  7.8131861025478963E-008                  9.9999999649174620E-001                  9.9999997638076710E-001                  4.8788236517861820E+000                 -2.6822768276176138E+001                 -3.3973100801169193E-001                  4.8788262773848219E+000                  1.8601353897685797E+000                  4.8784074498141381E+000                 -2.6822768276176138E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3613652488901123E+034                  2.1889554514586436E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5799271856347579E+000                  4.8772755779227630E+000                  8.0204225414449060E-001                  4.2317448537961813E+000                  7.2583982074779441E-010                  7.5749652434986237E+000                  6.2279737586126327E-001                  1.6420720271907296E+001                  6.2279737586126327E-001                  7.5749652434986237E+000                  6.1661755343454772E-001                  8.5799945685246981E-001                  1.2750176576245587E+000                  7.1606119599760054E-001                  2.6962834597790103E-001                  5.4018266114545361E-005                  5.9012657515956080E-003                  2.3825110413126403E-003                  6.5335199888289456E-003                  1.7943266385017530E+001                  6.6995437757282303E+000                  0.0000000000000000E+000                                        0                                        0                                        3 
                                      35                                     1149                  5.8428002879431413E+004                  3.9877973293965190E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.1967959672285385E+001                  4.7851407605570978E-001                  7.8131861077458026E-008                  9.9999999649174620E-001                  9.9999997624468928E-001                  4.7851407605570978E-001                  7.8131861077458026E-008                  9.9999999649174620E-001                  9.9999997624468928E-001                  4.8790165825567406E+000                 -2.6844518749677682E+001                 -3.4950457630282344E-001                  4.8790191485875676E+000                  1.8566216687128920E+000                  4.8786039193841919E+000                 -2.6844518749677682E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3610380463542313E+034                  2.1885047143231021E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5796232479559889E+000                  4.8775360857032650E+000                  8.0278038339228186E-001                  4.2302685953005987E+000                  7.0495940850616462E-010                  7.5745348379255608E+000                  6.2133747330233380E-001                  1.6418693126302404E+001                  6.2133747330233380E-001                  7.5745348379255608E+000                  6.1691700272562544E-001                  8.5768566019177306E-001                  1.2757785048494259E+000                  7.1543361043582709E-001                  2.7026772154625001E-001                  5.5024875607968124E-005                  5.8086149366396375E-003                  2.3825110413126407E-003                  6.5335199888289465E-003                  1.7935735476994481E+001                  6.7072154434632001E+000                  0.0000000000000000E+000                                        0                                        0                                        4 
                                      36                                     1149                  7.0095523455317700E+004                  4.0669785754441437E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.1898431573965594E+001                  4.7573419176755272E-001                  7.8131861021728380E-008                  9.9999999635145609E-001                  9.9999997608837421E-001                  4.7573419176755272E-001                  7.8131861021728380E-008                  9.9999999635145609E-001                  9.9999997608837421E-001                  4.8792542415204592E+000                 -2.6868703818696435E+001                 -3.6051296671870481E-001                  4.8792567419570911E+000                  1.8526379200262408E+000                  4.8788455719431978E+000                 -2.6868703818696435E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3606798871907000E+034                  2.1879985037648790E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5792779251596283E+000                  4.8778462612603235E+000                  8.0362611676353013E-001                  4.2285771285581024E+000                  6.7479436306762566E-010                  7.5740525105711090E+000                  6.1968410436844712E-001                  1.6416393461429628E+001                  6.1968410436844712E-001                  7.5740525105711090E+000                  6.1727741551355864E-001                  8.5730801986952787E-001                  1.2766955974836072E+000                  7.1467833859136543E-001                  2.7103658987651397E-001                  5.6184764766026585E-005                  5.7017639900274536E-003                  2.3825110413126412E-003                  6.5335199888289447E-003                  1.7926698519585610E+001                  6.7164142409229219E+000                  0.0000000000000000E+000                                        0                                        0                                        4 
                                      37                                     1149                  8.4096548146381232E+004                  4.1461598214917679E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.1838283729279933E+001                  4.7294498605418128E-001                  7.8131860739231087E-008                  9.9999999635145609E-001                  9.9999997591114387E-001                  4.7294498605418128E-001                  7.8131860739231087E-008                  9.9999999635145609E-001                  9.9999997591114387E-001                  4.8795413205789213E+000                 -2.6895360537845644E+001                 -3.7284029904488897E-001                  4.8795437494332976E+000                  1.8479791935913557E+000                  4.8791372807406743E+000                 -2.6895360537845644E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3602889088809593E+034                  2.1874319263653833E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5788864824642870E+000                  4.8782070155471056E+000                  8.0458937929760477E-001                  4.2266506034899534E+000                  6.4230167239419491E-010                  7.5735157234184705E+000                  6.1782010518885533E-001                  1.6413795712774647E+001                  6.1782010518885533E-001                  7.5735157234184705E+000                  6.1771250686690793E-001                  8.5685218518616846E-001                  1.2778046619825103E+000                  7.1376667909237712E-001                  2.7196387841649017E-001                  5.7517002085130264E-005                  5.5789374659401883E-003                  2.3825110413126407E-003                  6.5335199888289491E-003                  1.7915853671160932E+001                  6.7274439988435324E+000                  0.0000000000000000E+000                                        0                                        0                                        4 
                                      38                                     1148                  1.0089777777565748E+005                  4.2253410675393930E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.1800142322918919E+001                  4.7155038319749543E-001                  7.8131860572419859E-008                  9.9999999635145609E-001                  9.9999997571133326E-001                  4.7155038319749543E-001                  7.8131860572419859E-008                  9.9999999635145609E-001                  9.9999997571133326E-001                  4.8799196801587978E+000                 -2.6924215304336030E+001                 -3.8646917060643082E-001                  4.8799220319257577E+000                  1.8427662774730591E+000                  4.8795208111188382E+000                 -2.6924215304336030E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3598507806741072E+034                  2.1867677387980298E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5784464197469363E+000                  4.8786642231125459E+000                  8.0569810851502588E-001                  4.2244331450551105E+000                  6.1807432594882347E-010                  7.5729268541116879E+000                  6.1575992333860929E-001                  1.6410906580302811E+001                  6.1575992333860929E-001                  7.5729268541116879E+000                  6.1823786796610303E-001                  8.5630184723109104E-001                  1.2791466464622008E+000                  7.1266601404389551E-001                  2.7308239058135525E-001                  5.9037139021026452E-005                  5.4386787807816543E-003                  2.3825110413126407E-003                  6.5335199888289482E-003                  1.7902837170830058E+001                  6.7406703635233489E+000                  0.0000000000000000E+000                                        0                                        0                                        4 
                                      39                                     1148                  1.2105925333078898E+005                  4.3045223135870181E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.1757513033953980E+001                  4.7014652479811286E-001                  7.8131860521348894E-008                  9.9999999635145609E-001                  9.9999997548492026E-001                  4.7014652479811286E-001                  7.8131860521348894E-008                  9.9999999635145609E-001                  9.9999997548492026E-001                  4.8804241638043031E+000                 -2.6954805305036235E+001                 -4.0131394907780793E-001                  4.8804264339046934E+000                  1.8371508594144792E+000                  4.8800308785760320E+000                 -2.6954805305036235E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3593731986801840E+034                  2.1859974490508008E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5779581084082022E+000                  4.8792542022309169E+000                  8.0696972075168083E-001                  4.2218899205818010E+000                  5.9288672781191808E-010                  7.5722916725075642E+000                  6.1351624891531731E-001                  1.6407735888913660E+001                  6.1351624891531731E-001                  7.5722916725075642E+000                  6.1887053905233103E-001                  8.5563918731418243E-001                  1.2807668094311491E+000                  7.1134070589867648E-001                  2.7442787777396460E-001                  6.0754548243796439E-005                  5.2800946851419943E-003                  2.3825110413126403E-003                  6.5335199888289456E-003                  1.7887210291043903E+001                  6.7565338082021151E+000                  0.0000000000000000E+000                                        0                                        0                                        4 
                                      40                                     1148                  1.4525302399694675E+005                  4.3837035596346423E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.1696372536123240E+001                  4.6593494959996529E-001                  7.8131860465615860E-008                  9.9999999635145609E-001                  9.9999997522410577E-001                  4.6593494959996529E-001                  7.8131860465615860E-008                  9.9999999635145609E-001                  9.9999997522410577E-001                  4.8810075186434645E+000                 -2.6986984720795895E+001                 -4.1743159363895133E-001                  4.8810097031035147E+000                  1.8307369473365598E+000                  4.8806205219771108E+000                 -2.6986984720795895E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3588873492503759E+034                  2.1851784077405954E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5774170653458235E+000                  4.8799197857201069E+000                  8.0838459862103274E-001                  4.2190601648430972E+000                  5.5198878146264828E-010                  7.5716100931015555E+000                  6.1104133397895233E-001                  1.6404231337762909E+001                  6.1104133397895233E-001                  7.5716100931015555E+000                  6.1963485365268112E-001                  8.5483875795773157E-001                  1.2827299799239225E+000                  7.0973985958057650E-001                  2.7605143005586602E-001                  6.2685406010047076E-005                  5.1016546069994435E-003                  2.3825110413126407E-003                  6.5335199888289456E-003                  1.7868446836437268E+001                  6.7755618054454443E+000                  0.0000000000000000E+000                                        0                                        0                                        4 
                                      41                                     1146                  1.7428554879633611E+005                  4.4628848056822674E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.1583267344097930E+001                  4.6310886266626411E-001                  7.8131860405164866E-008                  9.9999999621116598E-001                  9.9999997492325232E-001                  4.6310886266626411E-001                  7.8131860405164866E-008                  9.9999999621116598E-001                  9.9999997492325232E-001                  4.8817575625511083E+000                 -2.7019850206104923E+001                 -4.3463425745737250E-001                  4.8817596585519043E+000                  1.8236727908423562E+000                  4.8813774698131178E+000                 -2.7019850206104923E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3583645340342521E+034                  2.1842333068368900E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5768222369273568E+000                  4.8807532026588660E+000                  8.0999096392734571E-001                  4.2158474342304713E+000                  5.2461826173630556E-010                  7.5708936637466904E+000                  6.0839072001939121E-001                  1.6400440562579512E+001                  6.0839072001939121E-001                  7.5708936637466904E+000                  6.2055856965673228E-001                  8.5387153811549577E-001                  1.2851111414169913E+000                  7.0780543271857144E-001                  2.7801119894503540E-001                  6.4839368042376029E-005                  4.9025038026114633E-003                  2.3825110413126412E-003                  6.5335199888289499E-003                  1.7845909255062622E+001                  6.7983928096196315E+000                  0.0000000000000000E+000                                        0                                        0                                        4 
                                      42                                     1146                  2.0912457855560331E+005                  4.5420660517298925E+000                  3.4696618459232219E+001                 -9.8999999999999986E+001                  1.1511644602996675E+001                  4.6028277573256260E-001                  7.8131860131886666E-008                  9.9999999621116598E-001                  9.9999997458419454E-001                  4.6028277573256260E-001                  7.8131860131886666E-008                  9.9999999621116598E-001                  9.9999997458419454E-001                  4.8827061173152364E+000                 -2.7052519617584618E+001                 -4.5275726487246770E-001                  4.8827081232644165E+000                  1.8159180764524858E+000                  4.8823335690621867E+000                 -2.7052519617584618E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3578227631675700E+034                  2.1831654982093533E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5761734839753379E+000                  4.8817836717025429E+000                  8.1180370435322202E-001                  4.2122219533787186E+000                  4.9584133582668820E-010                  7.5701535664889956E+000                  6.0557653704622316E-001                  1.6396372217935376E+001                  6.0557653704622316E-001                  7.5701535664889956E+000                  6.2167550897957158E-001                  8.5270217126134074E-001                  1.2880028727085682E+000                  7.0546671191276500E-001                  2.8037796134651888E-001                  6.7222227597515542E-005                  4.6821458390185625E-003                  2.3825110413126407E-003                  6.5335199888289465E-003                  1.7818826557995514E+001                  6.8257981529618714E+000                  0.0000000000000000E+000                                        0                                        0                                        4 
