                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9575      6.0000000000000000E+001      8.8000000000000005E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      18                                      975                  9.3586086406712855E+002                  1.8641473625649883E+000                  5.9999387881902905E+001                  3.5076825270262695E+001                 -6.0250423006448299E+000                  4.7710400447384082E+001                  7.9346349620629986E-001                  7.8130588332392392E-008                  9.9999999890832991E-001                  9.9999998906930077E-001                  8.3291508280977078E-001                  7.8130588332392392E-008                  9.9999999890832991E-001                  9.9999998906930077E-001                  5.8479011771561087E+000                 -2.3692912809712475E+001                 -9.8999999999999986E+001                  5.8479011771561087E+000                  3.1218580160177734E+000                  5.8470843136052242E+000                 -2.3692912809712475E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6248779725611454E+034                  6.6028780903486563E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6949685898527056E+000                  5.6637283508760188E+000                  9.6518583218522391E-001                  4.2856645087451888E+000                  3.6889976670867420E-006                  0.0000000000000000E+000                  7.6398235817591704E+000                  4.2354846140233837E-001                  1.6397243552785550E+001                  4.2354846140233837E-001                  7.6398235817591704E+000                  6.0916848905525345E-001                  8.6227897272307774E-001                  1.2630891156553241E+000                  7.2455789458943265E-001                  2.6646145140288158E-001                  4.2928853079648561E-005                  3.6007682539231679E-003                  1.5143086687572816E-003                  4.1185965080215497E-003                  4.3478428435463513E+001                  1.5982382034522757E+001                                        0                                        0                                        5 
                                      19                                      980                  1.0156290590565125E+003                  1.9018297648603124E+000                  5.9999310501194763E+001                  3.5076824710156380E+001                 -6.0131970650475806E+000                  4.7256569706481478E+001                  7.8499057797730021E-001                  7.8130689251665331E-008                  9.9999999890255353E-001                  9.9999998873239915E-001                  8.2940496751316661E-001                  7.8130689251665331E-008                  9.9999999890255353E-001                  9.9999998873239915E-001                  5.8262418873919088E+000                 -2.3758508078937009E+001                 -9.8999999999999986E+001                  5.8262418873919088E+000                  3.0399093498283452E+000                  5.8255309895854834E+000                 -2.3758508078937009E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5830978816017357E+034                  6.5601422415151644E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6945847033213601E+000                  5.6686400190822672E+000                  9.6840943935104029E-001                  4.2792167343072389E+000                  3.4688244339074473E-006                  0.0000000000000000E+000                  7.6385576947640352E+000                  4.1990934021727416E-001                  1.6392243755879335E+001                  4.1990934021727416E-001                  7.6385576947640352E+000                  6.0926975021056506E-001                  8.6227348561485684E-001                  1.2631021564304601E+000                  7.2454692754355821E-001                  2.6647265254692798E-001                  4.2773067304656015E-005                  3.5988598478062946E-003                  1.5143086687572816E-003                  4.1185965080215488E-003                  4.3477824056131283E+001                  1.5982921416690811E+001                                        0                                        0                                        5 
                                      20                                      972                  1.1020455612758915E+003                  1.9365966838964679E+000                  5.9999224481928806E+001                  3.5076824087520571E+001                 -6.0020009516911701E+000                  4.6805365888326406E+001                  7.7846516031491020E-001                  7.8130801606235423E-008                  9.9999999888178692E-001                  9.9999998835306636E-001                  8.2093783590663061E-001                  7.8130801606235423E-008                  9.9999999888178692E-001                  9.9999998835306636E-001                  5.8067835956630880E+000                 -2.3817561634444658E+001                 -9.8999999999999986E+001                  5.8067835956630880E+000                  2.9594873214180355E+000                  5.8061658682648583E+000                 -2.3817561634444658E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5453728505694022E+034                  6.5357254082747100E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6942288337109757E+000                  5.6732434684759143E+000                  9.7142290326863345E-001                  4.2731891838362417E+000                  3.2746877671896782E-006                  0.0000000000000000E+000                  7.6374195662475852E+000                  4.1665125726934765E-001                  1.6387756956987513E+001                  4.1665125726934765E-001                  7.6374195662475852E+000                  6.0936155307248197E-001                  8.6226774504007020E-001                  1.2631157995915936E+000                  7.2453545266106079E-001                  2.6648437184901091E-001                  4.2635605919977896E-005                  3.5968716190906175E-003                  1.5143086687572822E-003                  4.1185965080215480E-003                  4.3477193721482749E+001                  1.5983478585965786E+001                                        0                                        0                                        5 
                                      21                                      969                  1.1953333697336041E+003                  1.9698248906328575E+000                  5.9999129353475631E+001                  3.5076823398948420E+001                 -5.9915144556374367E+000                  4.6380601075985275E+001                  7.7252988848625825E-001                  7.8130925285080366E-008                  9.9999999884828450E-001                  9.9999998799531475E-001                  8.1595151272706834E-001                  7.8130925285080366E-008                  9.9999999884828450E-001                  9.9999998799531475E-001                  5.7895282071513394E+000                 -2.3870057988918170E+001                 -9.8999999999999986E+001                  5.7895282071513394E+000                  2.8812718841657987E+000                  5.7889914271208172E+000                 -2.3870057988918170E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5042003950470113E+034                  6.5075066435616739E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6939052112204429E+000                  5.6775345102051151E+000                  9.7421566911429869E-001                  4.2676029635727604E+000                  3.0961047656815207E-006                  0.0000000000000000E+000                  7.6364089244134234E+000                  4.1377197014984352E-001                  1.6383781160120709E+001                  4.1377197014984352E-001                  7.6364089244134234E+000                  6.0944390634310364E-001                  8.6226176312281388E-001                  1.2631300163078076E+000                  7.2452349424178497E-001                  2.6649658469491438E-001                  4.2516859147400315E-005                  3.5948078427241745E-003                  1.5143086687572807E-003                  4.1185965080215454E-003                  4.3476535488197420E+001                  1.5984055063707206E+001                                        0                                        0                                        5 
                                      22                                      969                  1.2958407280993433E+003                  2.0021978585789100E+000                  5.9999024532738211E+001                  3.5076822640218950E+001                 -5.9817506478787417E+000                  4.5977403299616213E+001                  7.6570249697349935E-001                  7.8131061731490092E-008                  9.9999999884124291E-001                  9.9999998764298514E-001                  8.1020943726812011E-001                  7.8131061731490092E-008                  9.9999999884124291E-001                  9.9999998764298514E-001                  5.7744154642396692E+000                 -2.3916165764923154E+001                 -9.8999999999999986E+001                  5.7744154642396692E+000                  2.8054783659156306E+000                  5.7739487182823268E+000                 -2.3916165764923154E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4750950153959731E+034                  6.4873890616268548E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6936157491658559E+000                  5.6815170590880788E+000                  9.7678586766495479E-001                  4.2624618077419782E+000                  2.9284993843494738E-006                  0.0000000000000000E+000                  7.6355220257393830E+000                  4.1125908753616197E-001                  1.6380300535252776E+001                  4.1125908753616197E-001                  7.6355220257393830E+000                  6.0951713003093322E-001                  8.6225550105595350E-001                  1.2631448987933243E+000                  7.2451097476900528E-001                  2.6650937045808476E-001                  4.2416218536575279E-005                  3.5926551946961305E-003                  1.5143086687572822E-003                  4.1185965080215428E-003                  4.3475846325392666E+001                  1.5984653368620711E+001                                        0                                        0                                        5 
                                      23                                      971                  1.4033919858187087E+003                  2.0316154934532475E+000                  5.9998910004335769E+001                  3.5076821811220455E+001                 -5.9727022906624621E+000                  4.5596691707231201E+001                  7.5871281935562673E-001                  7.8131210279330787E-008                  9.9999999880664825E-001                  9.9999998721171834E-001                  8.0163902997950220E-001                  7.8131210279330787E-008                  9.9999999880664825E-001                  9.9999998721171834E-001                  5.7614126858672261E+000                 -2.3955974317766273E+001                 -9.9339898569113778E+000                  5.7614126858672261E+000                  2.7325353069610139E+000                  5.7610061394016387E+000                 -2.3955974317766273E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4564717717759988E+034                  6.4653734425979056E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6933649266751578E+000                  5.6851806245893988E+000                  9.7911929539700970E-001                  4.2577941232793801E+000                  2.7815772604729941E-006                  0.0000000000000000E+000                  7.6347567331358421E+000                  4.0910446385992605E-001                  1.6377305360181762E+001                  4.0910446385992605E-001                  7.6347567331358421E+000                  6.0958141689092815E-001                  8.6224892564445121E-001                  1.2631605259331464E+000                  7.2449782793265971E-001                  2.6652279705728016E-001                  4.2333410563211354E-005                  3.5904023610769799E-003                  1.5143086687572818E-003                  4.1185965080215480E-003                  4.3475126497865439E+001                  1.5985273224437664E+001                                        0                                        0                                        5 
                                      24                                      973                  1.5184833188862713E+003                  2.0610426203921484E+000                  5.9998785080268462E+001                  3.5076820906972536E+001                 -5.9643965047876639E+000                  4.5247183540464860E+001                  7.5315244192163788E-001                  7.8131372815981592E-008                  9.9999999882956436E-001                  9.9999998685390212E-001                  7.9758612887907676E-001                  7.8131372815981592E-008                  9.9999999882956436E-001                  9.9999998685390212E-001                  5.7503689524731305E+000                 -2.3989940479856124E+001                 -9.8999999999999986E+001                  5.7503689524731305E+000                  2.6630365015531163E+000                  5.7500136244069653E+000                 -2.3989940479856124E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4346559844102561E+034                  6.4425522847417219E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6931495727302668E+000                  5.6885417246754697E+000                  9.8123055332982800E-001                  4.2535707031658232E+000                  2.6395952518345582E-006                  0.0000000000000000E+000                  7.6341039409513822E+000                  4.0728009131289888E-001                  1.6374758517901356E+001                  4.0728009131289888E-001                  7.6341039409513822E+000                  6.0963747273706692E-001                  8.6224202094276980E-001                  1.2631769356669016E+000                  7.2448402190643335E-001                  2.6653689708566325E-001                  4.2267887927180892E-005                  3.5880440315912781E-003                  1.5143086687572829E-003                  4.1185965080215488E-003                  4.3474371596108170E+001                  1.5985918446168792E+001                                        0                                        0                                        5 
                                      25                                      968                  1.6412540982429020E+003                  2.0890950127801626E+000                  5.9998649467071431E+001                  3.5076819925350499E+001                 -5.9567930583363902E+000                  4.4931094770734170E+001                  7.4830576173659069E-001                  7.8131549230420205E-008                  9.9999999879541190E-001                  9.9999998661454792E-001                  7.9347326151300379E-001                  7.8131549230420205E-008                  9.9999999879541190E-001                  9.9999998661454792E-001                  5.7411475500686935E+000                 -2.4018474872748030E+001                 -9.6329598612473966E+000                  5.7411475500686935E+000                  2.5976694565513037E+000                  5.7408353289187071E+000                 -2.4018474872748030E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4161925245775296E+034                  6.4220387818661737E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6929684931663243E+000                  5.6916039326859575E+000                  9.8312381646295666E-001                  4.2497831952775273E+000                  2.5091052856854100E-006                  0.0000000000000000E+000                  7.6335555222817764E+000                  4.0576061522725637E-001                  1.6372626655157855E+001                  4.0576061522725637E-001                  7.6335555222817764E+000                  6.0968592624271167E-001                  8.6223477402505733E-001                  1.2631941587874065E+000                  7.2446953090222588E-001                  2.6655169691147507E-001                  4.2218804164026535E-005                  3.5855759629595542E-003                  1.5143086687572822E-003                  4.1185965080215488E-003                  4.3473579505576900E+001                  1.5986590899354104E+001                                        0                                        0                                        5 
                                      26                                      970                  1.7701511018417771E+003                  2.1102428216544147E+000                  5.9998504803071100E+001                  3.5076818878212720E+001                 -5.9498823513464174E+000                  4.4637924358978367E+001                  7.4339194300174616E-001                  7.8131737635267484E-008                  9.9999999878589052E-001                  9.9999998617994279E-001                  7.8926905750164378E-001                  7.8131737635267484E-008                  9.9999999878589052E-001                  9.9999998617994279E-001                  5.7336681059542887E+000                 -2.4041808635057304E+001                 -9.9339898569113778E+000                  5.7336681059542887E+000                  2.5376834940332786E+000                  5.7333914512755211E+000                 -2.4041808635057304E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4011121448270319E+034                  6.4041988415254061E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6928202271824322E+000                  5.6943463033106800E+000                  9.8479153374310169E-001                  4.2464467135794539E+000                  2.4144341004564755E-006                  0.0000000000000000E+000                  7.6331068770662851E+000                  4.0452996090561327E-001                  1.6370889833027739E+001                  4.0452996090561327E-001                  7.6331068770662851E+000                  6.0972705837802310E-001                  8.6222725701818659E-001                  1.2632120239703666E+000                  7.2445449921617888E-001                  2.6656704915011437E-001                  4.2185321485285601E-005                  3.5830227633097717E-003                  1.5143086687572826E-003                  4.1185965080215436E-003                  4.3472758674328972E+001                  1.5987283604413964E+001                                        0                                        0                                        5 
                                      27                                      970                  1.9049141735354453E+003                  2.1295709014216286E+000                  5.9998351389956404E+001                  3.5076817767742469E+001                 -5.9437084140548704E+000                  4.4379208125487047E+001                  7.3841058250546299E-001                  7.8131937697456522E-008                  9.9999999878506984E-001                  9.9999998593256800E-001                  7.8927107562750320E-001                  7.8131937697456522E-008                  9.9999999878506984E-001                  9.9999998593256800E-001                  5.7277084202689190E+000                 -2.4060607524733122E+001                 -9.8999999999999986E+001                  5.7277084202689190E+000                  2.4837054264608800E+000                  5.7274607321609663E+000                 -2.4060607524733122E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3887482402548750E+034                  6.3960793756915183E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6927058343343671E+000                  5.6967869441181200E+000                  9.8624063984295274E-001                  4.2435473909095069E+000                  2.3296089590944053E-006                  0.0000000000000000E+000                  7.6327451323605695E+000                  4.0354940879027607E-001                  1.6369496159321361E+001                  4.0354940879027607E-001                  7.6327451323605695E+000                  6.0976181291951859E-001                  8.6221950533012759E-001                  1.2632304471768900E+000                  7.2443899772992348E-001                  2.6658288133096719E-001                  4.2165718740912998E-005                  3.5803964262450354E-003                  1.5143086687572826E-003                  4.1185965080215445E-003                  4.3471909124987675E+001                  1.5987996838257351E+001                                        0                                        0                                        5 
                                      28                                      965                  2.0451906079536250E+003                  2.1469847183429875E+000                  5.9998189674173837E+001                  3.5076816597170861E+001                 -5.9382323115896112E+000                  4.4152657942930936E+001                  7.3502198578170730E-001                  7.8132148417786595E-008                  9.9999999875647749E-001                  9.9999998553390745E-001                  7.8500524239727376E-001                  7.8132148417786595E-008                  9.9999999875647749E-001                  9.9999998553390745E-001                  5.7230557875227337E+000                 -2.4075512778577892E+001                 -9.8999999999999986E+001                  5.7230557875227337E+000                  2.4357567288370001E+000                  5.7228316072785299E+000                 -2.4075512778577892E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3763379894806663E+034                  6.3903033125628773E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6926162089022707E+000                  5.6989446308092315E+000                  9.8749873405270172E-001                  4.2410300319184007E+000                  2.2552248134047887E-006                  0.0000000000000000E+000                  7.6324579266769623E+000                  4.0278172561960107E-001                  1.6368395740293678E+001                  4.0278172561960107E-001                  7.6324579266769623E+000                  6.0979116430839497E-001                  8.6221148043129758E-001                  1.2632495200886809E+000                  7.2442294946127650E-001                  2.6659927200542088E-001                  4.2158255659201009E-005                  3.5776839253278399E-003                  1.5143086687572824E-003                  4.1185965080215454E-003                  4.3471031548376267E+001                  1.5988730341234836E+001                                        0                                        0                                        5 
                                      29                                      966                  2.1906001119890066E+003                  2.1625927931477089E+000                  5.9998020166366231E+001                  3.5076815370193685E+001                 -5.9334030863392373E+000                  4.3955040817055369E+001                  7.3163346580925959E-001                  7.8132369352168496E-008                  9.9999999878373413E-001                  9.9999998527165002E-001                  7.7848078612564420E-001                  7.8132369352168496E-008                  9.9999999878373413E-001                  9.9999998527165002E-001                  5.7195035822280422E+000                 -2.4087147071150206E+001                 -9.9339898569113778E+000                  5.7195035822280422E+000                  2.3939402819362448E+000                  5.7192983130980899E+000                 -2.4087147071150206E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3663678503221114E+034                  6.3851408293287323E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6925485773048843E+000                  5.7008399753659758E+000                  9.8858166952584625E-001                  4.2388629339949331E+000                  2.1900305771827470E-006                  0.0000000000000000E+000                  7.6322333006936578E+000                  4.0219117738451365E-001                  1.6367540504929568E+001                  4.0219117738451365E-001                  7.6322333006936578E+000                  6.0981601777241279E-001                  8.6220318511167404E-001                  1.2632692361989937E+000                  7.2440636004834613E-001                  2.6661621531029833E-001                  4.2161325376439569E-005                  3.5748863143118753E-003                  1.5143086687572824E-003                  4.1185965080215497E-003                  4.3470126931575777E+001                  1.5989483614308933E+001                                        0                                        0                                        5 
                                      30                                      962                  2.3416691892486920E+003                  2.1791755765173284E+000                  5.9997842337157856E+001                  3.5076814082978572E+001                 -5.9291724813471172E+000                  4.3784142784467257E+001                  7.2817586317252259E-001                  7.8132600833669130E-008                  9.9999999876921741E-001                  9.9999998509899968E-001                  7.7848309348565137E-001                  7.8132600833669130E-008                  9.9999999876921741E-001                  9.9999998509899968E-001                  5.7168451510318867E+000                 -2.4096133662559751E+001                 -1.0235019852575359E+001                  5.7168451510318867E+000                  2.3581370578509198E+000                  5.7166549682016807E+000                 -2.4096133662559751E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3586690066211229E+034                  6.3799050264523920E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6924994042963437E+000                  5.7025031409986093E+000                  9.8951159835924285E-001                  4.2370017891130258E+000                  2.1222598804919916E-006                  0.0000000000000000E+000                  7.6320593062867648E+000                  4.0174275124533643E-001                  1.6366882862579505E+001                  4.0174275124533643E-001                  7.6320593062867648E+000                  6.0983728005935389E-001                  8.6219461977026735E-001                  1.2632895946936038E+000                  7.2438923034085756E-001                  2.6663371024520488E-001                  4.2173324676035532E-005                  3.5720039018193334E-003                  1.5143086687572800E-003                  4.1185965080215428E-003                  4.3469190825696032E+001                  1.5990260662177503E+001                                        0                                        0                                        5 
                                      31                                      966                  2.4968465879835912E+003                  2.1908284674408947E+000                  5.9997658108182797E+001                  3.5076812749434779E+001                 -5.9254705314801539E+000                  4.3638156577123233E+001                  7.2644820822719236E-001                  7.8132840641842449E-008                  9.9999999875799861E-001                  9.9999998485251240E-001                  7.7848548389799310E-001                  7.8132840641842449E-008                  9.9999999875799861E-001                  9.9999998485251240E-001                  5.7149262702109889E+000                 -2.4102927223183013E+001                 -9.8999999999999986E+001                  5.7149262702109889E+000                  2.3282493297443980E+000                  5.7147479516597395E+000                 -2.4102927223183013E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3529043261579867E+034                  6.3758980206405658E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6924657892459214E+000                  5.7039415900072701E+000                  9.9029805296441820E-001                  4.2354275463588849E+000                  2.0755094088457168E-006                  0.0000000000000000E+000                  7.6319272587642093E+000                  4.0141036395613566E-001                  1.6366387851076354E+001                  4.0141036395613566E-001                  7.6319272587642093E+000                  6.0985553883549948E-001                  8.6218586069769432E-001                  1.2633104143635641E+000                  7.2437171296016312E-001                  2.6665160081183348E-001                  4.2192614345135356E-005                  3.5690624807639573E-003                  1.5143086687572826E-003                  4.1185965080215462E-003                  4.3468231799765398E+001                  1.5991054661794896E+001                                        0                                        0                                        5 
                                      32                                      978                  2.6551310119018881E+003                  2.1994381799339902E+000                  5.9997468803926957E+001                  3.5076811379149241E+001                 -5.9222778022541620E+000                  4.3513212333262182E+001                  7.2472060397720250E-001                  7.8133087111353916E-008                  9.9999999878494039E-001                  9.9999998469257767E-001                  7.7479538925558111E-001                  7.8133087111353916E-008                  9.9999999878494039E-001                  9.9999998469257767E-001                  5.7135958072043698E+000                 -2.4107984981066192E+001                 -9.8999999999999986E+001                  5.7135958072043698E+000                  2.3036217203886280E+000                  5.7134268040839720E+000                 -2.4107984981066192E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3493301929617606E+034                  6.3729028274833851E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6924423860708551E+000                  5.7051753624786583E+000                  9.9096174555024519E-001                  4.2340987909016894E+000                  2.0415669182117787E-006                  0.0000000000000000E+000                  7.6318284101369525E+000                  4.0116837262487076E-001                  1.6366020609231128E+001                  4.0116837262487076E-001                  7.6318284101369525E+000                  6.0987148521718892E-001                  8.6217687926128683E-001                  1.2633317633756902E+000                  7.2435375068515273E-001                  2.6666994534233851E-001                  4.2217967793252404E-005                  3.5660525886973327E-003                  1.5143086687572820E-003                  4.1185965080215480E-003                  4.3467255159618603E+001                  1.5991861522611812E+001                                        0                                        0                                        5 
                                      33                                      966                  2.8153822805001478E+003                  2.2048014762129657E+000                  5.9997275937454404E+001                  3.5076809983074021E+001                 -5.9195447387158255E+000                  4.3409994503441013E+001                  7.2295807921804789E-001                  7.8133337799712876E-008                  9.9999999875651024E-001                  9.9999998450188510E-001                  7.7479787990288718E-001                  7.8133337799712876E-008                  9.9999999875651024E-001                  9.9999998450188510E-001                  5.7127144422924028E+000                 -2.4111711484900763E+001                 -9.9339898569113778E+000                  5.7127144422924037E+000                  2.2838575186721841E+000                  5.7125526311996824E+000                 -2.4111711484900763E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3471714830680260E+034                  6.3707119443501854E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6924271035046576E+000                  5.7062237907685240E+000                  9.9151652482757358E-001                  4.2329878362718132E+000                  2.0207367306086796E-006                  0.0000000000000000E+000                  7.6317550523223430E+000                  4.0099443829845355E-001                  1.6365750647039228E+001                  4.0099443829845355E-001                  7.6317550523223430E+000                  6.0988558296088602E-001                  8.6216780487931999E-001                  1.2633533341963878E+000                  7.2433560238063155E-001                  2.6668847935588469E-001                  4.2247755243077384E-005                  3.5630176590139605E-003                  1.5143086687572807E-003                  4.1185965080215454E-003                  4.3466267248307851E+001                  1.5992676284943132E+001                                        0                                        0                                        5 
                                      34                                      963                  2.9767490914194991E+003                  2.2078142161557874E+000                  5.9997080689061434E+001                  3.5076808569752558E+001                 -5.9172267481413110E+000                  4.3323640432263311E+001                  7.2119557175917759E-001                  7.8133592928963935E-008                  9.9999999874217715E-001                  9.9999998418890401E-001                  7.7255626734458493E-001                  7.8133592928963935E-008                  9.9999999874217715E-001                  9.9999998418890401E-001                  5.7121699911387038E+000                 -2.4114443104473750E+001                 -9.8999999999999986E+001                  5.7121699911387038E+000                  2.2681548830310914E+000                  5.7120137313147232E+000                 -2.4114443104473750E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3457029635728934E+034                  6.3691466452457209E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6924174306225259E+000                  5.7071093005752696E+000                  9.9197862549520954E-001                  4.2320622216150818E+000                  2.0090248553635425E-006                  0.0000000000000000E+000                  7.6317007560044861E+000                  4.0087012206141853E-001                  1.6365552609814575E+001                  4.0087012206141853E-001                  7.6317007560044861E+000                  6.0989832212484762E-001                  8.6215863562812167E-001                  1.2633751314652015E+000                  7.2431726423080678E-001                  2.6670720667161468E-001                  4.2280960986973295E-005                  3.5599570678065033E-003                  1.5143086687572809E-003                  4.1185965080215428E-003                  4.3465272796339463E+001                  1.5993495302318875E+001                                        0                                        0                                        5 
