                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9575      6.0000000000000000E+001      8.8000000000000005E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157                                      158                                      159                                      160                                      161                                      162                                      163                                      164                                      165                                      166                                      167                                      168                                      169                                      170                                      171                                      172                                      173                                      174                                      175                                      176                                      177                                      178                                      179                                      180                                      181                                      182                                      183                                      184                                      185                                      186                                      187                                      188                                      189                                      190                                      191                                      192                                      193                                      194                                      195                                      196 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                             Tsurf_factor                               tau_factor                              tau_surface                       surface_extra_Pgas                                 m_center                                 r_center                                 L_center                                 v_center                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                              mix_type_11                              mix_qtop_11                              mix_type_12                              mix_qtop_12                              mix_type_13                              mix_qtop_13                              mix_type_14                              mix_qtop_14                              mix_type_15                              mix_qtop_15                              mix_type_16                              mix_qtop_16                              mix_type_17                              mix_qtop_17                              mix_type_18                              mix_qtop_18                              mix_type_19                              mix_qtop_19                              mix_type_20                              mix_qtop_20                              mix_type_21                              mix_qtop_21                              mix_type_22                              mix_qtop_22                              mix_type_23                              mix_qtop_23                              mix_type_24                              mix_qtop_24                              mix_type_25                              mix_qtop_25                              mix_type_26                              mix_qtop_26                              mix_type_27                              mix_qtop_27                              mix_type_28                              mix_qtop_28                              mix_type_29                              mix_qtop_29                              mix_type_30                              mix_qtop_30                                   log_LH                                  log_LHe                                   log_LC                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             burn_type_11                             burn_qtop_11                             burn_type_12                             burn_qtop_12                             burn_type_13                             burn_qtop_13                             burn_type_14                             burn_qtop_14                             burn_type_15                             burn_qtop_15                             burn_type_16                             burn_qtop_16                             burn_type_17                             burn_qtop_17                             burn_type_18                             burn_qtop_18                             burn_type_19                             burn_qtop_19                             burn_type_20                             burn_qtop_20                             burn_type_21                             burn_qtop_21                             burn_type_22                             burn_qtop_22                             burn_type_23                             burn_qtop_23                             burn_type_24                             burn_qtop_24                             burn_type_25                             burn_qtop_25                             burn_type_26                             burn_qtop_26                             burn_type_27                             burn_qtop_27                             burn_type_28                             burn_qtop_28                             burn_type_29                             burn_qtop_29                             burn_type_30                             burn_qtop_30                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                            envelope_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he4                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                         log_total_energy                      total_energy_change                              num_retries                              num_backups                                num_iters 
                                       1                                     2512                  1.0000000000000000E+002                  2.8760431248226304E+001                  5.9999978588667510E+001                  3.5076829545963406E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4003773193311339E+001                  5.6655260475550584E-001                  7.8129855203779467E-008                  7.1133089385949033E-001                  6.4173908813015446E-001                  1.0000000000000000E+000                  7.8129855203779467E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                  9.9999999855357347E-001                                        6                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  5.7052355834840922E+000                 -2.4439671331110247E+001                 -1.6582161483245962E+001                 -9.5360498482393403E+000                  5.7052355834840922E+000                  1.9897209505801394E+000                  5.7051519632290431E+000                 -2.4439671331110247E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3190174310223415E+034                  6.3331862194510675E+034                  7.4210546486350722E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.8754632340164530E+034                                        6                  5.4685059407103664E-002                                        5                  2.0846511812097468E-001                                        4                  3.6145928703832986E-001                                        3                  4.9478593382512925E-001                                        2                  5.8527979075169267E-001                                        1                  6.2178253880425249E-001                                        3                  6.2873497410844892E-001                                        2                  7.1939596426713159E-001                                        1                  7.8641475162651198E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9999978588667510E+001                  4.6835303471501026E+000                  5.7052355817520999E+000                  1.0088159330284707E+000                  4.1984085827594066E+000                 -6.6620341622852015E-037                  2.6257614076447112E+002                  7.6253672111835202E+000                  3.8455908515019493E-001                  1.6341569986242508E+001                  3.8455908515019493E-001                  7.6253672111835202E+000                  6.1079173736217218E-001                  8.6172034426181021E-001                  1.2644134257307371E+000                  7.2344068720006760E-001                  2.6761362335277211E-001                  6.3923331916692161E-005                  3.3502332042544061E-003                  7.2720000000000029E-001                  2.6397190508676305E-001                  1.5143086687572829E-003                  4.1185965080215506E-003                  4.3500844364456547E+001                  1.5964739740236979E+001                  5.0788552969866579E+001                  4.2868282870521621E+045                                        0                                        0                                        3 
                                       2                                     2512                  1.8000000000000003E+002                  1.9030899869919435E+000                  5.9999855523916217E+001                  3.5076828655189800E+001                 -5.8129563085981006E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4003775048212155E+001                  5.6655376680254910E-001                  7.8130000247256248E-008                  7.1133235285898966E-001                  6.4174040439100288E-001                  1.0000000000000000E+000                  7.8130000247256248E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  5.6673094878800323E-001                                        3                  5.7022694447835676E-001                                        1                  5.7265644038250518E-001                                        3                  6.4174040439100288E-001                                        1                  7.1158857122796093E-001                                        3                  7.3074617184069823E-001                                        0                  9.9999997773285876E-001                                        1                  9.9999999856422084E-001                                        6                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  5.9729565494775381E+000                 -2.4616773415533469E+001                 -1.6202190738446038E+001                 -9.4568686021917170E+000                  5.9729565494775381E+000                  4.2817375948300374E+000                  5.9640229911155105E+000                 -2.4616773415533469E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8576874705889292E+034                  6.7903988790151919E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  9.4091265865038465E-002                                        5                  2.5483859890681193E-001                                        4                  4.0630285492320017E-001                                        3                  5.3513639397444446E-001                                        2                  6.3906394682281809E-001                                        1                  7.2292699692864815E-001                                        0                  7.3039773122301710E-001                                        1                  7.8355053003423980E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9999855523916217E+001                  4.6819928244468496E+000                  5.7032711889174914E+000                  1.0109087820176730E+000                  4.1942219940073970E+000                  4.5058917400230948E-006                  2.6081431160481844E+002                  7.6220981880306233E+000                  3.7461967787966427E-001                  1.6328479344875355E+001                  3.7461967787966427E-001                  7.6220981880306233E+000                  6.1068466798562637E-001                  8.6209675319637191E-001                  1.2635114559995395E+000                  7.2419247856399249E-001                  2.6686066251079910E-001                  1.9551680071674607E-004                  3.5104119342804769E-003                  7.2720000000000029E-001                  2.6397190508676366E-001                  1.5143086687572842E-003                  4.1185965080215532E-003                  4.3499941481542471E+001                  1.5965017070093163E+001                  5.0785514699227384E+001                  4.2813203632580102E+048                                        0                                        0                                        6 
                                       3                                     2508                  2.7600000000000006E+002                  1.9822712330395682E+000                  5.9999709212399765E+001                  3.5076827596147893E+001                 -5.8169927214334640E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3669053238055739E+001                  7.2728829029749875E-001                  7.8130192759928718E-008                  9.9999999849569521E-001                  9.9999997754593406E-001                  1.0000000000000000E+000                  7.8130192759928718E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  7.2782108132335632E-001                                        3                  7.7919100094233174E-001                                        0                  9.9999997754593406E-001                                        1                  9.9999999852290566E-001                                        6                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  5.9341308959582220E+000                 -2.4778109914182746E+001                 -1.6289003489304719E+001                 -9.8999999999999986E+001                  5.9341308959582220E+000                  4.3464208548149541E+000                  5.9227612566390917E+000                 -2.4778109914182746E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7901638135510959E+034                  6.7395165453818754E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  8.8202706684330723E-002                                        5                  2.4915394400052282E-001                                        4                  4.0107011573341078E-001                                        3                  5.2997158152169344E-001                                        2                  6.3528515944056063E-001                                        1                  7.2028158551781996E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9999709212399765E+001                  4.6804476729485511E+000                  5.7015098785749680E+000                  1.0131184298430083E+000                  4.1898016393148145E+000                  3.8799709987848473E-006                  2.5817516988586340E+002                  7.6190870708727543E+000                  3.6560521331404588E-001                  1.6316400239524089E+001                  3.6560521331404588E-001                  7.6190870708727543E+000                  6.1083352786213285E-001                  8.6218159224583379E-001                  1.2633100025727380E+000                  7.2436193682361005E-001                  2.6668678055046180E-001                  2.0073324945849572E-004                  3.5474805959652797E-003                  7.2719999999999962E-001                  2.6397190508676316E-001                  1.5143086687572792E-003                  4.1185965080215332E-003                  4.3498947002045348E+001                  1.5965313651165205E+001                  5.0782543208735589E+001                  4.1577980286209785E+048                                        0                                        0                                        5 
                                       4                                     2504                  3.9120000000000010E+002                  2.0614524790871931E+000                  5.9999535146640383E+001                  3.5076826336209976E+001                 -5.8207391300193407E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4297014478577168E+001                  7.3754838634448716E-001                  7.8130419800537254E-008                  9.9999999846240284E-001                  9.9999997769023896E-001                  1.0000000000000000E+000                  7.8130419800537254E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  7.3828929458060200E-001                                        3                  7.8785348877623596E-001                                        0                  9.9999997769023896E-001                                        1                  9.9999999848324106E-001                                        6                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  5.8207669441056558E+000                 -2.4862949348110131E+001                 -1.6455337159203459E+001                 -9.9339898569113778E+000                  5.8207669441056558E+000                  4.2377187150465083E+000                  5.8092729651707904E+000                 -2.4862949348110131E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5811610722671897E+034                  6.5719200934344685E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  7.1012874977803286E-002                                        5                  2.2962978733497219E-001                                        4                  3.8370287397918701E-001                                        3                  5.1556708913626581E-001                                        2                  6.2321973850312173E-001                                        1                  7.1133615113377546E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9999535146640383E+001                  4.6796609725598648E+000                  5.7007871958843976E+000                  1.0143304892750951E+000                  4.1873762605127283E+000                  3.2418880811767670E-006                  2.5706487628769531E+002                  7.6175029045563818E+000                  3.6085661308145212E-001                  1.6310025408867499E+001                  3.6085661308145212E-001                  7.6175029045563818E+000                  6.1094779610825189E-001                  8.6218858842072787E-001                  1.2632964694892015E+000                  7.2437610286609500E-001                  2.6666473003351648E-001                  1.5415616804172281E-004                  3.5526222300447520E-003                  7.2719999999999929E-001                  2.6397190508676333E-001                  1.5143086687572794E-003                  4.1185965080215445E-003                  4.3498006685363272E+001                  1.5965643658604856E+001                  5.0780946185705652E+001                  2.2206592658802968E+048                                        0                                        0                                        5 
