                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    2100                                     1984                  2.0000000000000000E+001                  2.0000000000000000E-002                  8.6464472452970818E+006                  6.8771225462839845E+002                  3.3937320655997892E+003                  1.0799419459929253E+005                  9.5192764120614424E+002                 -3.7389141168265372E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9553234644038840E-002                  4.2476935690928219E-001                  0.0000000000000000E+000                  4.5155051245250610E-001                  1.9421499547750586E-002                  1.8699319705680654E+001                 -4.0466666916393203E-006                  7.4214261397416053E+000                  1.7756727058628090E-004                  7.5566780270457059E+000                  1.6375899978498181E+000                  9.7460424385557604E-002                  1.8020110866843388E+000                  9.6012429424091661E-002                  6.0509727709878245E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8665928445295005E+001                  9.4709686622752213E+002                  1.8658057249187681E+001                  9.4587982457243254E+002                  6.8002765471018478E+007                  7.9841153945235433E+001                  1.7315115664377715E+006                  1.0802605889118367E+005                  3.2584128148879427E+004                  2.2831639228928045E+004                  2.2671231281195942E+003                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                       net_nuclear_energy                               net_energy                     eps_nuc_plus_nuc_neu                                  eps_nuc                          log_abs_eps_nuc                                       pp                                      cno                                 tri_alfa                                   burn_c                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     logL                        mlt_mixing_length                          mlt_mixing_type                                    gradT                          gradT_sub_grada                          gradT_div_grada                          gradr_sub_gradT                          gradT_sub_gradr                          gradT_div_gradr                                 super_ad                            log_mlt_D_mix                              mixing_type                                log_D_mix                   log_D_mix_non_rotation                               log_D_conv                                log_D_ovr                    log_D_rayleigh_taylor                               log_D_anon                                    omega                                    v_rot 
                                       1                  1.8699319705680654E+001                  2.9786039376500075E+000                  3.5306775521872491E+000                 -8.5126740262924727E+000                  2.7967704498662322E+000                  6.4695432970405031E-001                  3.3303426223583243E-001                  2.0011408060117253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0013868435266632E-028                  3.8474628868680726E-028                 -2.7414825560737842E+001                  3.8474595170411201E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4695432970405031E-001                  2.1000036953014791E-005                  3.3301326219887945E-001                  2.4259736395507267E-003                  3.2981173196467662E-003                  8.0975328677083715E-003                  5.0334004099197429E+000                  5.4078974840193433E+011                                        0                  2.9205000069606973E-001                 -4.1622525111998321E-002                  8.7525935792526099E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.0000000000000000E-099                 -9.9000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.8699319705671304E+001                  2.9786039376492885E+000                  3.5306775522660749E+000                 -8.5126740261036762E+000                  2.7967704501361399E+000                  6.4695432970405031E-001                  3.3303426223583238E-001                  2.0011408060117253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0013868452662894E-028                  3.8474628885407790E-028                 -2.7414825560549033E+001                  3.8474595187138252E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4695432970405031E-001                  2.1000036953014788E-005                  3.3301326219887939E-001                  2.4259736395507267E-003                  3.2981173196467662E-003                  8.0975328677083715E-003                  5.0334004099197429E+000                  5.4078974842515771E+011                                        0                  2.9205000082329807E-001                 -4.1622525019270162E-002                  8.7525935821606027E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.0000000000000000E-099                 -9.9000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.8699319705642488E+001                  2.9786039376470694E+000                  3.5306775525987280E+000                 -8.5126740253069393E+000                  2.7967704512751674E+000                  6.4695432970405031E-001                  3.3303426223583243E-001                  2.0011408060117253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0013868526076369E-028                  3.8474628955997225E-028                 -2.7414825559752231E+001                  3.8474595257727624E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4695432970405031E-001                  2.1000036953014794E-005                  3.3301326219887945E-001                  2.4259736395507267E-003                  3.2981173196467662E-003                  8.0975328677083715E-003                  5.0334004099197429E+000                  5.4078974857297803E+011                                        0                  2.9205000160704853E-001                 -4.1622524448170495E-002                  8.7525936000711535E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.0000000000000000E-099                 -9.9000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.8699319705510248E+001                  2.9786039376368927E+000                  3.5306775540080015E+000                 -8.5126740219315895E+000                  2.7967704561006248E+000                  6.4695432970405031E-001                  3.3303426223583243E-001                  2.0011408060117253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0013868837090312E-028                  3.8474629255047191E-028                 -2.7414825556376609E+001                  3.8474595556777335E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4695432970405031E-001                  2.1000036953014791E-005                  3.3301326219887945E-001                  2.4259736395507267E-003                  3.2981173196467662E-003                  8.0975328677083715E-003                  5.0334004099197429E+000                  5.4078974925139612E+011                                        0                  2.9205000520398772E-001                 -4.1622521827174075E-002                  8.7525936822695949E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.0000000000000000E-099                 -9.9000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.8699319704960182E+001                  2.9786039375945514E+000                  3.5306775580484353E+000                 -8.5126740122543509E+000                  2.7967704699353719E+000                  6.4695432970405031E-001                  3.3303426223583243E-001                  2.0011408060117253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0013869728777564E-028                  3.8474630112433329E-028                 -2.7414825546698594E+001                  3.8474596414162706E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4695432970405031E-001                  2.1000036953014791E-005                  3.3301326219887945E-001                  2.4259736395507267E-003                  3.2981173196467662E-003                  8.0975328677083715E-003                  5.0334004099197429E+000                  5.4078975207330908E+011                                        0                  2.9205002016572473E-001                 -4.1622510924941014E-002                  8.7525940241802125E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.0000000000000000E-099                 -9.9000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.8699319703554053E+001                  2.9786039374863216E+000                  3.5306775715878738E+000                 -8.5126739798260544E+000                  2.7967705162954175E+000                  6.4695432970405031E-001                  3.3303426223583243E-001                  2.0011408060117253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0013872716809453E-028                  3.8474632985522647E-028                 -2.7414825514267697E+001                  3.8474599287249512E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4695432970405031E-001                  2.1000036953014791E-005                  3.3301326219887945E-001                  2.4259736395507267E-003                  3.2981173196467662E-003                  8.0975328677083715E-003                  5.0334004099197429E+000                  5.4078975928696045E+011                                        0                  2.9205005841231435E-001                 -4.1622483055630932E-002                  8.7525948982041291E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.0000000000000000E-099                 -9.9000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.8699319698404995E+001                  2.9786039370899955E+000                  3.5306776066087688E+000                 -8.5126738959476089E+000                  2.7967706362095042E+000                  6.4695432970405031E-001                  3.3303426223583243E-001                  2.0011408060117253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0013880445599830E-028                  3.8474640417004605E-028                 -2.7414825430382525E+001                  3.8474606718724964E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4695432970405031E-001                  2.1000036953014791E-005                  3.3301326219887945E-001                  2.4259736395507267E-003                  3.2981173196467658E-003                  8.0975328677083715E-003                  5.0334004099197438E+000                  5.4078978570236548E+011                                        0                  2.9205019846619129E-001                 -4.1622381001934494E-002                  8.7525980987625474E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.0000000000000000E-099                 -9.9000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.8699319686598511E+001                  2.9786039361812442E+000                  3.5306776691178130E+000                 -8.5126737462326112E+000                  2.7967708502447688E+000                  6.4695432970405031E-001                  3.3303426223583243E-001                  2.0011408060117253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0013894240754874E-028                  3.8474653681492422E-028                 -2.7414825280655513E+001                  3.8474619983201185E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4695432970405031E-001                  2.1000036953014791E-005                  3.3301326219887945E-001                  2.4259736395507267E-003                  3.2981173196467662E-003                  8.0975328677083715E-003                  5.0334004099197465E+000                  5.4078984627134814E+011                                        0                  2.9205051960170675E-001                 -4.1622146998550269E-002                  8.7526054374596407E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.0000000000000000E-099                 -9.9000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.8699319668140951E+001                  2.9786039347605566E+000                  3.5306777802160658E+000                 -8.5126734801425847E+000                  2.7967712306521548E+000                  6.4695432970405031E-001                  3.3303426223583243E-001                  2.0011408060117253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0013918759039242E-028                  3.8474677256615963E-028                 -2.7414825014544139E+001                  3.8474643558304076E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4695432970405031E-001                  2.1000036953014791E-005                  3.3301326219887945E-001                  2.4259736395507267E-003                  3.2981173196467662E-003                  8.0975328677083715E-003                  5.0334004099197500E+000                  5.4078994096144098E+011                                        0                  2.9205102164713265E-001                 -4.1621781170337824E-002                  8.7526169103717377E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.0000000000000000E-099                 -9.9000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
