                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     100                                     1130                  2.5000000000000000E+001                  1.4000000000000000E-002                  2.9408147028854112E+006                  4.6228847726513210E+004                  3.5686584148570990E+004                  9.6332342857906886E+004                  8.1308310613113424E+000                 -6.4781408340960551E+000                  5.1226440645258842E-001                  1.6382533081915976E-008                  4.7410282277360227E-001                  1.1589680449501712E-004                  8.5678776754439454E-003                  5.8144383749780695E-004                  1.1801198647962510E-003                  2.4725885317969951E+001                 -1.1761615275268087E-007                  1.5257104855273967E+001                  1.3969505282274323E-004                  9.1239591248882519E+000                  9.9646935481837087E-003                  1.4218504580081254E-001                  8.4518585423777090E-002                  2.9309405930603796E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4725885305791333E+001                  8.0925032472108676E+000                  2.4725885179075306E+001                  8.0290026785069664E+000                  4.6683139218179669E+004                  1.8322139266299953E+004                  2.5667272885121643E+006                  9.6478784302401647E+004                  9.6478512597939713E+004                  6.2417827088115665E-027                  6.5743034285572840E+003                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  2.4725885317969951E+001                  9.1013493758616160E-001                  4.5528830136073344E+000                 -9.0790803324521558E+000                  3.9052174030763411E+000                  7.1999999989390984E-001                  2.6600000010609015E-001                  1.4000000000000012E-002 
                                       2                  2.4725885317957584E+001                  9.1012931069605119E-001                  4.5539051063448408E+000                 -9.0752073467545689E+000                  3.9097815558300373E+000                  7.1999999989390984E-001                  2.6600000010609015E-001                  1.4000000000000012E-002 
                                       3                  2.4725885317936431E+001                  9.1011976608106071E-001                  4.5559835373381619E+000                 -9.0674854499351234E+000                  3.9189895683311535E+000                  7.1999999989390984E-001                  2.6600000010609015E-001                  1.4000000000000012E-002 
                                       4                  2.4725885317888885E+001                  9.1009869340019012E-001                  4.5581873632715268E+000                 -9.0594365432681538E+000                  3.9286870183129405E+000                  7.1999999989390984E-001                  2.6600000010609015E-001                  1.4000000000000012E-002 
                                       5                  2.4725885317862499E+001                  9.1008721158426231E-001                  4.5601334910542306E+000                 -9.0525123367927662E+000                  3.9371616494111712E+000                  7.1999999989390984E-001                  2.6600000010609015E-001                  1.4000000000000012E-002 
                                       6                  2.4725885317822918E+001                  9.1007025961004162E-001                  4.5630476882698909E+000                 -9.0423974065395623E+000                  3.9497275371375831E+000                  7.1999999989390984E-001                  2.6600000010609015E-001                  1.4000000000000012E-002 
                                       7                  2.4725885317762298E+001                  9.1004489125639276E-001                  4.5661264814962728E+000                 -9.0319484194866284E+000                  3.9628848322683421E+000                  7.1999999989390984E-001                  2.6600000010609015E-001                  1.4000000000000012E-002 
                                       8                  2.4725885317714873E+001                  9.1002551310062740E-001                  4.5682307016927064E+000                 -9.0249572833517036E+000                  3.9718013886887209E+000                  7.1999999989390984E-001                  2.6600000010609015E-001                  1.4000000000000012E-002 
                                       9                  2.4725885317687212E+001                  9.1001438851470562E-001                  4.5701475282826518E+000                 -9.0187228272398823E+000                  3.9798559511141818E+000                  7.1999999989390984E-001                  2.6600000010609015E-001                  1.4000000000000012E-002 
